AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
1.88,4.07,10.94,0.12,0.15,0.16,1723211674175,cobblestone
0.72,2.34,10.17,0.37,0.04,-0.1,1723211674185,cobblestone
-0.22,0.76,8.72,0.3,0.05,-0.14,1723211674194,cobblestone
-1.29,3.62,7.77,0.06,0.11,-0.1,1723211674203,cobblestone
-1.91,1.13,9.64,-0.12,0.08,-0.05,1723211674212,cobblestone
-2.53,1.8,9.48,0.22,-0.03,0.05,1723211674221,cobblestone
-4.07,-1.74,5.33,0.32,-0.16,0.14,1723211674230,cobblestone
-0.7,-4.8,5.15,0.01,0.05,0.05,1723211674239,cobblestone
-1.27,-1.78,5.89,-0.34,-0.0,0.04,1723211674248,cobblestone
-1.79,-2.97,11.32,-0.47,0.08,-0.0,1723211674257,cobblestone
-2.13,1.9,15.51,-0.2,0.03,0.1,1723211674266,cobblestone
-2.13,1.67,14.97,0.34,-0.08,0.24,1723211674275,cobblestone
-0.38,2.57,7.88,0.51,-0.1,0.3,1723211674284,cobblestone
0.83,1.25,4.35,0.12,0.03,0.26,1723211674293,cobblestone
1.44,-0.47,7.28,-0.47,-0.01,0.11,1723211674302,cobblestone
0.64,0.86,12.47,-0.38,0.01,0.0,1723211674311,cobblestone
-0.43,-2.97,11.09,0.09,-0.14,-0.08,1723211674320,cobblestone
-0.65,-1.91,7.18,0.24,-0.31,-0.04,1723211674329,cobblestone
-0.66,-0.22,6.63,-0.08,-0.18,-0.03,1723211674338,cobblestone
-1.51,-1.84,9.5,-0.43,-0.01,0.0,1723211674347,cobblestone
-0.67,-1.3,13.89,-0.22,-0.11,0.09,1723211674356,cobblestone
0.07,-2.6,11.8,0.22,-0.1,0.18,1723211674365,cobblestone
1.55,-1.48,8.83,0.16,-0.11,0.12,1723211674374,cobblestone
1.52,0.25,10.37,-0.19,-0.04,-0.02,1723211674383,cobblestone
1.46,-0.36,15.53,-0.22,-0.07,-0.09,1723211674392,cobblestone
