AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.59,-0.52,9.91,-0.18,0.03,0.03,1723210570603,cobblestone
-0.56,-0.79,10.79,-0.14,-0.04,0.07,1723210570612,cobblestone
-0.09,0.09,12.76,-0.26,0.04,-0.02,1723210570621,cobblestone
-0.96,-3.69,15.24,-0.48,-0.04,0.0,1723210570630,cobblestone
0.52,-0.85,21.5,-0.41,0.08,0.08,1723210570639,cobblestone
0.36,-0.37,18.96,0.3,-0.15,0.14,1723210570649,cobblestone
1.57,0.83,10.14,0.64,0.0,0.11,1723210570658,cobblestone
1.34,-0.09,5.26,0.25,-0.0,0.11,1723210570667,cobblestone
2.32,3.03,6.4,-0.05,0.06,0.08,1723210570676,cobblestone
1.34,4.17,9.94,-0.15,0.15,-0.02,1723210570685,cobblestone
0.99,0.24,12.31,0.15,-0.1,-0.05,1723210570694,cobblestone
0.23,0.59,10.7,0.2,0.0,-0.19,1723210570703,cobblestone
-0.91,-1.83,11.38,-0.03,-0.14,-0.19,1723210570712,cobblestone
-1.81,-1.04,11.92,0.08,0.0,-0.13,1723210570721,cobblestone
-2.24,-0.03,9.07,0.42,-0.14,-0.03,1723210570730,cobblestone
-1.11,-1.03,5.46,0.4,-0.13,0.05,1723210570739,cobblestone
0.06,1.71,4.14,0.04,0.03,0.05,1723210570749,cobblestone
0.15,0.1,8.9,-0.27,-0.05,0.1,1723210570758,cobblestone
-0.03,-2.6,12.84,-0.22,0.05,0.09,1723210570767,cobblestone
0.13,-0.2,13.81,0.13,-0.04,0.1,1723210570776,cobblestone
0.61,-0.56,11.41,0.35,-0.12,0.07,1723210570785,cobblestone
0.66,-1.16,9.31,0.11,-0.05,-0.04,1723210570794,cobblestone
0.55,-0.14,9.42,0.03,-0.04,-0.05,1723210570803,cobblestone
0.14,-1.02,11.31,0.19,-0.06,-0.05,1723210570812,cobblestone
-0.58,-0.07,9.77,0.29,-0.07,-0.03,1723210570821,cobblestone
-0.13,1.15,7.8,0.22,-0.05,0.08,1723210570830,cobblestone
0.6,0.82,6.89,0.12,-0.04,0.11,1723210570839,cobblestone
0.97,-0.87,6.79,0.02,-0.04,0.07,1723210570849,cobblestone
1.68,-2.68,11.02,-0.22,0.03,0.02,1723210570860,cobblestone
1.52,-1.52,15.12,-0.29,0.07,-0.03,1723210570869,cobblestone
0.54,-0.55,16.69,0.06,-0.02,-0.1,1723210570878,cobblestone
-0.3,1.21,13.25,0.45,-0.07,-0.13,1723210570887,cobblestone
-1.24,-0.53,6.32,0.37,-0.15,-0.11,1723210570896,cobblestone
-1.01,-1.63,5.16,0.16,-0.01,-0.1,1723210570905,cobblestone
-1.25,0.87,6.45,-0.07,-0.02,-0.0,1723210570914,cobblestone
-0.82,-0.33,9.04,-0.17,-0.01,0.12,1723210570923,cobblestone
0.3,-0.17,12.87,-0.26,0.05,0.2,1723210570932,cobblestone
1.44,1.65,14.46,-0.13,0.04,0.2,1723210570941,cobblestone
2.14,1.48,13.7,0.16,-0.05,0.11,1723210570950,cobblestone
2.29,0.75,8.26,0.4,-0.08,-0.05,1723210570959,cobblestone
0.96,0.05,4.16,0.06,-0.03,-0.2,1723210570968,cobblestone
0.43,-1.49,6.49,-0.31,-0.04,-0.32,1723210570977,cobblestone
-1.47,0.74,8.93,-0.39,0.01,-0.31,1723210570986,cobblestone
-2.1,0.19,11.15,-0.15,-0.11,-0.13,1723210570995,cobblestone
-2.17,-2.21,10.78,-0.01,-0.02,0.08,1723210571004,cobblestone
-0.91,-0.51,10.18,-0.18,-0.04,0.19,1723210571013,cobblestone
0.91,0.41,10.87,-0.2,0.05,0.16,1723210571022,cobblestone
1.86,0.34,12.37,-0.18,-0.01,0.1,1723210571031,cobblestone
3.09,-0.7,13.65,-0.13,-0.01,-0.02,1723210571040,cobblestone
2.0,-2.84,10.99,0.01,-0.04,-0.25,1723210571049,cobblestone
1.25,-2.87,10.6,-0.08,-0.02,-0.35,1723210571058,cobblestone
-0.42,0.88,12.7,-0.21,0.1,-0.35,1723210571067,cobblestone
-1.47,1.16,14.25,0.09,-0.08,-0.23,1723210571076,cobblestone
-1.64,2.15,9.12,0.51,-0.01,-0.09,1723210571085,cobblestone
-0.58,-0.46,5.12,0.35,-0.13,0.02,1723210571094,cobblestone
0.79,-0.06,4.3,0.03,0.17,-0.04,1723210571103,cobblestone
0.13,-4.03,7.29,-0.41,-0.02,-0.06,1723210571112,cobblestone
1.2,0.18,14.65,-0.64,0.29,-0.09,1723210571121,cobblestone
-0.51,1.99,17.71,-0.21,0.02,-0.17,1723210571130,cobblestone
0.59,1.83,17.38,0.31,-0.06,-0.21,1723210571139,cobblestone
-0.48,1.48,7.8,0.35,-0.12,-0.25,1723210571149,cobblestone
-0.01,-1.25,5.76,0.19,-0.06,-0.33,1723210571158,cobblestone
-1.63,-1.52,3.93,-0.14,0.06,-0.29,1723210571167,cobblestone
-0.7,-1.49,8.61,-0.42,0.07,-0.17,1723210571176,cobblestone
-1.72,-3.22,12.13,-0.33,0.1,-0.1,1723210571185,cobblestone
-0.68,-0.35,16.09,-0.15,0.07,0.04,1723210571194,cobblestone
1.36,2.26,16.72,0.12,0.13,0.12,1723210571203,cobblestone
1.91,1.98,12.01,0.34,0.03,-0.01,1723210571212,cobblestone
1.91,2.63,8.32,0.17,0.13,-0.22,1723210571221,cobblestone
0.66,1.52,6.39,0.04,0.03,-0.39,1723210571230,cobblestone
-0.46,-0.16,6.36,-0.02,0.02,-0.46,1723210571239,cobblestone
-1.87,-4.62,5.81,-0.06,-0.02,-0.34,1723210571249,cobblestone
-1.67,-2.47,9.59,-0.34,0.17,-0.24,1723210571258,cobblestone
-2.54,-2.51,12.96,-0.37,0.05,-0.11,1723210571267,cobblestone
-1.19,-1.48,16.6,-0.2,0.16,-0.0,1723210571276,cobblestone
-0.19,0.06,14.59,0.27,-0.01,0.01,1723210571285,cobblestone
0.77,1.31,8.2,0.46,0.06,-0.06,1723210571294,cobblestone
0.42,-2.91,5.61,0.08,0.07,-0.1,1723210571303,cobblestone
1.13,-2.58,10.61,-0.51,0.15,-0.21,1723210571314,cobblestone
-0.44,-0.65,15.64,-0.41,0.15,-0.28,1723210571323,cobblestone
-0.36,0.36,18.59,0.24,0.05,-0.15,1723210571332,cobblestone
-0.64,1.61,11.0,0.67,0.04,-0.14,1723210571341,cobblestone
-0.62,0.61,4.91,0.49,-0.04,-0.15,1723210571350,cobblestone
-1.63,1.0,2.74,-0.13,0.15,-0.18,1723210571364,cobblestone
-0.76,-3.03,4.38,-0.18,-0.0,-0.14,1723210571368,cobblestone
-0.69,-1.24,10.93,-0.48,0.17,-0.17,1723210571377,cobblestone
-1.34,-0.49,15.65,-0.37,0.12,-0.12,1723210571386,cobblestone
-0.64,-1.74,17.58,-0.01,0.05,0.03,1723210571395,cobblestone
0.87,1.4,15.67,0.17,0.09,-0.08,1723210571404,cobblestone
0.86,1.18,11.1,0.24,0.04,-0.17,1723210571413,cobblestone
0.53,2.23,9.78,0.09,0.12,-0.26,1723210571422,cobblestone
-0.75,2.64,8.6,0.09,0.06,-0.28,1723210571431,cobblestone
-1.28,0.55,8.05,-0.0,0.07,-0.24,1723210571440,cobblestone
-1.57,-0.94,9.46,-0.08,0.14,-0.16,1723210571449,cobblestone
-1.67,-0.8,10.61,-0.01,0.07,-0.05,1723210571458,cobblestone
-0.48,1.19,9.9,0.14,0.15,0.04,1723210571467,cobblestone
0.68,1.17,7.86,0.19,0.06,0.0,1723210571476,cobblestone
0.86,0.46,6.92,-0.04,0.19,-0.11,1723210571485,cobblestone
1.01,0.3,9.97,-0.18,0.11,-0.2,1723210571494,cobblestone
0.56,-0.12,12.22,0.0,0.16,-0.22,1723210571503,cobblestone
0.36,0.72,9.4,0.35,0.04,-0.16,1723210571512,cobblestone
0.6,0.65,5.59,0.24,0.11,-0.15,1723210571521,cobblestone
0.18,-2.06,5.75,-0.16,0.17,-0.17,1723210571530,cobblestone
0.06,-2.26,11.68,-0.47,0.25,-0.13,1723210571539,cobblestone
-0.86,0.31,16.12,-0.12,0.25,-0.12,1723210571549,cobblestone
-0.89,1.55,13.5,0.43,0.06,-0.06,1723210571558,cobblestone
-0.57,-0.33,6.92,0.29,0.08,-0.02,1723210571567,cobblestone
-0.04,1.52,7.23,-0.23,0.27,-0.05,1723210571576,cobblestone
-0.31,-2.45,11.91,-0.35,0.17,-0.17,1723210571585,cobblestone
-1.06,-2.02,13.22,0.0,0.14,-0.21,1723210571594,cobblestone
-1.62,-2.15,10.57,0.26,0.06,-0.13,1723210571603,cobblestone
-1.64,-2.88,8.9,0.01,0.11,-0.06,1723210571612,cobblestone
-1.27,-1.97,10.22,-0.14,0.19,0.07,1723210571621,cobblestone
-0.07,0.39,12.63,0.08,0.17,0.15,1723210571630,cobblestone
1.1,3.94,11.11,0.28,0.18,0.14,1723210571639,cobblestone
2.21,0.52,8.16,0.19,0.12,0.01,1723210571649,cobblestone
1.61,-0.78,8.73,-0.13,0.2,-0.2,1723210571658,cobblestone
-0.31,-1.9,11.16,-0.25,0.14,-0.31,1723210571667,cobblestone
-2.05,-0.52,13.13,0.07,0.12,-0.27,1723210571676,cobblestone
-3.24,0.96,8.02,0.42,0.06,-0.08,1723210571685,cobblestone
-2.05,0.52,4.85,0.28,0.09,0.05,1723210571694,cobblestone
-1.07,-2.06,5.18,-0.14,0.15,0.05,1723210571703,cobblestone
0.12,-1.05,10.21,-0.45,0.14,0.12,1723210571712,cobblestone
0.26,-1.24,14.6,-0.31,0.23,0.13,1723210571721,cobblestone
0.33,1.22,14.35,0.16,0.13,0.11,1723210571730,cobblestone
0.79,0.56,9.94,0.35,0.06,0.12,1723210571739,cobblestone
0.84,0.06,7.91,-0.06,0.18,0.03,1723210571749,cobblestone
0.7,-0.75,13.52,-0.37,0.18,0.01,1723210571758,cobblestone
0.12,-0.31,15.22,0.03,0.21,-0.02,1723210571767,cobblestone
-0.32,1.13,8.84,0.53,0.0,0.0,1723210571776,cobblestone
-0.28,-0.94,5.3,0.35,0.13,-0.09,1723210571785,cobblestone
-0.88,0.55,4.78,0.0,0.1,-0.05,1723210571794,cobblestone
-0.52,-0.24,7.41,-0.09,0.15,0.03,1723210571803,cobblestone
-1.12,-3.25,10.08,-0.07,0.07,0.02,1723210571812,cobblestone
-0.34,-0.58,12.97,-0.13,0.11,0.06,1723210571821,cobblestone
-0.69,0.44,13.31,-0.01,0.09,0.14,1723210571830,cobblestone
0.19,0.76,14.51,0.08,0.11,0.14,1723210571839,cobblestone
0.57,-2.16,10.05,0.19,0.02,0.12,1723210571849,cobblestone
0.92,0.68,8.92,0.07,0.16,0.05,1723210571860,cobblestone
0.19,1.69,8.06,0.02,0.07,0.0,1723210571869,cobblestone
-0.11,-0.75,9.24,-0.13,0.1,0.01,1723210571878,cobblestone
-0.79,-1.58,11.26,-0.14,0.06,-0.05,1723210571887,cobblestone
-0.91,-0.83,12.5,0.0,0.02,0.03,1723210571896,cobblestone
-0.67,-2.1,12.73,0.04,0.02,0.11,1723210571905,cobblestone
-0.08,2.41,9.33,0.2,0.0,0.18,1723210571914,cobblestone
0.55,0.09,7.22,0.01,0.03,0.21,1723210571923,cobblestone
0.95,-2.31,10.24,-0.32,0.1,0.21,1723210571932,cobblestone
1.39,-1.58,12.32,-0.16,0.15,0.17,1723210571941,cobblestone
0.85,0.7,13.19,0.13,0.06,0.05,1723210571950,cobblestone
0.1,-0.91,9.33,0.34,-0.05,-0.01,1723210571959,cobblestone
-0.48,-0.68,5.71,0.19,0.03,0.0,1723210571968,cobblestone
-0.55,-1.15,7.04,-0.09,0.05,0.06,1723210571977,cobblestone
-0.96,1.01,10.0,-0.18,0.1,0.11,1723210571986,cobblestone
-0.11,1.81,12.45,0.01,0.0,0.22,1723210571995,cobblestone
1.21,1.18,11.99,0.16,0.03,0.23,1723210572004,cobblestone
1.4,0.86,9.27,0.11,0.03,0.08,1723210572013,cobblestone
1.13,1.41,9.34,-0.14,0.06,-0.11,1723210572022,cobblestone
-0.38,-2.64,12.0,-0.27,0.01,-0.07,1723210572031,cobblestone
-0.91,-1.35,13.26,-0.02,0.1,-0.04,1723210572040,cobblestone
-1.82,-1.45,12.16,0.01,-0.02,-0.02,1723210572049,cobblestone
-1.59,-0.35,10.18,0.05,0.06,0.14,1723210572058,cobblestone
0.05,-0.66,9.13,-0.02,0.01,0.35,1723210572067,cobblestone
1.84,0.69,10.31,-0.1,0.16,0.29,1723210572076,cobblestone
2.2,0.26,10.11,-0.08,0.02,0.09,1723210572085,cobblestone
2.47,-0.72,12.07,-0.03,0.05,-0.08,1723210572094,cobblestone
0.14,0.65,11.93,-0.04,0.03,-0.14,1723210572103,cobblestone
-0.44,-1.09,11.03,0.11,-0.03,-0.02,1723210572112,cobblestone
-1.01,0.12,8.41,0.13,0.03,0.02,1723210572121,cobblestone
0.44,-0.13,7.77,-0.0,-0.06,0.09,1723210572130,cobblestone
0.63,-3.91,8.04,-0.2,0.1,0.08,1723210572139,cobblestone
0.36,3.68,9.76,-0.11,0.11,-0.06,1723210572149,cobblestone
-0.17,-0.18,8.98,0.08,-0.09,-0.12,1723210572158,cobblestone
-0.91,0.3,9.95,-0.2,0.1,-0.08,1723210572167,cobblestone
-1.52,-1.06,11.86,-0.25,-0.01,0.01,1723210572176,cobblestone
-1.12,-3.85,12.59,-0.06,0.04,0.1,1723210572185,cobblestone
-0.35,-0.8,12.26,-0.12,-0.01,0.18,1723210572194,cobblestone
1.21,-2.0,13.52,-0.18,0.1,0.12,1723210572203,cobblestone
0.87,0.84,13.74,-0.07,0.01,0.02,1723210572212,cobblestone
0.9,-0.87,11.69,0.26,-0.07,0.0,1723210572221,cobblestone
1.02,0.97,6.89,0.28,0.02,-0.05,1723210572230,cobblestone
-0.14,0.76,5.83,0.07,-0.04,-0.1,1723210572239,cobblestone
-0.87,-1.8,7.92,-0.24,0.1,-0.07,1723210572249,cobblestone
-1.83,0.21,11.15,-0.23,-0.0,-0.05,1723210572258,cobblestone
-1.48,-0.55,12.88,0.01,-0.02,0.05,1723210572267,cobblestone
-0.97,0.15,11.45,0.11,-0.05,0.16,1723210572276,cobblestone
0.45,0.93,8.04,0.06,-0.02,0.17,1723210572285,cobblestone
1.76,0.09,8.78,-0.12,0.01,0.14,1723210572294,cobblestone
1.58,-2.01,10.35,-0.09,0.0,-0.04,1723210572303,cobblestone
0.58,-0.5,9.73,-0.01,0.06,-0.16,1723210572314,cobblestone
-1.04,-0.85,9.27,0.02,-0.05,-0.15,1723210572323,cobblestone
-1.78,-4.06,10.18,-0.05,0.03,-0.07,1723210572332,cobblestone
-1.85,0.54,11.28,0.05,0.0,0.1,1723210572341,cobblestone
-0.42,1.01,12.58,0.12,-0.02,0.2,1723210572350,cobblestone
1.05,3.04,12.06,0.16,0.0,0.21,1723210572359,cobblestone
1.92,0.37,10.91,0.12,-0.01,0.12,1723210572368,cobblestone
1.78,0.74,11.28,-0.04,0.08,-0.03,1723210572377,cobblestone
0.66,-0.21,10.59,0.07,-0.05,-0.16,1723210572386,cobblestone
-0.92,-1.03,7.81,0.19,-0.06,-0.17,1723210572395,cobblestone
-1.63,-1.62,6.86,0.13,-0.1,-0.02,1723210572404,cobblestone
-1.83,-1.41,9.27,-0.13,0.08,0.03,1723210572413,cobblestone
-1.65,0.21,12.09,-0.22,-0.01,0.13,1723210572422,cobblestone
-0.47,-0.8,13.81,0.05,0.01,0.18,1723210572431,cobblestone
-0.37,-1.73,10.61,0.14,-0.12,0.13,1723210572440,cobblestone
0.57,-0.65,9.02,0.02,-0.04,0.07,1723210572449,cobblestone
0.01,-2.56,10.86,-0.19,-0.06,-0.01,1723210572458,cobblestone
0.09,-0.93,13.59,-0.11,-0.02,0.03,1723210572467,cobblestone
-0.5,1.06,11.72,0.17,-0.1,-0.01,1723210572476,cobblestone
0.35,-1.67,8.46,0.3,-0.19,-0.04,1723210572485,cobblestone
-0.25,1.78,6.73,0.08,-0.04,-0.09,1723210572494,cobblestone
-0.42,0.54,7.98,-0.1,-0.12,-0.1,1723210572503,cobblestone
-1.16,1.0,9.55,-0.04,-0.02,-0.04,1723210572512,cobblestone
-1.12,-0.28,7.61,0.08,-0.13,0.02,1723210572521,cobblestone
-0.78,-2.26,7.29,-0.07,-0.06,0.02,1723210572530,cobblestone
-0.69,-0.83,10.92,-0.35,0.0,-0.02,1723210572539,cobblestone
-0.53,-0.71,14.92,-0.19,-0.09,-0.03,1723210572549,cobblestone
-0.1,0.76,13.97,0.22,-0.11,-0.02,1723210572558,cobblestone
0.16,-0.12,9.39,0.28,-0.2,-0.02,1723210572567,cobblestone
0.38,1.91,6.95,0.01,-0.04,0.02,1723210572576,cobblestone
1.22,2.66,7.94,-0.12,-0.09,0.08,1723210572585,cobblestone
1.76,0.6,9.87,-0.19,0.04,0.02,1723210572594,cobblestone
1.13,-1.41,11.61,-0.16,-0.05,-0.11,1723210572603,cobblestone
0.19,-1.34,12.81,-0.13,0.0,-0.19,1723210572612,cobblestone
-0.91,1.12,13.19,-0.06,-0.07,-0.15,1723210572621,cobblestone
-1.31,0.42,10.71,0.18,-0.11,-0.05,1723210572630,cobblestone
-0.5,-0.72,8.42,0.07,-0.15,0.07,1723210572639,cobblestone
1.31,-0.74,9.64,-0.13,0.02,0.13,1723210572649,cobblestone
1.77,1.52,10.25,-0.02,-0.01,0.02,1723210572658,cobblestone
2.1,0.79,10.36,0.17,-0.09,-0.1,1723210572667,cobblestone
1.01,-0.7,8.18,0.09,-0.05,-0.18,1723210572676,cobblestone
-0.63,-0.49,8.14,-0.09,-0.01,-0.24,1723210572685,cobblestone
-1.53,-0.65,10.95,-0.15,-0.0,-0.12,1723210572694,cobblestone
-1.72,-0.26,12.81,-0.08,-0.02,0.04,1723210572703,cobblestone
-0.69,-2.53,11.2,0.13,-0.05,0.12,1723210572712,cobblestone
0.49,-0.24,9.31,0.02,-0.02,0.09,1723210572721,cobblestone
0.88,-0.63,9.24,-0.09,0.0,-0.01,1723210572730,cobblestone
0.91,3.16,10.92,-0.05,0.02,-0.13,1723210572739,cobblestone
-0.53,-0.35,9.09,0.14,-0.12,-0.2,1723210572749,cobblestone
-0.87,-1.81,8.67,-0.05,-0.03,-0.18,1723210572758,cobblestone
-0.79,-1.67,12.16,-0.35,-0.01,-0.08,1723210572767,cobblestone
-0.64,-0.68,14.79,-0.16,0.01,0.05,1723210572776,cobblestone
0.36,1.45,13.78,0.14,0.0,0.17,1723210572785,cobblestone
1.31,-0.7,8.99,0.27,-0.02,0.07,1723210572794,cobblestone
1.3,-0.43,6.9,-0.0,-0.01,-0.08,1723210572803,cobblestone
0.36,-1.7,7.56,-0.15,-0.02,-0.12,1723210572812,cobblestone
-0.1,-1.73,10.77,-0.15,-0.01,-0.1,1723210572821,cobblestone
-0.02,1.14,11.67,0.02,-0.03,-0.08,1723210572830,cobblestone
-0.26,-2.04,11.11,0.06,-0.03,0.01,1723210572839,cobblestone
0.5,0.37,10.54,0.03,0.02,-0.04,1723210572849,cobblestone
0.58,-1.6,7.74,0.06,-0.08,-0.07,1723210572860,cobblestone
0.08,0.71,7.29,-0.11,0.1,-0.12,1723210572869,cobblestone
-0.89,-3.17,11.55,-0.27,-0.03,-0.02,1723210572878,cobblestone
0.2,0.9,13.89,0.01,0.06,-0.01,1723210572887,cobblestone
0.24,-0.25,10.96,0.32,-0.14,0.02,1723210572896,cobblestone
1.78,0.29,8.46,0.15,0.02,0.04,1723210572905,cobblestone
1.58,-2.5,8.42,-0.13,0.04,-0.01,1723210572914,cobblestone
1.87,-1.19,13.64,-0.28,0.15,-0.15,1723210572923,cobblestone
0.81,2.05,14.76,0.03,-0.0,-0.14,1723210572932,cobblestone
1.19,-0.44,10.91,0.41,-0.05,-0.14,1723210572941,cobblestone
0.29,-2.88,6.44,0.21,-0.03,-0.13,1723210572950,cobblestone
0.47,-0.86,7.4,-0.21,0.11,-0.18,1723210572959,cobblestone
-0.87,1.19,11.13,-0.3,0.12,-0.19,1723210572968,cobblestone
-0.99,-1.62,15.32,-0.07,0.06,-0.06,1723210572977,cobblestone
-0.1,2.89,13.15,0.28,0.04,0.01,1723210572986,cobblestone
1.18,1.5,7.78,0.36,-0.08,0.06,1723210572995,cobblestone
1.28,-2.78,6.58,-0.14,0.17,-0.01,1723210573004,cobblestone
2.01,-2.02,10.58,-0.33,0.1,-0.11,1723210573013,cobblestone
1.28,0.27,12.38,-0.03,0.15,-0.17,1723210573022,cobblestone
0.54,-0.62,10.46,0.12,0.02,-0.23,1723210573031,cobblestone
-0.34,-4.12,8.42,0.03,0.07,-0.19,1723210573040,cobblestone
-0.93,-0.57,8.65,-0.14,0.16,-0.19,1723210573049,cobblestone
-1.16,-0.24,11.68,-0.08,0.07,-0.05,1723210573058,cobblestone
-0.42,0.01,12.45,0.12,0.14,0.05,1723210573067,cobblestone
0.26,0.26,10.49,0.15,0.09,0.06,1723210573076,cobblestone
1.08,2.33,10.51,-0.03,0.19,-0.05,1723210573085,cobblestone
0.38,0.91,11.41,-0.03,0.1,-0.18,1723210573094,cobblestone
-0.63,-1.82,10.42,0.12,0.09,-0.17,1723210573103,cobblestone
-1.3,-1.85,7.72,0.08,0.07,-0.11,1723210573112,cobblestone
-0.87,-1.21,7.24,-0.04,0.13,-0.0,1723210573121,cobblestone
-0.4,-1.13,7.76,-0.1,0.12,0.04,1723210573130,cobblestone
-0.26,-3.3,11.12,-0.23,0.19,0.07,1723210573139,cobblestone
-0.08,1.05,14.16,-0.08,0.18,0.03,1723210573149,cobblestone
0.59,2.67,14.27,0.22,0.03,0.06,1723210573158,cobblestone
1.13,2.26,11.47,0.15,0.1,-0.03,1723210573167,cobblestone
0.96,0.83,12.19,-0.11,0.09,-0.13,1723210573176,cobblestone
-0.0,0.09,12.42,-0.01,0.1,-0.27,1723210573185,cobblestone
-1.25,0.5,9.8,0.23,-0.02,-0.3,1723210573194,cobblestone
-1.65,0.24,7.95,0.01,-0.02,-0.27,1723210573203,cobblestone
-2.08,0.31,8.91,-0.18,0.07,-0.19,1723210573212,cobblestone
-2.26,-0.63,9.71,-0.02,0.01,-0.06,1723210573221,cobblestone
-1.46,0.28,8.02,0.22,-0.01,0.06,1723210573230,cobblestone
-0.81,-3.09,6.14,0.05,-0.01,0.08,1723210573239,cobblestone
0.1,-0.32,8.65,-0.29,0.14,0.06,1723210573249,cobblestone
0.9,1.03,14.14,-0.3,0.1,0.09,1723210573258,cobblestone
0.88,-2.89,15.25,0.08,0.06,0.02,1723210573267,cobblestone
1.29,1.0,13.94,0.34,-0.02,-0.06,1723210573276,cobblestone
1.22,4.58,8.97,0.31,-0.01,-0.12,1723210573285,cobblestone
0.59,2.42,6.24,0.06,-0.02,-0.16,1723210573294,cobblestone
0.06,-0.21,5.99,-0.06,0.03,-0.17,1723210573303,cobblestone
-1.24,-2.42,6.53,-0.08,0.0,-0.19,1723210573314,cobblestone
-2.69,-2.1,6.43,-0.22,0.07,-0.14,1723210573323,cobblestone
-2.94,-3.12,11.46,-0.51,0.05,-0.02,1723210573332,cobblestone
-2.17,-0.76,16.76,-0.43,0.09,0.07,1723210573341,cobblestone
-0.98,-0.75,18.38,0.02,-0.03,0.21,1723210573350,cobblestone
0.87,1.25,14.21,0.47,-0.06,0.24,1723210573359,cobblestone
2.63,0.37,5.38,0.26,0.1,0.08,1723210573373,cobblestone
1.79,1.53,5.23,0.08,0.01,-0.08,1723210573377,cobblestone
1.25,-3.64,8.0,-0.32,0.03,-0.29,1723210573386,cobblestone
-0.72,-0.75,11.0,-0.25,0.03,-0.4,1723210573395,cobblestone
-1.79,-1.01,12.42,0.17,-0.08,-0.31,1723210573404,cobblestone
-3.02,0.28,7.93,0.34,-0.03,-0.09,1723210573413,cobblestone
-2.03,0.0,6.16,0.25,-0.07,0.04,1723210573422,cobblestone
-1.0,2.2,7.27,-0.12,0.11,0.12,1723210573431,cobblestone
0.56,0.34,11.7,-0.24,0.05,0.11,1723210573440,cobblestone
1.01,-0.14,12.3,0.03,0.07,0.01,1723210573449,cobblestone
1.07,-1.72,11.02,0.1,-0.13,-0.12,1723210573458,cobblestone
0.57,-2.54,10.97,-0.12,0.04,-0.27,1723210573467,cobblestone
-1.22,-2.67,13.59,-0.22,-0.02,-0.22,1723210573476,cobblestone
-1.62,0.96,14.8,0.24,-0.01,-0.2,1723210573485,cobblestone
-1.88,-0.83,8.59,0.6,-0.24,0.01,1723210573494,cobblestone
