AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.66,-2.06,12.47,0.04,0.05,-0.03,1723210465116,cobblestone
-0.2,1.81,9.11,0.12,0.1,-0.06,1723210465125,cobblestone
-0.28,0.17,6.98,0.13,0.0,-0.06,1723210465134,cobblestone
-0.32,-1.87,6.97,-0.05,0.15,-0.06,1723210465143,cobblestone
-0.84,0.06,8.54,-0.02,0.06,-0.1,1723210465152,cobblestone
-0.78,-1.89,9.37,0.02,0.1,-0.09,1723210465161,cobblestone
-1.04,-2.08,10.65,-0.02,0.07,-0.06,1723210465170,cobblestone
-0.36,0.24,12.13,0.02,0.1,0.02,1723210465179,cobblestone
-0.57,0.35,13.2,0.13,0.08,-0.04,1723210465188,cobblestone
0.5,2.83,12.85,0.19,0.02,-0.03,1723210465197,cobblestone
0.14,0.41,9.6,0.3,0.01,-0.03,1723210465206,cobblestone
0.37,-2.19,8.2,0.14,0.02,-0.02,1723210465215,cobblestone
0.34,-0.55,9.34,-0.01,0.11,-0.08,1723210465224,cobblestone
-0.32,0.98,10.07,0.1,0.03,-0.15,1723210465233,cobblestone
-1.08,-0.83,9.28,0.19,0.05,-0.11,1723210465242,cobblestone
-1.69,-3.08,9.49,0.06,0.0,-0.08,1723210465251,cobblestone
-1.62,0.15,11.3,-0.08,0.14,-0.02,1723210465260,cobblestone
-1.4,0.16,14.57,0.02,-0.01,0.03,1723210465269,cobblestone
-0.8,1.63,13.96,0.25,0.05,0.07,1723210465278,cobblestone
0.09,0.47,11.97,0.3,-0.09,0.08,1723210465287,cobblestone
1.21,0.89,11.16,0.17,0.06,0.05,1723210465296,cobblestone
0.76,-0.08,10.97,0.15,-0.03,-0.04,1723210465305,cobblestone
0.07,0.96,11.35,0.23,0.02,-0.17,1723210465314,cobblestone
-1.58,0.93,9.4,0.28,-0.04,-0.15,1723210465323,cobblestone
-2.04,0.79,9.28,0.29,-0.06,-0.09,1723210465332,cobblestone
-2.3,0.36,9.22,0.14,-0.02,0.07,1723210465341,cobblestone
-1.32,1.74,9.99,0.19,-0.04,0.21,1723210465350,cobblestone
0.35,3.56,8.88,0.24,-0.07,0.26,1723210465359,cobblestone
1.0,3.63,5.8,0.23,-0.04,0.14,1723210465368,cobblestone
1.09,0.18,4.84,0.05,-0.08,0.05,1723210465378,cobblestone
1.04,-1.5,5.89,-0.28,-0.02,0.0,1723210465387,cobblestone
0.81,-1.31,10.04,-0.44,0.05,-0.06,1723210465396,cobblestone
0.08,-2.02,12.26,-0.23,-0.05,-0.12,1723210465405,cobblestone
-0.98,-2.9,10.78,0.04,-0.06,-0.12,1723210465414,cobblestone
-0.97,-2.01,7.98,-0.04,-0.1,-0.0,1723210465423,cobblestone
0.07,-0.45,8.63,-0.2,0.02,0.12,1723210465432,cobblestone
1.13,-1.8,9.36,-0.06,-0.03,0.17,1723210465441,cobblestone
2.23,-2.31,7.57,0.17,-0.01,0.15,1723210465450,cobblestone
2.46,-1.72,5.83,0.0,0.05,-0.0,1723210465459,cobblestone
2.27,2.72,8.41,-0.4,0.03,-0.17,1723210465468,cobblestone
0.86,1.21,13.08,-0.38,0.01,-0.26,1723210465477,cobblestone
-0.83,-1.67,15.48,-0.18,-0.02,-0.26,1723210465486,cobblestone
-2.32,-3.38,13.17,0.07,-0.08,-0.2,1723210465495,cobblestone
-1.64,-1.46,10.01,-0.01,-0.1,-0.07,1723210465504,cobblestone
-1.7,-3.95,7.99,-0.13,-0.05,-0.07,1723210465513,cobblestone
-1.05,-4.4,8.41,-0.24,-0.06,0.01,1723210465522,cobblestone
-1.01,-3.2,9.91,-0.13,0.05,0.08,1723210465531,cobblestone
-0.02,0.95,10.4,0.1,-0.03,0.06,1723210465540,cobblestone
0.13,0.23,8.64,0.04,-0.04,0.04,1723210465549,cobblestone
1.21,0.83,10.92,-0.35,0.04,0.06,1723210465558,cobblestone
0.94,-0.81,16.03,-0.46,0.13,0.01,1723210465567,cobblestone
0.57,-0.79,19.26,-0.27,-0.02,-0.1,1723210465576,cobblestone
-0.13,-1.17,17.52,0.13,-0.04,-0.12,1723210465585,cobblestone
