AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.34,-2.21,19.04,-0.65,0.2,-0.31,1723210778794,cobblestone
-2.65,-0.76,19.37,0.17,-0.01,-0.27,1723210778803,cobblestone
-1.58,1.09,10.28,0.83,-0.06,-0.0,1723210778812,cobblestone
-0.16,1.42,1.63,0.79,0.04,0.04,1723210778821,cobblestone
0.5,-0.35,0.98,0.4,0.22,-0.03,1723210778830,cobblestone
0.52,-0.34,2.73,-0.33,0.11,-0.02,1723210778839,cobblestone
1.12,0.09,6.48,-0.67,0.18,-0.08,1723210778848,cobblestone
0.78,1.67,13.97,-0.6,0.26,-0.08,1723210778857,cobblestone
0.83,1.68,18.87,-0.17,0.06,-0.08,1723210778866,cobblestone
1.65,-7.85,17.84,0.07,0.26,-0.19,1723210778875,cobblestone
-0.99,-4.47,16.84,0.36,0.1,-0.19,1723210778884,cobblestone
2.54,4.95,11.76,0.48,-0.05,-0.29,1723210778893,cobblestone
-5.94,1.2,4.83,0.2,-0.04,-0.23,1723210778902,cobblestone
-2.24,-1.25,5.76,-0.07,0.13,-0.24,1723210778911,cobblestone
-1.26,-2.39,10.9,-0.25,0.07,-0.15,1723210778921,cobblestone
-2.76,-4.09,14.37,-0.3,0.28,-0.12,1723210778930,cobblestone
-2.26,-0.68,17.43,-0.2,0.22,-0.04,1723210778939,cobblestone
-0.94,1.11,18.13,0.07,0.22,0.09,1723210778948,cobblestone
0.33,2.72,12.79,0.58,0.08,0.17,1723210778957,cobblestone
2.04,0.57,6.64,0.61,0.16,0.05,1723210778966,cobblestone
0.99,-1.11,2.64,0.38,0.14,-0.15,1723210778975,cobblestone
1.4,-0.01,3.72,0.01,0.13,-0.29,1723210778984,cobblestone
-0.95,0.2,7.03,-0.23,0.19,-0.4,1723210778993,cobblestone
-5.9,-0.33,9.62,-0.23,0.24,-0.4,1723210779002,cobblestone
-2.69,2.41,11.18,0.04,0.25,-0.25,1723210779011,cobblestone
-4.48,3.34,8.15,0.42,0.09,0.07,1723210779020,cobblestone
-0.91,-2.83,5.68,0.19,0.16,0.19,1723210779029,cobblestone
-0.0,-5.02,8.7,-0.51,0.23,0.09,1723210779038,cobblestone
0.22,-1.43,15.6,-0.61,0.3,-0.01,1723210779047,cobblestone
-0.87,2.58,18.33,-0.05,0.21,-0.02,1723210779056,cobblestone
-0.69,0.25,11.58,0.99,-0.29,0.01,1723210779065,cobblestone
0.19,-2.36,5.74,0.52,0.06,0.02,1723210779074,cobblestone
-0.57,2.22,6.88,-0.34,0.18,0.03,1723210779083,cobblestone
0.05,1.36,11.88,-0.52,0.31,-0.02,1723210779092,cobblestone
-1.53,-0.22,14.18,-0.01,0.17,-0.03,1723210779101,cobblestone
-0.71,-0.52,12.62,0.46,-0.04,0.06,1723210779110,cobblestone
-0.92,-3.48,7.39,0.36,0.07,0.06,1723210779119,cobblestone
-0.66,1.42,7.44,0.01,0.17,-0.06,1723210779128,cobblestone
-1.57,2.99,11.73,0.02,0.12,0.1,1723210779137,cobblestone
-0.27,9.45,12.86,0.29,0.18,0.29,1723210779146,cobblestone
0.22,6.74,8.42,0.5,0.03,0.24,1723210779155,cobblestone
1.21,0.54,5.54,0.22,0.15,0.18,1723210779164,cobblestone
0.62,-5.27,4.52,-0.11,0.08,0.06,1723210779173,cobblestone
0.47,-6.11,8.43,-0.36,0.13,-0.03,1723210779182,cobblestone
-1.22,-0.72,11.49,-0.39,0.08,-0.05,1723210779191,cobblestone
-1.59,2.07,15.94,-0.28,0.1,0.01,1723210779200,cobblestone
-2.05,3.14,16.35,0.3,-0.02,0.18,1723210779209,cobblestone
-0.97,0.44,7.29,0.67,-0.14,0.26,1723210779218,cobblestone
0.03,-2.86,4.23,0.05,0.05,0.19,1723210779227,cobblestone
-0.11,-3.72,7.9,-0.66,0.06,0.11,1723210779236,cobblestone
-1.16,-3.59,13.87,-0.65,0.12,-0.03,1723210779245,cobblestone
-2.94,0.9,17.72,-0.13,0.09,0.05,1723210779254,cobblestone
-1.46,0.35,15.48,0.57,-0.2,0.22,1723210779263,cobblestone
-0.96,0.95,7.81,0.43,-0.09,0.22,1723210779272,cobblestone
0.18,5.03,3.44,0.11,-0.07,0.24,1723210779281,cobblestone
0.61,-1.13,3.08,-0.02,-0.06,0.16,1723210779290,cobblestone
1.32,3.57,2.53,-0.14,-0.0,0.21,1723210779299,cobblestone
0.96,-3.76,3.66,-0.28,-0.0,0.13,1723210779308,cobblestone
-0.18,-8.54,8.55,-0.99,0.06,-0.01,1723210779317,cobblestone
-0.87,-4.29,19.42,-1.37,0.08,-0.11,1723210779326,cobblestone
-2.73,0.77,27.56,-0.49,-0.0,-0.07,1723210779335,cobblestone
-2.49,-4.51,19.77,0.75,-0.3,0.33,1723210779344,cobblestone
0.26,-0.11,6.68,0.84,-0.14,0.54,1723210779353,cobblestone
1.3,-0.37,0.53,0.46,0.05,0.42,1723210779362,cobblestone
1.54,-1.84,1.83,-0.4,-0.06,0.32,1723210779371,cobblestone
2.53,-5.95,8.42,-1.17,-0.02,0.22,1723210779380,cobblestone
-0.88,4.2,16.95,-1.25,0.25,0.09,1723210779389,cobblestone
1.4,-1.67,26.28,0.01,-0.19,-0.14,1723210779398,cobblestone
-0.77,-2.05,13.52,1.21,-0.22,-0.1,1723210779407,cobblestone
-1.1,1.39,3.12,1.01,-0.39,-0.15,1723210779416,cobblestone
-0.45,2.6,1.92,0.45,0.04,-0.07,1723210779425,cobblestone
-1.81,0.62,3.61,-0.45,-0.05,0.13,1723210779434,cobblestone
0.46,3.99,13.1,-0.8,0.16,0.18,1723210779443,cobblestone
0.19,-3.18,18.64,-0.41,0.09,0.33,1723210779452,cobblestone
7.04,-3.35,22.47,-0.22,0.02,0.24,1723210779461,cobblestone
2.7,3.1,14.15,0.46,-0.13,0.06,1723210779471,cobblestone
0.99,3.0,6.46,0.27,-0.25,0.0,1723210779480,cobblestone
0.91,4.54,8.5,0.06,-0.02,-0.05,1723210779489,cobblestone
-1.36,-2.44,10.87,-0.17,0.12,0.01,1723210779498,cobblestone
0.06,1.76,15.9,-0.37,0.19,-0.03,1723210779507,cobblestone
-0.84,-2.88,15.19,0.3,-0.16,0.02,1723210779516,cobblestone
-0.15,-3.31,7.92,0.5,-0.07,0.18,1723210779525,cobblestone
1.6,2.72,5.18,0.2,0.07,0.15,1723210779534,cobblestone
1.38,1.74,8.12,-0.11,0.03,0.12,1723210779543,cobblestone
1.15,2.73,13.86,-0.21,0.24,-0.09,1723210779552,cobblestone
-0.07,5.04,13.84,0.3,0.03,-0.15,1723210779561,cobblestone
-0.09,2.93,7.87,0.65,-0.08,-0.09,1723210779570,cobblestone
-0.15,1.17,3.17,0.42,0.08,-0.1,1723210779579,cobblestone
-0.23,0.06,0.92,0.22,0.07,-0.09,1723210779588,cobblestone
-0.94,-3.11,1.7,-0.06,0.1,-0.2,1723210779597,cobblestone
-0.6,-5.12,6.45,-0.6,0.06,-0.14,1723210779606,cobblestone
-0.59,-2.01,14.38,-0.83,0.19,-0.15,1723210779615,cobblestone
1.98,-2.68,18.75,-0.49,0.21,-0.06,1723210779624,cobblestone
-2.64,0.4,19.04,0.41,-0.03,0.06,1723210779633,cobblestone
-1.47,4.31,11.06,0.97,-0.23,0.11,1723210779642,cobblestone
0.08,-1.35,4.97,0.49,0.01,0.08,1723210779651,cobblestone
0.38,2.32,5.84,-0.27,0.09,-0.04,1723210779660,cobblestone
4.77,-2.63,12.9,-0.58,0.19,-0.15,1723210779669,cobblestone
-1.39,-0.02,17.69,-0.32,0.12,-0.24,1723210779678,cobblestone
-1.76,-0.48,17.3,0.39,-0.06,-0.12,1723210779687,cobblestone
-0.91,3.48,8.43,0.81,-0.11,0.11,1723210779696,cobblestone
1.29,1.64,0.71,0.78,-0.01,0.19,1723210779705,cobblestone
2.13,-3.82,2.42,0.11,0.25,0.14,1723210779714,cobblestone
1.82,-3.45,4.04,-0.54,0.0,-0.03,1723210779723,cobblestone
1.77,-1.47,8.68,-1.27,0.12,-0.27,1723210779732,cobblestone
-3.87,-2.87,27.78,-1.11,0.46,-0.31,1723210779741,cobblestone
4.73,6.4,23.12,0.42,-0.17,-0.26,1723210779750,cobblestone
-0.35,-0.62,12.09,1.15,-0.08,0.08,1723210779759,cobblestone
1.36,-1.53,4.1,0.57,0.16,0.18,1723210779768,cobblestone
0.38,1.11,0.88,-0.03,0.32,0.08,1723210779777,cobblestone
1.02,-1.22,4.66,-0.52,0.03,0.03,1723210779786,cobblestone
1.73,-2.16,9.74,-0.58,0.29,-0.1,1723210779795,cobblestone
1.05,-0.06,11.91,-0.41,-0.07,-0.04,1723210779804,cobblestone
1.76,-0.76,14.52,0.23,0.18,-0.06,1723210779813,cobblestone
0.91,-3.02,13.8,-0.05,0.15,-0.12,1723210779822,cobblestone
-1.76,0.58,11.02,-0.05,0.33,-0.12,1723210779831,cobblestone
-0.78,-1.65,10.13,0.05,0.14,-0.18,1723210779840,cobblestone
-1.86,0.68,9.08,-0.02,0.22,-0.09,1723210779849,cobblestone
-0.73,-0.58,10.46,-0.06,0.15,-0.03,1723210779858,cobblestone
-0.91,-2.33,11.94,-0.07,0.15,-0.06,1723210779867,cobblestone
-0.83,1.33,12.64,0.05,0.15,-0.04,1723210779876,cobblestone
-0.91,0.03,12.14,0.02,0.14,-0.1,1723210779885,cobblestone
-1.51,1.54,11.52,0.01,0.17,-0.09,1723210779894,cobblestone
-1.6,-0.63,9.78,0.13,0.08,-0.1,1723210779903,cobblestone
-1.95,-2.63,8.23,0.07,0.11,-0.09,1723210779912,cobblestone
-0.97,-2.38,9.49,-0.11,0.13,0.04,1723210779922,cobblestone
-1.55,-3.49,11.08,-0.19,0.19,-0.02,1723210779931,cobblestone
-1.16,0.1,14.39,-0.09,0.16,-0.07,1723210779940,cobblestone
-1.7,-0.73,13.48,0.18,0.07,-0.08,1723210779949,cobblestone
-1.65,2.37,9.71,0.22,0.07,-0.01,1723210779958,cobblestone
-1.49,1.92,7.3,0.08,0.04,0.03,1723210779967,cobblestone
-1.09,-0.66,7.76,-0.09,0.08,0.04,1723210779976,cobblestone
-1.32,-3.33,10.79,-0.24,0.09,0.03,1723210779985,cobblestone
-1.51,-3.38,11.83,-0.08,0.1,0.04,1723210779994,cobblestone
-1.67,0.4,10.18,0.19,0.06,0.05,1723210780003,cobblestone
-0.87,2.81,7.02,0.21,-0.06,0.1,1723210780012,cobblestone
-0.88,-1.05,5.61,-0.0,0.03,0.12,1723210780021,cobblestone
-0.46,-0.58,8.62,-0.3,0.05,0.11,1723210780030,cobblestone
-1.03,-1.17,12.09,-0.25,0.08,0.08,1723210780039,cobblestone
-1.3,-2.75,14.35,-0.14,0.02,0.17,1723210780048,cobblestone
-0.67,-0.1,15.5,0.03,0.06,0.16,1723210780057,cobblestone
-0.56,0.2,14.21,0.2,-0.07,0.24,1723210780066,cobblestone
1.81,3.78,12.76,0.23,-0.0,0.36,1723210780075,cobblestone
1.8,0.93,8.37,0.38,-0.0,0.33,1723210780084,cobblestone
2.72,-0.4,6.14,0.17,0.09,0.23,1723210780093,cobblestone
1.71,0.34,6.37,-0.16,0.02,0.05,1723210780102,cobblestone
1.26,-0.54,10.84,-0.18,0.07,0.0,1723210780111,cobblestone
-0.74,-1.14,10.8,0.19,-0.01,0.05,1723210780120,cobblestone
-0.96,-0.62,8.84,0.24,-0.0,0.05,1723210780129,cobblestone
-1.11,-0.3,10.23,-0.02,0.03,0.15,1723210780138,cobblestone
-1.4,1.54,12.35,-0.02,0.05,0.18,1723210780147,cobblestone
-1.07,0.76,13.15,0.13,-0.03,0.23,1723210780156,cobblestone
0.08,0.42,9.82,0.4,-0.08,0.25,1723210780165,cobblestone
-0.19,6.95,7.69,0.01,0.07,0.13,1723210780174,cobblestone
-0.87,4.07,9.56,-0.32,-0.06,-0.05,1723210780183,cobblestone
-1.63,-6.38,12.75,-0.31,-0.13,-0.02,1723210780192,cobblestone
-2.8,-4.74,11.4,-0.04,-0.08,0.15,1723210780201,cobblestone
-1.86,-1.39,7.2,0.12,-0.26,0.31,1723210780210,cobblestone
-0.51,-2.85,6.41,-0.2,-0.04,0.31,1723210780219,cobblestone
0.01,-1.34,9.02,-0.5,-0.06,0.34,1723210780228,cobblestone
0.94,-0.13,12.94,-0.35,0.1,0.3,1723210780237,cobblestone
1.54,0.22,13.2,-0.13,-0.12,0.22,1723210780246,cobblestone
1.55,-0.25,11.08,-0.01,-0.09,0.02,1723210780255,cobblestone
-0.26,-0.46,7.52,-0.09,-0.14,-0.07,1723210780264,cobblestone
-1.48,-1.41,7.15,-0.17,-0.07,-0.07,1723210780273,cobblestone
-0.93,-1.53,8.02,-0.18,-0.13,0.1,1723210780282,cobblestone
-0.85,1.45,8.4,-0.13,-0.08,0.22,1723210780291,cobblestone
1.17,0.09,8.25,0.0,-0.24,0.33,1723210780300,cobblestone
1.67,-1.61,7.95,-0.15,-0.01,0.2,1723210780309,cobblestone
0.52,-5.49,7.81,-0.27,-0.1,0.1,1723210780318,cobblestone
-0.14,-5.52,10.7,-0.01,-0.16,0.06,1723210780332,cobblestone
-0.74,-6.51,11.51,-0.17,-0.12,0.07,1723210780336,cobblestone
-0.38,-3.04,17.67,-0.52,-0.0,0.09,1723210780345,cobblestone
-1.28,3.93,23.57,-0.35,-0.07,0.05,1723210780354,cobblestone
-0.91,2.99,21.55,0.49,-0.28,0.25,1723210780363,cobblestone
1.2,4.31,9.7,0.83,-0.2,0.37,1723210780372,cobblestone
2.43,-3.76,3.83,0.39,0.03,0.26,1723210780381,cobblestone
1.79,-3.12,4.06,-0.42,-0.05,-0.05,1723210780390,cobblestone
2.9,-2.57,10.4,-0.72,-0.08,-0.28,1723210780399,cobblestone
0.26,-2.13,17.31,-0.44,-0.02,-0.1,1723210780408,cobblestone
-1.53,1.13,18.1,0.27,-0.1,0.06,1723210780417,cobblestone
-0.5,0.5,12.8,0.6,-0.13,0.16,1723210780426,cobblestone
-0.25,4.12,7.0,0.47,-0.03,0.12,1723210780435,cobblestone
0.89,3.89,6.18,0.29,-0.0,0.21,1723210780444,cobblestone
1.82,5.34,8.08,-0.04,0.11,0.21,1723210780453,cobblestone
2.94,0.48,12.58,-0.12,0.03,0.08,1723210780462,cobblestone
2.97,0.4,14.13,0.15,-0.03,-0.02,1723210780472,cobblestone
1.8,1.5,10.4,0.48,-0.06,-0.06,1723210780481,cobblestone
1.63,3.32,4.68,0.46,-0.02,-0.06,1723210780490,cobblestone
1.85,0.63,2.61,0.35,0.08,-0.14,1723210780499,cobblestone
0.42,0.84,1.23,0.08,0.04,-0.31,1723210780508,cobblestone
-0.85,-0.84,3.63,-0.28,0.06,-0.34,1723210780517,cobblestone
-2.38,-5.6,10.7,-0.8,0.01,-0.35,1723210780526,cobblestone
0.03,-4.36,19.23,-1.08,0.3,-0.27,1723210780535,cobblestone
-6.13,-1.05,29.33,0.01,0.08,0.29,1723210780544,cobblestone
-1.73,0.41,21.62,1.25,-0.06,0.66,1723210780553,cobblestone
2.27,3.31,7.49,1.1,0.04,0.65,1723210780562,cobblestone
3.33,1.81,-0.07,0.69,0.2,0.32,1723210780571,cobblestone
3.5,-0.97,-1.04,0.27,0.1,0.03,1723210780580,cobblestone
3.58,-0.04,1.2,-0.08,-0.12,-0.22,1723210780589,cobblestone
1.12,-1.15,2.96,-0.39,-0.01,-0.48,1723210780598,cobblestone
-0.99,1.25,3.55,-0.66,-0.34,-0.54,1723210780607,cobblestone
-2.12,-0.93,12.96,-0.83,0.15,-0.44,1723210780616,cobblestone
-5.79,-3.77,19.4,-0.52,0.05,-0.1,1723210780625,cobblestone
2.36,-8.69,18.16,-0.34,0.23,0.15,1723210780634,cobblestone
-0.7,-1.0,3.95,0.07,-0.05,0.33,1723210780643,cobblestone
5.1,-1.7,11.84,0.31,-0.24,0.39,1723210780652,cobblestone
1.31,-4.79,8.4,-0.3,0.22,0.08,1723210780661,cobblestone
0.42,-3.98,11.77,-0.35,-0.09,-0.2,1723210780670,cobblestone
-2.19,-2.55,8.83,-0.07,0.07,-0.26,1723210780679,cobblestone
-1.53,0.83,7.07,0.12,-0.17,-0.22,1723210780688,cobblestone
-1.21,-0.38,6.91,-0.09,0.05,-0.07,1723210780697,cobblestone
-1.83,1.48,9.18,-0.32,0.1,0.12,1723210780706,cobblestone
-0.09,-0.13,13.14,-0.18,0.16,0.16,1723210780715,cobblestone
0.64,-1.04,14.25,-0.2,0.08,0.16,1723210780724,cobblestone
1.22,0.12,14.5,0.01,0.15,-0.02,1723210780733,cobblestone
1.37,0.71,11.29,0.28,-0.1,-0.09,1723210780742,cobblestone
0.84,3.89,6.93,0.34,0.02,-0.12,1723210780751,cobblestone
-0.05,2.97,6.03,0.06,-0.05,-0.18,1723210780760,cobblestone
-0.97,1.87,8.95,-0.25,0.12,-0.24,1723210780769,cobblestone
-1.5,-2.17,13.59,-0.37,0.04,-0.16,1723210780778,cobblestone
-2.06,-4.71,15.79,-0.09,0.05,-0.14,1723210780787,cobblestone
-2.35,-2.91,14.28,0.1,-0.06,-0.01,1723210780796,cobblestone
-2.1,-2.69,12.04,0.29,-0.02,0.1,1723210780805,cobblestone
0.09,-1.19,10.41,0.31,-0.1,0.23,1723210780814,cobblestone
1.48,1.3,9.34,0.2,0.07,0.09,1723210780824,cobblestone
0.89,3.37,11.05,0.05,0.04,-0.05,1723210780834,cobblestone
-0.13,3.07,12.67,0.15,-0.0,-0.18,1723210780843,cobblestone
-1.18,2.36,10.78,0.34,-0.06,-0.15,1723210780852,cobblestone
