AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-2.05,-0.12,7.31,0.08,0.2,-0.45,1723210839896,cobblestone
-2.79,1.07,8.79,0.02,0.22,-0.24,1723210839905,cobblestone
-2.36,1.74,10.11,-0.01,0.27,-0.0,1723210839914,cobblestone
-0.35,1.86,11.59,-0.12,0.31,0.07,1723210839923,cobblestone
1.29,-0.29,13.59,-0.26,0.3,0.01,1723210839933,cobblestone
2.06,0.24,16.05,-0.25,0.35,-0.19,1723210839942,cobblestone
1.62,-0.25,16.41,0.18,0.15,-0.33,1723210839951,cobblestone
0.38,0.92,10.63,0.52,0.21,-0.48,1723210839960,cobblestone
-1.27,1.82,4.72,0.43,0.06,-0.55,1723210839969,cobblestone
-2.25,-0.42,3.6,0.15,0.15,-0.62,1723210839978,cobblestone
-4.85,-0.5,4.92,-0.28,0.23,-0.5,1723210839987,cobblestone
-5.77,-2.16,10.72,-0.31,0.16,-0.18,1723210839996,cobblestone
-4.83,-3.51,12.94,-0.05,0.24,0.13,1723210840005,cobblestone
-1.57,-0.42,12.82,-0.05,0.18,0.37,1723210840014,cobblestone
1.91,1.65,13.52,-0.03,0.29,0.4,1723210840023,cobblestone
3.27,1.61,11.51,0.07,0.3,0.15,1723210840032,cobblestone
3.48,-0.3,9.36,0.15,0.15,-0.19,1723210840041,cobblestone
1.87,-0.24,7.26,0.05,0.22,-0.46,1723210840050,cobblestone
-0.49,-0.89,5.89,0.06,0.12,-0.49,1723210840059,cobblestone
-1.25,-1.92,6.79,-0.04,0.17,-0.38,1723210840068,cobblestone
-2.5,-2.36,7.87,-0.13,0.21,-0.23,1723210840077,cobblestone
-1.83,-1.32,10.57,-0.21,0.21,-0.03,1723210840086,cobblestone
-1.12,-3.92,12.98,-0.18,0.22,0.04,1723210840095,cobblestone
-0.06,-1.0,14.42,-0.14,0.24,0.02,1723210840104,cobblestone
0.87,-1.62,14.41,0.09,0.18,-0.07,1723210840113,cobblestone
1.32,-1.27,11.95,0.26,0.16,-0.18,1723210840122,cobblestone
0.36,0.23,8.51,0.23,0.19,-0.37,1723210840131,cobblestone
-1.4,1.81,8.39,0.08,0.22,-0.45,1723210840140,cobblestone
-3.11,0.91,10.09,0.08,0.18,-0.49,1723210840149,cobblestone
-4.83,0.54,10.1,0.05,0.17,-0.3,1723210840158,cobblestone
-4.4,-0.02,9.08,0.17,0.13,-0.0,1723210840167,cobblestone
-2.83,-2.3,6.12,0.17,-0.01,0.14,1723210840176,cobblestone
-0.19,-3.09,7.21,-0.24,0.24,0.21,1723210840185,cobblestone
1.05,-9.11,12.7,-0.38,0.12,0.09,1723210840194,cobblestone
0.8,-5.5,16.69,-0.17,0.27,-0.03,1723210840203,cobblestone
-0.01,-3.78,13.72,0.51,-0.01,-0.15,1723210840212,cobblestone
-0.81,0.49,6.97,0.59,0.0,-0.22,1723210840221,cobblestone
-1.89,-0.2,4.93,0.2,-0.02,-0.25,1723210840230,cobblestone
-2.88,-1.34,9.17,-0.34,0.15,-0.21,1723210840239,cobblestone
-3.94,1.34,15.03,-0.42,0.09,0.01,1723210840248,cobblestone
-3.18,1.65,16.67,-0.05,0.09,0.18,1723210840257,cobblestone
-1.82,0.29,12.01,0.24,-0.12,0.22,1723210840266,cobblestone
-0.44,0.6,7.12,0.19,-0.01,0.16,1723210840275,cobblestone
-0.73,-2.23,5.01,0.0,-0.02,0.12,1723210840284,cobblestone
0.41,2.07,7.43,-0.2,0.0,0.1,1723210840293,cobblestone
-0.8,-1.82,9.11,-0.11,0.03,0.01,1723210840302,cobblestone
-0.58,-1.76,12.22,-0.06,-0.07,0.02,1723210840311,cobblestone
-1.56,1.81,13.57,0.01,0.02,0.0,1723210840320,cobblestone
-1.38,7.19,14.65,0.06,-0.06,0.11,1723210840329,cobblestone
-0.8,7.81,13.88,0.32,-0.11,0.15,1723210840338,cobblestone
-0.16,3.04,9.02,0.36,-0.21,0.18,1723210840347,cobblestone
1.18,0.67,6.32,0.09,-0.05,0.23,1723210840356,cobblestone
2.12,-2.57,6.44,-0.15,-0.06,0.25,1723210840365,cobblestone
3.26,-2.46,10.13,-0.23,0.09,0.14,1723210840374,cobblestone
2.71,-0.33,12.82,0.09,0.0,0.02,1723210840384,cobblestone
2.26,4.49,12.01,0.47,-0.01,-0.07,1723210840393,cobblestone
0.62,9.05,4.75,0.49,-0.05,-0.09,1723210840402,cobblestone
0.61,5.42,2.21,0.02,-0.12,-0.06,1723210840411,cobblestone
-0.27,-6.18,4.71,-0.49,0.06,-0.07,1723210840420,cobblestone
-1.21,-9.5,11.2,-0.94,-0.03,0.01,1723210840429,cobblestone
-1.41,-6.29,20.19,-0.43,0.15,0.08,1723210840438,cobblestone
-1.98,-3.23,18.36,0.67,-0.2,0.16,1723210840447,cobblestone
-0.23,0.7,8.95,0.88,-0.13,0.22,1723210840456,cobblestone
-0.24,3.27,3.72,0.3,0.09,0.12,1723210840465,cobblestone
-0.21,8.37,4.16,-0.34,-0.02,-0.02,1723210840474,cobblestone
-0.83,-3.93,9.22,-0.49,-0.02,-0.04,1723210840483,cobblestone
-2.34,-6.97,13.62,-0.73,0.01,-0.06,1723210840492,cobblestone
-3.45,-10.77,21.54,-0.49,-0.06,-0.03,1723210840501,cobblestone
-4.43,-6.11,19.01,0.56,-0.13,0.19,1723210840510,cobblestone
-2.31,-1.1,7.08,1.21,-0.38,0.48,1723210840519,cobblestone
1.59,3.77,0.83,0.76,-0.01,0.72,1723210840528,cobblestone
3.14,4.23,-0.37,0.09,0.3,0.62,1723210840537,cobblestone
4.25,-1.0,3.25,-0.73,0.12,0.28,1723210840546,cobblestone
4.85,0.82,9.98,-1.4,0.02,-0.12,1723210840555,cobblestone
4.52,-2.06,24.37,-0.87,-0.04,-0.53,1723210840564,cobblestone
-1.58,-10.11,25.74,0.29,-0.07,-0.69,1723210840573,cobblestone
-3.59,-1.81,12.83,1.23,-0.39,-0.48,1723210840582,cobblestone
-2.4,5.06,3.78,1.13,-0.37,-0.1,1723210840591,cobblestone
-1.44,4.06,0.39,0.5,0.3,0.18,1723210840600,cobblestone
-0.79,5.04,1.42,-0.44,0.06,0.37,1723210840609,cobblestone
1.75,-1.04,8.01,-1.1,0.09,0.42,1723210840618,cobblestone
2.07,-7.16,18.41,-1.42,0.5,0.4,1723210840627,cobblestone
4.67,-4.37,28.8,-0.15,-0.0,0.23,1723210840636,cobblestone
4.99,-7.35,18.05,1.3,0.1,-0.04,1723210840645,cobblestone
1.9,-1.04,4.09,1.19,-0.03,-0.37,1723210840654,cobblestone
1.13,1.71,-1.67,1.18,-0.32,-0.47,1723210840663,cobblestone
-1.17,-0.98,0.51,0.61,0.2,-0.42,1723210840672,cobblestone
-3.06,5.5,0.43,-0.18,0.08,-0.16,1723210840681,cobblestone
-2.16,-6.59,6.79,-0.95,-0.07,0.24,1723210840690,cobblestone
-1.51,1.99,13.53,-1.92,0.43,0.34,1723210840699,cobblestone
-5.16,-2.35,31.12,-0.76,0.77,0.38,1723210840708,cobblestone
6.0,-2.64,22.14,1.33,-0.13,0.42,1723210840717,cobblestone
3.41,2.95,5.67,1.6,0.21,0.12,1723210840726,cobblestone
3.73,-2.59,0.94,1.24,0.24,-0.08,1723210840735,cobblestone
2.48,-1.42,-0.98,0.87,0.04,-0.31,1723210840744,cobblestone
0.19,-3.85,2.16,0.21,0.2,-0.42,1723210840753,cobblestone
-1.43,-4.09,3.11,-0.87,0.05,-0.25,1723210840762,cobblestone
-0.85,-1.37,5.14,-1.8,0.02,-0.21,1723210840771,cobblestone
-1.93,4.21,23.52,-1.95,0.81,0.02,1723210840780,cobblestone
-3.36,3.07,30.27,0.52,-0.01,0.37,1723210840789,cobblestone
1.53,-3.42,16.0,1.83,-0.0,0.35,1723210840798,cobblestone
0.95,-0.8,2.17,1.22,0.43,0.19,1723210840807,cobblestone
1.13,2.7,1.0,0.77,0.15,0.04,1723210840816,cobblestone
1.29,1.94,1.57,-0.05,0.11,-0.02,1723210840825,cobblestone
1.01,3.29,2.67,-0.87,0.14,-0.07,1723210840834,cobblestone
0.84,5.75,9.09,-1.57,0.08,-0.1,1723210840843,cobblestone
-0.18,0.55,21.97,-1.02,0.51,-0.1,1723210840852,cobblestone
-1.51,-5.44,24.86,0.18,-0.02,-0.11,1723210840861,cobblestone
-1.83,-7.3,16.37,0.64,0.28,-0.12,1723210840870,cobblestone
-2.15,-5.32,8.66,0.64,-0.05,-0.19,1723210840879,cobblestone
-2.51,2.43,5.8,0.6,0.14,-0.22,1723210840888,cobblestone
-3.68,5.37,2.95,0.48,-0.05,0.03,1723210840897,cobblestone
-2.13,10.21,2.39,0.14,0.12,0.21,1723210840906,cobblestone
-0.54,6.12,5.3,-0.35,0.1,0.38,1723210840915,cobblestone
2.17,0.45,11.73,-0.71,0.25,0.3,1723210840924,cobblestone
1.44,-3.79,16.52,-0.7,0.16,0.12,1723210840934,cobblestone
2.85,-8.32,19.0,-0.03,-0.01,-0.02,1723210840943,cobblestone
1.35,-4.55,11.11,0.68,-0.04,-0.18,1723210840952,cobblestone
0.67,-1.83,3.72,0.82,-0.21,-0.27,1723210840961,cobblestone
-0.25,2.43,0.53,0.54,0.11,-0.35,1723210840970,cobblestone
-2.19,-0.23,1.85,-0.08,0.0,-0.27,1723210840979,cobblestone
-3.47,0.15,7.16,-1.37,0.11,-0.12,1723210840988,cobblestone
-3.67,1.84,20.82,-1.42,0.42,0.05,1723210840997,cobblestone
-4.0,-5.21,26.18,-0.34,0.14,0.34,1723210841006,cobblestone
0.56,-5.3,17.77,0.92,-0.15,0.42,1723210841015,cobblestone
2.75,-4.01,6.74,0.85,0.27,0.3,1723210841024,cobblestone
1.94,0.62,0.87,0.39,0.08,0.03,1723210841033,cobblestone
2.04,3.95,0.54,0.22,-0.03,-0.38,1723210841042,cobblestone
-1.5,-5.16,1.26,-0.03,-0.06,-0.63,1723210841051,cobblestone
-2.41,0.52,4.69,-0.81,-0.09,-0.4,1723210841060,cobblestone
-2.83,-4.09,16.37,-1.08,0.29,-0.12,1723210841069,cobblestone
-5.67,-4.23,24.99,-0.73,0.28,0.25,1723210841078,cobblestone
-2.54,-3.18,24.23,0.7,-0.24,0.45,1723210841087,cobblestone
0.62,-2.57,10.9,1.01,-0.03,0.36,1723210841096,cobblestone
1.35,1.11,3.46,0.49,0.09,0.18,1723210841105,cobblestone
0.96,4.92,3.43,-0.03,-0.03,-0.07,1723210841114,cobblestone
0.12,0.07,7.43,-0.16,-0.02,-0.18,1723210841123,cobblestone
-1.29,3.06,9.25,-0.15,-0.01,-0.25,1723210841132,cobblestone
-2.43,-0.16,12.75,-0.14,-0.07,-0.21,1723210841141,cobblestone
-3.44,-3.8,15.07,-0.14,-0.03,-0.03,1723210841150,cobblestone
-3.16,0.6,17.32,0.05,-0.03,0.18,1723210841159,cobblestone
-1.94,0.47,14.06,0.43,-0.12,0.4,1723210841168,cobblestone
1.03,4.06,8.64,0.41,-0.08,0.4,1723210841177,cobblestone
1.15,0.82,5.3,0.2,-0.01,0.29,1723210841186,cobblestone
1.7,1.73,6.69,-0.09,-0.12,0.17,1723210841195,cobblestone
0.67,2.51,9.45,0.02,-0.01,0.0,1723210841204,cobblestone
-0.83,2.64,8.67,0.31,-0.27,-0.06,1723210841213,cobblestone
-1.57,-0.04,5.98,0.28,-0.23,0.03,1723210841222,cobblestone
-1.64,-3.14,5.85,-0.06,-0.21,0.13,1723210841231,cobblestone
-1.12,-1.4,10.28,-0.36,-0.03,0.29,1723210841240,cobblestone
0.23,-0.56,13.42,-0.01,-0.17,0.46,1723210841249,cobblestone
1.79,0.83,12.42,0.37,-0.13,0.37,1723210841258,cobblestone
2.74,3.83,9.21,0.21,-0.18,0.19,1723210841267,cobblestone
3.04,5.89,10.73,-0.27,-0.03,-0.04,1723210841276,cobblestone
1.63,2.94,13.72,-0.22,-0.13,-0.19,1723210841285,cobblestone
-1.03,-0.54,12.72,0.18,-0.18,-0.27,1723210841294,cobblestone
-2.57,-2.29,5.95,0.31,-0.37,-0.17,1723210841303,cobblestone
-2.05,-4.7,5.15,0.1,-0.27,-0.03,1723210841312,cobblestone
-2.55,-3.17,7.14,-0.34,-0.07,0.2,1723210841321,cobblestone
-0.61,-5.95,12.83,-0.29,-0.18,0.43,1723210841330,cobblestone
1.78,-2.98,16.11,-0.13,0.12,0.51,1723210841339,cobblestone
4.82,5.28,12.52,0.56,-0.17,0.18,1723210841353,cobblestone
5.29,7.37,9.84,0.56,-0.08,0.06,1723210841357,cobblestone
3.03,4.1,4.76,0.21,-0.06,-0.32,1723210841366,cobblestone
1.12,-1.27,6.28,-0.14,-0.27,-0.58,1723210841375,cobblestone
-2.29,-7.17,8.49,-0.32,-0.19,-0.59,1723210841385,cobblestone
-5.15,-4.64,11.69,-0.14,-0.23,-0.38,1723210841394,cobblestone
-6.74,0.53,10.51,0.09,-0.1,0.09,1723210841403,cobblestone
-3.43,2.73,7.35,0.16,-0.25,0.54,1723210841412,cobblestone
1.9,-1.29,6.58,-0.09,0.04,0.74,1723210841421,cobblestone
