AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.07,1.67,3.97,0.63,0.33,0.2,1723211783282,cobblestone
0.73,0.3,3.27,-0.04,0.48,0.18,1723211783291,cobblestone
1.72,1.76,7.19,-0.25,0.43,0.05,1723211783300,cobblestone
0.24,-3.51,10.39,-0.23,0.45,-0.16,1723211783309,cobblestone
1.09,-0.34,9.72,-0.14,0.39,-0.21,1723211783318,cobblestone
-1.62,-3.54,12.64,-0.15,0.4,-0.06,1723211783327,cobblestone
-5.3,-1.23,16.02,-0.11,0.49,0.15,1723211783336,cobblestone
-1.16,1.54,17.54,0.24,0.27,0.35,1723211783345,cobblestone
-1.83,3.03,12.66,0.61,0.25,0.34,1723211783354,cobblestone
-0.04,4.94,3.88,0.41,0.34,0.32,1723211783368,cobblestone
1.88,3.89,2.56,0.33,0.33,0.27,1723211783372,cobblestone
0.1,3.8,4.17,0.05,0.12,0.1,1723211783381,cobblestone
-0.59,-1.03,7.21,-0.18,0.29,-0.18,1723211783390,cobblestone
-5.7,-0.97,9.14,-0.17,0.2,-0.0,1723211783399,cobblestone
-4.83,-1.17,10.33,-0.07,0.05,0.15,1723211783408,cobblestone
-4.99,0.12,10.8,-0.04,0.06,0.41,1723211783417,cobblestone
-2.2,-1.43,7.52,0.07,-0.02,0.61,1723211783426,cobblestone
-0.98,-0.75,5.67,-0.1,0.1,0.54,1723211783435,cobblestone
0.11,-2.41,6.59,-0.26,0.01,0.48,1723211783444,cobblestone
-0.21,-1.75,9.48,-0.52,0.07,0.31,1723211783453,cobblestone
-0.67,-2.39,15.84,-0.69,-0.01,0.3,1723211783462,cobblestone
-1.92,-0.3,19.48,-0.35,0.07,0.27,1723211783471,cobblestone
-2.77,1.41,13.73,0.46,-0.24,0.39,1723211783480,cobblestone
-1.23,0.07,5.0,0.46,-0.16,0.54,1723211783489,cobblestone
-0.04,-1.82,1.69,0.18,-0.08,0.56,1723211783498,cobblestone
-0.08,-1.58,2.43,-0.48,-0.14,0.52,1723211783507,cobblestone
0.46,2.32,8.62,-0.71,-0.14,0.47,1723211783516,cobblestone
0.02,-1.51,17.66,-0.57,-0.09,0.48,1723211783525,cobblestone
2.51,1.86,14.25,0.03,-0.36,0.45,1723211783534,cobblestone
-1.41,-2.08,11.19,0.25,-0.47,0.45,1723211783543,cobblestone
-1.3,-4.44,9.22,-0.17,-0.33,0.52,1723211783552,cobblestone
-0.95,-0.97,15.23,-0.58,-0.23,0.68,1723211783561,cobblestone
0.03,1.37,18.74,-0.12,-0.28,0.75,1723211783570,cobblestone
1.5,0.69,14.39,0.46,-0.44,0.78,1723211783579,cobblestone
2.72,-0.35,8.21,0.29,-0.27,0.65,1723211783588,cobblestone
0.92,0.06,5.05,-0.16,-0.33,0.47,1723211783597,cobblestone
3.17,-2.24,11.33,-0.53,-0.33,0.41,1723211783606,cobblestone
-0.29,-3.01,14.23,-0.18,-0.28,0.36,1723211783615,cobblestone
1.13,2.13,13.74,0.56,-0.54,0.33,1723211783624,cobblestone
-0.21,2.85,9.18,0.32,-0.44,0.37,1723211783633,cobblestone
1.38,4.58,9.58,-0.16,-0.26,0.38,1723211783642,cobblestone
0.66,2.19,11.03,-0.25,-0.22,0.3,1723211783651,cobblestone
0.9,-0.57,13.73,0.01,-0.4,0.24,1723211783660,cobblestone
0.21,-2.74,10.73,0.32,-0.4,0.13,1723211783669,cobblestone
-0.36,0.14,7.05,0.24,-0.36,0.14,1723211783678,cobblestone
-0.8,-0.06,6.97,0.19,-0.48,0.2,1723211783687,cobblestone
-0.24,1.09,7.73,0.05,-0.29,0.36,1723211783696,cobblestone
1.64,2.6,10.3,0.03,-0.32,0.38,1723211783705,cobblestone
3.89,1.49,9.38,0.02,-0.27,0.35,1723211783714,cobblestone
7.42,5.65,9.77,0.03,-0.38,0.06,1723211783723,cobblestone
3.24,-1.71,11.17,0.0,-0.45,-0.05,1723211783732,cobblestone
1.53,-1.84,9.57,0.16,-0.31,-0.18,1723211783741,cobblestone
0.25,-3.52,9.06,0.12,-0.47,-0.25,1723211783750,cobblestone
-1.28,-3.05,10.44,-0.08,-0.2,-0.02,1723211783759,cobblestone
-1.05,1.53,10.31,0.02,-0.27,0.07,1723211783768,cobblestone
-0.15,-1.24,10.66,0.14,-0.26,0.19,1723211783777,cobblestone
1.71,-0.21,6.46,0.15,-0.25,0.22,1723211783786,cobblestone
2.72,-3.19,5.04,-0.03,-0.16,0.11,1723211783795,cobblestone
3.37,-1.72,8.67,-0.29,-0.22,-0.02,1723211783804,cobblestone
2.18,-3.97,11.35,-0.29,-0.13,-0.18,1723211783814,cobblestone
0.61,-6.54,16.22,-0.28,-0.28,-0.13,1723211783823,cobblestone
1.16,-1.02,16.14,0.25,-0.05,-0.05,1723211783832,cobblestone
0.18,-1.31,8.32,0.45,-0.22,0.09,1723211783841,cobblestone
3.5,-0.09,5.55,0.12,0.14,0.02,1723211783850,cobblestone
1.73,3.14,6.2,-0.06,-0.02,-0.12,1723211783860,cobblestone
2.18,-1.85,8.04,0.09,-0.09,-0.27,1723211783869,cobblestone
1.26,-1.04,9.32,-0.16,0.0,-0.27,1723211783878,cobblestone
0.57,2.13,13.76,-0.32,0.06,-0.32,1723211783887,cobblestone
-0.49,1.35,17.07,-0.13,-0.01,-0.33,1723211783896,cobblestone
0.03,1.17,14.63,0.33,-0.01,-0.29,1723211783905,cobblestone
-0.5,-0.1,7.97,0.29,-0.0,-0.35,1723211783914,cobblestone
-0.23,0.36,6.43,-0.06,0.06,-0.43,1723211783923,cobblestone
-1.02,-2.06,9.95,-0.33,0.11,-0.52,1723211783932,cobblestone
-2.21,1.14,13.38,-0.23,0.05,-0.48,1723211783941,cobblestone
-3.88,0.09,15.11,0.13,-0.01,-0.46,1723211783950,cobblestone
-3.68,1.82,11.07,0.3,-0.1,-0.19,1723211783959,cobblestone
-1.45,2.32,7.98,0.11,0.02,-0.0,1723211783968,cobblestone
0.12,2.87,9.78,-0.22,0.07,-0.05,1723211783977,cobblestone
1.71,2.38,12.01,-0.16,-0.01,-0.19,1723211783987,cobblestone
0.97,-1.73,11.25,0.02,-0.07,-0.15,1723211783996,cobblestone
2.13,1.58,9.45,0.1,0.07,-0.23,1723211784005,cobblestone
1.09,0.15,6.0,-0.03,-0.0,-0.32,1723211784014,cobblestone
0.83,-1.61,8.17,-0.23,0.14,-0.45,1723211784023,cobblestone
-1.08,-1.24,7.92,-0.06,0.01,-0.46,1723211784032,cobblestone
-1.33,-0.67,7.27,0.0,0.08,-0.46,1723211784041,cobblestone
-2.19,-1.91,7.99,-0.05,0.01,-0.35,1723211784050,cobblestone
-1.83,-3.96,10.01,-0.32,0.08,-0.19,1723211784059,cobblestone
-1.81,-5.63,14.48,-0.5,0.13,-0.17,1723211784068,cobblestone
-0.02,-2.77,16.49,-0.04,0.07,-0.07,1723211784077,cobblestone
-0.71,-3.65,13.21,0.29,0.03,-0.03,1723211784086,cobblestone
1.27,-0.41,8.58,0.36,0.04,0.01,1723211784095,cobblestone
0.42,1.54,4.13,0.16,0.24,-0.11,1723211784104,cobblestone
-0.69,5.38,5.03,-0.13,0.15,-0.11,1723211784113,cobblestone
0.5,5.72,8.94,-0.16,0.11,-0.22,1723211784122,cobblestone
-0.46,-0.04,8.96,-0.34,0.14,-0.24,1723211784131,cobblestone
-0.71,-2.68,12.84,-0.48,0.15,-0.13,1723211784140,cobblestone
-3.02,-11.19,15.38,-0.37,0.11,-0.15,1723211784149,cobblestone
-0.31,0.83,15.58,-0.16,0.2,-0.09,1723211784158,cobblestone
-0.73,-2.04,13.72,0.37,-0.05,-0.13,1723211784167,cobblestone
-0.92,-1.32,7.41,0.22,0.15,-0.16,1723211784176,cobblestone
0.08,1.26,7.26,-0.11,0.07,-0.11,1723211784185,cobblestone
-0.58,-1.08,11.66,-0.33,0.18,-0.19,1723211784194,cobblestone
-1.66,5.06,15.98,-0.32,0.05,-0.15,1723211784203,cobblestone
-0.98,-3.12,16.63,0.26,-0.02,-0.09,1723211784212,cobblestone
-0.96,0.65,10.19,0.29,0.05,-0.04,1723211784221,cobblestone
-0.17,-0.62,8.74,0.05,-0.05,-0.13,1723211784230,cobblestone
-1.17,-2.74,7.34,-0.04,0.07,-0.18,1723211784239,cobblestone
-0.7,-1.1,7.7,0.2,-0.01,-0.13,1723211784248,cobblestone
-0.98,-3.58,6.11,0.2,0.01,-0.16,1723211784257,cobblestone
-0.96,1.82,6.68,0.12,-0.03,-0.12,1723211784266,cobblestone
-1.04,-0.08,8.17,0.08,0.07,-0.11,1723211784275,cobblestone
-2.18,2.24,11.31,0.1,-0.04,-0.06,1723211784284,cobblestone
-2.29,5.21,12.74,0.11,0.01,-0.03,1723211784293,cobblestone
-1.72,-0.05,14.07,-0.02,-0.1,-0.01,1723211784302,cobblestone
-1.17,-0.07,12.94,0.01,-0.03,0.12,1723211784311,cobblestone
0.35,2.1,11.89,0.1,-0.08,0.16,1723211784320,cobblestone
1.31,-0.88,8.93,0.18,-0.1,0.11,1723211784329,cobblestone
1.56,-1.97,6.41,0.1,-0.03,0.05,1723211784338,cobblestone
0.95,-0.26,6.29,-0.08,-0.04,-0.06,1723211784347,cobblestone
0.74,-0.78,9.76,-0.23,0.02,-0.14,1723211784356,cobblestone
-0.65,-1.78,13.73,-0.19,-0.05,-0.18,1723211784365,cobblestone
-2.48,-0.36,16.44,0.03,-0.04,-0.2,1723211784374,cobblestone
-3.99,0.99,14.32,0.34,-0.12,-0.08,1723211784383,cobblestone
-3.09,1.87,11.49,0.27,-0.08,0.14,1723211784392,cobblestone
-1.17,0.64,10.1,0.1,-0.08,0.23,1723211784401,cobblestone
-0.54,0.77,9.48,0.02,-0.1,0.24,1723211784410,cobblestone
0.53,0.71,9.79,0.12,-0.07,0.18,1723211784419,cobblestone
0.43,1.9,7.77,0.27,-0.12,0.12,1723211784428,cobblestone
1.14,0.68,5.08,0.23,-0.06,0.06,1723211784437,cobblestone
-0.84,0.14,1.84,0.12,-0.14,-0.06,1723211784446,cobblestone
-0.17,-3.88,3.76,-0.24,-0.12,-0.17,1723211784455,cobblestone
-0.84,-3.59,9.76,-0.71,-0.1,-0.23,1723211784464,cobblestone
-1.83,-2.86,12.87,-0.7,-0.1,-0.33,1723211784473,cobblestone
-3.93,-1.12,20.68,-0.45,0.05,-0.18,1723211784482,cobblestone
-2.16,-1.02,19.48,0.43,-0.37,0.04,1723211784491,cobblestone
-2.31,2.08,10.11,0.38,-0.21,0.05,1723211784500,cobblestone
-0.13,-3.79,6.96,0.06,-0.28,0.11,1723211784509,cobblestone
1.08,-1.3,6.37,-0.33,-0.16,0.14,1723211784518,cobblestone
2.86,-2.4,10.57,-0.13,-0.16,0.09,1723211784527,cobblestone
0.94,-2.66,9.08,0.17,-0.17,0.05,1723211784536,cobblestone
1.56,0.72,6.55,0.28,-0.11,-0.08,1723211784545,cobblestone
0.93,-0.36,7.75,-0.12,-0.11,-0.07,1723211784554,cobblestone
1.43,2.83,12.1,-0.37,0.09,-0.19,1723211784563,cobblestone
1.41,-3.9,14.9,-0.23,-0.09,-0.09,1723211784573,cobblestone
2.27,0.54,15.91,-0.04,0.05,-0.13,1723211784582,cobblestone
1.1,1.97,10.07,0.4,-0.14,-0.13,1723211784591,cobblestone
1.41,0.02,7.12,0.01,-0.0,-0.13,1723211784600,cobblestone
1.54,-3.29,9.98,-0.17,-0.01,-0.19,1723211784609,cobblestone
0.93,-4.16,11.21,-0.33,0.05,-0.17,1723211784618,cobblestone
1.58,-1.6,14.28,-0.21,0.0,-0.2,1723211784627,cobblestone
0.19,-1.24,13.23,0.07,0.05,-0.18,1723211784637,cobblestone
-0.08,-0.63,10.26,0.09,0.11,-0.24,1723211784646,cobblestone
-0.25,0.42,10.21,0.02,0.09,-0.19,1723211784656,cobblestone
0.21,1.42,12.41,0.05,0.14,-0.16,1723211784665,cobblestone
0.69,2.55,11.78,0.28,0.11,-0.2,1723211784674,cobblestone
0.94,4.21,9.39,0.17,0.11,-0.17,1723211784683,cobblestone
1.2,3.06,10.23,0.02,0.06,-0.24,1723211784692,cobblestone
1.39,1.37,11.04,0.02,0.1,-0.2,1723211784701,cobblestone
0.58,0.23,9.67,0.23,0.13,-0.27,1723211784711,cobblestone
0.38,0.69,7.24,0.21,0.18,-0.26,1723211784720,cobblestone
0.48,0.17,5.23,-0.06,0.24,-0.29,1723211784729,cobblestone
-0.31,-0.45,10.25,-0.49,0.38,-0.38,1723211784738,cobblestone
-1.33,0.74,17.49,-0.33,0.22,-0.46,1723211784747,cobblestone
-2.19,-0.53,14.62,0.3,0.21,-0.38,1723211784756,cobblestone
-2.09,1.38,8.43,0.33,0.11,-0.28,1723211784765,cobblestone
-1.92,-2.31,7.58,0.01,0.2,-0.33,1723211784774,cobblestone
-2.16,-1.57,11.06,-0.45,0.21,-0.35,1723211784783,cobblestone
-1.72,-1.4,16.28,-0.06,0.21,-0.2,1723211784792,cobblestone
-0.91,1.95,12.2,0.53,0.15,-0.12,1723211784801,cobblestone
0.86,2.7,6.54,0.53,0.17,-0.14,1723211784810,cobblestone
0.66,1.93,2.34,0.21,0.21,-0.18,1723211784820,cobblestone
1.46,-0.16,5.3,-0.31,0.23,-0.33,1723211784829,cobblestone
0.85,1.47,12.72,-0.24,0.34,-0.43,1723211784838,cobblestone
2.38,-2.74,17.92,0.13,0.1,-0.52,1723211784847,cobblestone
-1.2,1.4,9.21,0.06,0.42,-0.43,1723211784856,cobblestone
-2.8,-1.41,9.33,-0.1,0.06,-0.29,1723211784866,cobblestone
-2.24,-1.83,10.49,-0.25,0.36,-0.3,1723211784875,cobblestone
-1.28,-3.54,12.21,-0.19,0.15,-0.26,1723211784884,cobblestone
-0.89,-2.71,12.47,-0.03,0.3,-0.22,1723211784893,cobblestone
-0.15,-1.32,10.65,-0.06,0.2,-0.24,1723211784902,cobblestone
-0.03,-4.84,9.41,-0.27,0.3,-0.26,1723211784911,cobblestone
-0.11,-1.24,11.22,-0.13,0.3,-0.3,1723211784920,cobblestone
-0.5,-2.99,10.69,0.14,0.2,-0.31,1723211784929,cobblestone
-1.5,-1.93,9.96,0.19,0.27,-0.23,1723211784938,cobblestone
-2.23,2.44,11.28,-0.04,0.32,-0.14,1723211784947,cobblestone
-1.25,2.72,14.63,-0.09,0.34,0.04,1723211784956,cobblestone
-0.71,3.36,12.05,0.27,0.28,0.01,1723211784965,cobblestone
0.61,0.75,7.16,0.44,0.18,-0.03,1723211784974,cobblestone
0.7,-0.44,4.51,0.22,0.3,-0.19,1723211784983,cobblestone
0.19,-2.22,5.83,-0.26,0.22,-0.24,1723211784993,cobblestone
2.13,-1.07,11.1,-0.53,0.41,-0.3,1723211785002,cobblestone
-4.06,-2.51,16.74,-0.02,0.13,-0.21,1723211785011,cobblestone
-2.29,0.74,13.83,0.35,0.21,-0.05,1723211785020,cobblestone
-1.65,0.22,8.09,0.65,0.07,0.08,1723211785029,cobblestone
0.08,1.21,4.96,0.17,0.26,0.07,1723211785038,cobblestone
0.36,2.79,8.42,-0.41,0.29,-0.16,1723211785047,cobblestone
-1.69,0.63,16.18,-0.44,0.29,-0.21,1723211785056,cobblestone
-3.32,2.2,19.88,-0.02,0.23,-0.15,1723211785065,cobblestone
-3.24,1.47,15.21,0.63,-0.05,0.06,1723211785074,cobblestone
-1.54,1.86,5.32,0.53,0.02,0.18,1723211785084,cobblestone
0.0,-0.8,4.35,0.12,0.04,0.16,1723211785093,cobblestone
0.87,1.04,6.49,-0.24,0.17,0.04,1723211785102,cobblestone
-0.09,4.23,9.74,-0.06,0.12,0.01,1723211785111,cobblestone
-1.56,0.12,9.49,0.13,-0.01,-0.06,1723211785120,cobblestone
-1.89,0.88,9.02,-0.18,0.14,-0.09,1723211785129,cobblestone
-2.7,-0.01,11.89,-0.43,0.09,-0.03,1723211785138,cobblestone
-2.92,-0.3,14.87,-0.11,0.13,0.18,1723211785147,cobblestone
-1.27,-0.16,12.52,0.28,-0.04,0.37,1723211785156,cobblestone
0.77,-1.54,7.13,0.3,0.11,0.33,1723211785165,cobblestone
1.3,0.42,6.93,-0.15,0.03,0.23,1723211785175,cobblestone
1.66,-0.75,9.48,-0.15,0.05,0.07,1723211785185,cobblestone
0.68,0.7,10.29,0.13,-0.01,-0.07,1723211785194,cobblestone
