AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.12,-0.44,10.6,-0.18,-0.03,0.2,1723210953558,cobblestone
0.99,1.55,12.0,-0.01,0.08,0.15,1723210953567,cobblestone
0.15,2.18,9.01,0.23,-0.13,0.06,1723210953576,cobblestone
-0.5,-2.52,7.5,0.08,-0.11,0.01,1723210953585,cobblestone
-1.44,-1.6,7.3,-0.08,-0.05,0.06,1723210953594,cobblestone
-1.36,-1.61,8.47,-0.05,-0.11,0.16,1723210953603,cobblestone
-0.94,0.97,9.72,-0.0,-0.03,0.21,1723210953612,cobblestone
-1.2,-1.43,7.72,0.25,-0.19,0.23,1723210953621,cobblestone
0.44,-0.76,7.31,-0.0,-0.11,0.24,1723210953630,cobblestone
0.18,-1.32,8.29,-0.31,-0.09,0.27,1723210953639,cobblestone
0.54,-1.26,13.35,-0.2,-0.05,0.22,1723210953648,cobblestone
-0.49,-3.98,14.53,-0.08,-0.09,0.17,1723210953657,cobblestone
-1.06,-0.12,12.85,0.1,-0.09,0.08,1723210953666,cobblestone
-1.49,-0.82,9.14,0.1,-0.23,0.23,1723210953675,cobblestone
0.11,-2.31,6.87,-0.03,-0.1,0.36,1723210953684,cobblestone
1.78,-0.45,8.49,-0.34,-0.07,0.33,1723210953693,cobblestone
2.62,-0.74,12.37,-0.3,-0.05,0.19,1723210953702,cobblestone
1.75,-2.82,12.81,0.0,-0.2,0.05,1723210953711,cobblestone
0.95,-3.87,10.36,0.07,-0.13,-0.11,1723210953720,cobblestone
-0.53,-0.63,9.08,-0.17,-0.13,-0.12,1723210953729,cobblestone
-1.54,4.17,11.88,-0.16,-0.08,-0.05,1723210953738,cobblestone
-2.63,2.34,12.45,0.13,-0.23,0.11,1723210953747,cobblestone
-1.33,-0.75,9.41,0.27,-0.25,0.3,1723210953756,cobblestone
1.21,-4.26,9.5,-0.15,-0.16,0.43,1723210953765,cobblestone
2.55,-0.76,13.53,-0.34,0.01,0.23,1723210953774,cobblestone
2.12,0.41,15.09,0.09,-0.28,0.11,1723210953783,cobblestone
3.11,1.11,10.11,0.62,-0.27,0.08,1723210953792,cobblestone
2.51,0.16,4.88,0.49,-0.25,0.09,1723210953801,cobblestone
2.38,-1.25,5.26,0.13,-0.22,0.01,1723210953810,cobblestone
0.8,-1.05,7.67,-0.37,-0.09,-0.04,1723210953819,cobblestone
-0.2,-2.86,13.05,-0.37,-0.1,-0.1,1723210953828,cobblestone
-0.96,0.76,16.1,-0.0,-0.04,0.04,1723210953838,cobblestone
0.36,-0.69,13.04,0.34,-0.13,0.26,1723210953847,cobblestone
2.46,1.47,9.98,0.16,0.04,0.18,1723210953856,cobblestone
2.7,3.6,9.26,0.07,0.02,0.01,1723210953865,cobblestone
2.37,1.09,9.69,0.01,-0.05,-0.17,1723210953874,cobblestone
1.16,-0.32,11.65,-0.07,0.02,-0.21,1723210953883,cobblestone
-0.01,-1.94,12.27,0.1,-0.08,-0.11,1723210953892,cobblestone
-0.16,-0.5,12.07,0.1,0.06,-0.09,1723210953901,cobblestone
-0.35,-3.12,9.21,0.17,-0.07,-0.02,1723210953910,cobblestone
0.93,4.04,8.93,0.04,0.16,-0.12,1723210953919,cobblestone
0.27,2.62,8.02,0.22,-0.14,-0.09,1723210953928,cobblestone
1.6,-1.41,8.78,0.13,-0.01,-0.03,1723210953937,cobblestone
0.88,0.03,10.02,-0.0,0.08,-0.15,1723210953946,cobblestone
0.12,-2.16,13.66,-0.13,0.03,-0.33,1723210953955,cobblestone
-2.15,0.82,15.86,-0.06,0.0,-0.36,1723210953964,cobblestone
-1.73,-1.11,13.71,0.49,-0.13,0.05,1723210953973,cobblestone
0.27,0.52,6.2,0.48,0.03,0.18,1723210953982,cobblestone
1.88,2.11,3.22,0.18,0.1,0.0,1723210953991,cobblestone
1.81,-0.74,5.78,-0.19,0.04,-0.25,1723210954000,cobblestone
0.49,1.84,10.35,-0.41,0.08,-0.48,1723210954009,cobblestone
-1.13,2.26,14.49,-0.22,-0.02,-0.43,1723210954018,cobblestone
-2.14,-0.38,12.45,0.1,-0.02,-0.25,1723210954027,cobblestone
-1.47,-1.3,7.78,0.12,-0.08,-0.09,1723210954036,cobblestone
0.03,-3.65,6.77,-0.11,0.03,-0.13,1723210954045,cobblestone
-0.09,-0.78,6.57,-0.28,0.06,-0.2,1723210954054,cobblestone
0.46,-4.39,9.87,-0.18,-0.01,-0.25,1723210954063,cobblestone
-0.61,-2.92,11.71,-0.23,0.13,-0.32,1723210954072,cobblestone
-1.97,-2.79,13.3,-0.05,-0.01,-0.37,1723210954081,cobblestone
-2.2,0.26,14.35,0.06,0.09,-0.23,1723210954090,cobblestone
-1.83,1.03,11.77,0.32,-0.05,0.04,1723210954099,cobblestone
1.11,-0.52,8.48,0.18,0.11,0.18,1723210954108,cobblestone
2.24,2.17,6.61,-0.05,0.22,0.06,1723210954117,cobblestone
3.03,-0.92,10.18,-0.16,0.12,-0.14,1723210954126,cobblestone
1.94,2.06,11.24,0.0,0.15,-0.31,1723210954135,cobblestone
1.01,-1.4,11.11,0.1,0.04,-0.35,1723210954144,cobblestone
-0.43,1.02,10.64,-0.15,0.17,-0.4,1723210954153,cobblestone
-1.54,-0.96,11.91,-0.28,0.13,-0.33,1723210954162,cobblestone
-1.19,2.02,12.67,-0.2,0.23,-0.25,1723210954171,cobblestone
-1.19,1.34,11.13,0.06,0.1,-0.19,1723210954180,cobblestone
-1.0,-3.18,9.53,-0.09,0.12,-0.19,1723210954189,cobblestone
-0.99,2.14,10.63,-0.14,0.22,-0.11,1723210954198,cobblestone
-0.24,-3.9,10.81,0.03,0.05,-0.06,1723210954207,cobblestone
-0.07,-1.18,12.18,-0.22,0.37,-0.16,1723210954216,cobblestone
-0.4,0.84,16.16,-0.31,0.27,-0.27,1723210954225,cobblestone
0.15,3.65,18.23,0.24,0.23,-0.33,1723210954234,cobblestone
-0.93,0.13,13.87,0.53,0.06,-0.22,1723210954243,cobblestone
0.22,0.73,10.1,0.43,0.15,-0.14,1723210954252,cobblestone
0.31,3.34,5.62,0.36,0.18,-0.21,1723210954261,cobblestone
0.61,-0.46,5.41,0.4,0.06,-0.32,1723210954270,cobblestone
-0.95,0.94,5.02,0.06,0.24,-0.38,1723210954279,cobblestone
-1.69,-0.84,8.13,-0.19,0.22,-0.36,1723210954289,cobblestone
-2.61,0.95,11.19,-0.17,0.27,-0.32,1723210954298,cobblestone
-2.53,1.59,10.86,0.17,0.19,-0.2,1723210954307,cobblestone
-2.21,-1.27,6.56,0.19,0.13,-0.09,1723210954316,cobblestone
-0.58,-3.5,5.48,-0.11,0.25,-0.06,1723210954325,cobblestone
0.02,-4.87,9.09,-0.37,0.15,-0.22,1723210954339,cobblestone
-0.21,-2.19,11.95,-0.48,0.32,-0.27,1723210954343,cobblestone
-2.4,-2.43,14.75,-0.4,0.27,-0.26,1723210954352,cobblestone
-2.36,-2.61,18.42,-0.13,0.28,-0.22,1723210954361,cobblestone
-3.34,-3.62,16.23,0.16,0.22,-0.09,1723210954370,cobblestone
-1.73,1.41,11.95,0.3,0.2,-0.06,1723210954379,cobblestone
-1.57,8.03,9.01,0.12,0.3,-0.05,1723210954388,cobblestone
0.27,3.2,9.0,0.07,0.1,-0.01,1723210954397,cobblestone
0.26,0.81,8.64,0.04,0.24,-0.09,1723210954406,cobblestone
-0.52,-4.42,6.68,0.05,0.11,-0.18,1723210954415,cobblestone
-0.52,-1.33,8.2,-0.24,0.28,-0.21,1723210954424,cobblestone
-2.49,-1.0,9.49,-0.29,0.21,-0.2,1723210954433,cobblestone
-2.6,-0.07,13.6,-0.27,0.2,-0.16,1723210954442,cobblestone
-3.09,0.09,14.39,0.1,0.17,0.01,1723210954451,cobblestone
-1.59,1.54,11.26,0.31,0.08,0.16,1723210954460,cobblestone
0.3,3.42,7.75,0.15,0.18,0.2,1723210954469,cobblestone
1.47,0.15,7.93,-0.09,0.15,0.18,1723210954478,cobblestone
1.83,1.1,11.0,-0.23,0.27,0.06,1723210954487,cobblestone
0.91,-1.38,13.36,-0.07,0.17,0.02,1723210954496,cobblestone
0.61,0.27,13.16,0.1,0.25,-0.06,1723210954505,cobblestone
-0.43,1.61,12.46,0.04,0.23,-0.04,1723210954514,cobblestone
-0.64,1.64,12.8,0.01,0.19,0.0,1723210954523,cobblestone
-1.39,1.39,11.97,0.16,0.22,0.05,1723210954532,cobblestone
-1.05,-1.49,9.21,0.3,0.07,0.09,1723210954541,cobblestone
-0.39,1.98,7.12,0.17,0.22,0.07,1723210954550,cobblestone
-0.05,-1.64,7.1,-0.03,0.06,0.13,1723210954559,cobblestone
0.77,1.22,10.64,-0.18,0.31,0.08,1723210954568,cobblestone
-0.21,-1.0,12.09,0.15,0.03,0.06,1723210954577,cobblestone
0.73,-1.78,10.39,0.34,0.13,0.06,1723210954586,cobblestone
-0.64,2.08,6.2,0.21,0.22,-0.18,1723210954595,cobblestone
-2.23,-2.0,8.2,-0.07,0.1,-0.26,1723210954604,cobblestone
-3.76,-0.05,13.56,-0.29,0.22,-0.12,1723210954613,cobblestone
-3.48,1.12,15.44,0.21,0.02,0.2,1723210954622,cobblestone
-0.85,-0.75,10.01,0.48,0.05,0.43,1723210954631,cobblestone
1.59,-1.83,4.88,0.17,0.11,0.39,1723210954640,cobblestone
2.28,-0.94,4.57,-0.1,0.21,0.15,1723210954649,cobblestone
2.39,-1.17,7.04,-0.21,0.08,-0.08,1723210954658,cobblestone
-0.11,-2.51,8.85,-0.06,0.21,-0.38,1723210954667,cobblestone
-2.06,-2.42,9.61,-0.06,-0.12,-0.3,1723210954676,cobblestone
-3.28,1.32,12.26,-0.13,0.36,-0.16,1723210954685,cobblestone
-4.32,-1.06,12.67,-0.01,-0.11,0.18,1723210954694,cobblestone
-2.11,0.98,12.44,0.15,0.27,0.31,1723210954703,cobblestone
-1.07,-0.65,7.99,0.13,0.01,0.4,1723210954712,cobblestone
1.13,0.38,8.67,-0.21,0.4,0.18,1723210954721,cobblestone
0.17,-0.16,9.38,-0.29,0.1,0.04,1723210954730,cobblestone
-0.09,-2.72,13.11,-0.1,0.19,-0.07,1723210954739,cobblestone
-2.26,-1.13,11.69,0.11,0.07,-0.03,1723210954748,cobblestone
-1.74,2.53,9.86,0.18,0.15,0.1,1723210954757,cobblestone
-1.29,5.15,7.52,0.05,0.14,0.2,1723210954766,cobblestone
0.03,0.5,9.07,-0.07,0.08,0.18,1723210954775,cobblestone
0.38,-0.11,10.55,-0.1,0.19,0.1,1723210954784,cobblestone
0.03,-1.47,10.62,-0.0,0.1,-0.03,1723210954793,cobblestone
-0.33,1.09,10.88,-0.1,0.14,-0.06,1723210954802,cobblestone
-1.73,2.96,11.54,-0.12,0.14,0.06,1723210954811,cobblestone
-1.41,-0.62,12.24,0.28,-0.02,0.22,1723210954820,cobblestone
-0.37,-0.24,10.62,0.13,0.13,0.26,1723210954829,cobblestone
1.02,0.31,9.68,0.06,0.04,0.19,1723210954839,cobblestone
0.73,0.38,10.54,-0.17,0.15,0.06,1723210954848,cobblestone
-0.18,0.32,12.87,-0.06,0.01,-0.0,1723210954857,cobblestone
-1.75,-1.94,12.42,0.22,0.08,0.06,1723210954866,cobblestone
-1.29,-5.48,7.24,0.36,-0.07,0.16,1723210954875,cobblestone
-0.02,-0.51,4.38,0.28,0.17,0.2,1723210954884,cobblestone
0.04,3.33,6.04,-0.07,0.05,0.2,1723210954893,cobblestone
0.33,4.29,12.38,-0.4,0.12,0.12,1723210954902,cobblestone
-0.99,2.51,17.48,-0.3,0.1,0.14,1723210954911,cobblestone
-0.55,0.86,17.0,0.28,0.04,0.17,1723210954920,cobblestone
-0.78,-1.37,8.77,0.49,-0.09,0.15,1723210954929,cobblestone
-0.15,-4.39,6.23,0.07,-0.05,0.19,1723210954938,cobblestone
-0.95,-2.9,6.9,-0.49,0.14,0.23,1723210954947,cobblestone
-0.58,-0.43,11.18,-0.25,0.03,0.3,1723210954956,cobblestone
0.32,-3.63,10.9,0.2,-0.15,0.39,1723210954965,cobblestone
1.16,0.06,9.75,-0.03,-0.04,0.34,1723210954974,cobblestone
1.15,2.84,13.13,-0.32,0.06,0.21,1723210954983,cobblestone
0.6,2.7,15.95,-0.13,-0.02,0.2,1723210954992,cobblestone
1.03,6.64,10.22,0.54,-0.06,0.19,1723210955001,cobblestone
0.9,1.81,2.31,0.54,-0.26,0.15,1723210955010,cobblestone
0.09,-3.6,1.95,-0.26,0.04,0.06,1723210955019,cobblestone
-0.45,-4.94,10.69,-1.31,-0.09,0.01,1723210955028,cobblestone
-1.3,0.65,22.31,-1.04,0.25,0.04,1723210955037,cobblestone
-3.88,-1.22,18.91,0.39,-0.13,0.3,1723210955046,cobblestone
0.5,2.85,7.23,0.84,-0.27,0.5,1723210955055,cobblestone
1.46,-4.78,2.07,0.27,0.23,0.48,1723210955064,cobblestone
1.19,-1.51,3.12,-0.51,-0.04,0.27,1723210955073,cobblestone
3.44,8.17,7.92,-0.75,0.02,0.01,1723210955082,cobblestone
-0.17,-3.03,9.29,-0.48,0.09,-0.07,1723210955091,cobblestone
0.0,-1.42,12.03,-0.45,-0.06,-0.01,1723210955100,cobblestone
-1.16,-2.39,15.34,-0.64,0.14,0.01,1723210955109,cobblestone
-1.24,-3.33,20.34,-0.47,-0.08,0.04,1723210955118,cobblestone
-1.41,-2.77,18.83,0.15,-0.06,0.14,1723210955127,cobblestone
-0.47,1.01,9.08,0.5,-0.25,0.34,1723210955136,cobblestone
1.32,-0.92,6.5,-0.02,0.07,0.37,1723210955145,cobblestone
1.86,2.33,8.07,-0.31,-0.02,0.24,1723210955154,cobblestone
1.97,3.73,10.25,0.1,0.02,0.07,1723210955163,cobblestone
0.66,0.22,5.6,0.59,-0.26,0.02,1723210955172,cobblestone
0.71,-1.82,4.02,0.09,0.02,-0.02,1723210955181,cobblestone
-0.82,-0.87,7.97,-0.66,0.08,-0.02,1723210955190,cobblestone
-0.7,2.23,17.57,-0.66,0.06,-0.0,1723210955199,cobblestone
-2.38,-2.71,20.0,0.23,0.0,0.06,1723210955208,cobblestone
-0.94,-0.83,13.07,0.9,-0.22,0.16,1723210955217,cobblestone
0.13,1.55,4.98,0.53,-0.05,0.18,1723210955226,cobblestone
0.51,2.43,5.29,-0.06,-0.02,0.04,1723210955235,cobblestone
0.03,-0.13,11.1,-0.44,0.01,0.0,1723210955244,cobblestone
-1.16,0.25,13.92,0.01,-0.04,-0.09,1723210955253,cobblestone
-1.25,-2.96,11.38,0.5,-0.25,0.04,1723210955262,cobblestone
-0.1,-2.92,8.51,0.15,-0.11,0.15,1723210955271,cobblestone
-0.04,-1.5,9.79,-0.35,0.01,0.14,1723210955280,cobblestone
-0.85,-1.37,13.74,-0.13,-0.01,-0.03,1723210955290,cobblestone
-1.53,-0.04,13.18,0.24,-0.09,-0.07,1723210955299,cobblestone
-2.3,-1.3,9.26,0.31,-0.18,0.01,1723210955308,cobblestone
-1.73,-0.46,8.32,0.01,-0.07,0.01,1723210955317,cobblestone
-1.8,0.18,11.97,-0.3,-0.06,0.01,1723210955326,cobblestone
-1.93,0.71,14.15,0.02,-0.1,0.02,1723210955335,cobblestone
-1.18,0.51,9.61,0.51,-0.22,0.06,1723210955344,cobblestone
-0.92,1.94,4.06,0.33,-0.11,0.01,1723210955353,cobblestone
-1.35,-2.61,4.64,-0.05,-0.17,-0.1,1723210955362,cobblestone
-2.31,-1.76,10.53,-0.56,-0.11,-0.08,1723210955371,cobblestone
-2.7,1.57,16.63,-0.3,-0.07,0.02,1723210955380,cobblestone
-2.23,0.68,15.08,0.44,-0.27,0.16,1723210955389,cobblestone
-0.56,2.47,7.14,0.66,-0.3,0.23,1723210955398,cobblestone
-0.13,-1.18,2.76,0.28,-0.17,0.14,1723210955407,cobblestone
0.44,2.7,3.03,-0.22,-0.21,0.07,1723210955416,cobblestone
0.17,-2.4,7.32,-0.39,-0.15,-0.02,1723210955425,cobblestone
0.04,0.36,11.06,-0.37,-0.11,-0.05,1723210955434,cobblestone
-0.45,-0.99,12.16,0.04,-0.22,-0.05,1723210955443,cobblestone
-0.66,-1.34,10.3,0.06,-0.19,-0.04,1723210955452,cobblestone
-1.0,-1.21,10.55,-0.15,-0.15,0.0,1723210955461,cobblestone
-0.95,-1.45,13.54,-0.11,-0.18,0.04,1723210955470,cobblestone
-0.84,0.19,14.05,0.08,-0.18,0.06,1723210955479,cobblestone
-0.15,-0.79,10.85,0.24,-0.28,0.08,1723210955488,cobblestone
-0.01,-1.41,8.58,0.02,-0.18,0.04,1723210955497,cobblestone
-0.07,-2.03,9.63,-0.07,-0.24,0.11,1723210955506,cobblestone
0.52,0.85,10.59,0.1,-0.14,0.1,1723210955515,cobblestone
0.53,2.12,9.66,0.24,-0.31,0.1,1723210955524,cobblestone
1.58,-0.72,10.24,0.04,-0.17,0.1,1723210955533,cobblestone
0.99,2.97,12.01,-0.01,-0.11,-0.05,1723210955542,cobblestone
0.09,1.12,13.94,0.07,-0.24,-0.13,1723210955551,cobblestone
-1.95,0.06,11.01,0.17,-0.19,-0.17,1723210955560,cobblestone
-2.22,-0.46,6.99,0.18,-0.36,0.0,1723210955569,cobblestone
-0.91,-0.28,6.51,-0.04,-0.19,0.19,1723210955578,cobblestone
-0.74,2.97,7.39,-0.27,-0.11,0.27,1723210955587,cobblestone
1.18,-0.37,11.24,-0.17,-0.16,0.23,1723210955596,cobblestone
0.96,-3.28,9.68,-0.09,-0.19,0.12,1723210955605,cobblestone
1.7,-0.27,11.06,-0.24,-0.18,-0.05,1723210955614,cobblestone
0.15,-0.33,11.86,-0.11,-0.25,-0.06,1723210955623,cobblestone
-0.76,-2.65,10.75,0.1,-0.3,-0.1,1723210955632,cobblestone
-2.15,-1.48,8.46,0.1,-0.22,-0.08,1723210955641,cobblestone
-1.96,3.38,8.1,0.05,-0.12,-0.01,1723210955650,cobblestone
-1.28,5.55,7.93,-0.01,-0.19,0.01,1723210955659,cobblestone
-0.83,-0.36,10.96,-0.26,-0.2,-0.0,1723210955668,cobblestone
-0.27,-3.85,13.37,-0.24,-0.21,0.12,1723210955677,cobblestone
0.27,0.19,12.01,-0.01,-0.12,-0.01,1723210955686,cobblestone
1.04,1.53,9.78,0.1,-0.24,-0.05,1723210955695,cobblestone
0.94,-1.96,6.97,0.17,-0.2,-0.09,1723210955704,cobblestone
0.81,-0.21,6.45,0.0,-0.17,-0.1,1723210955713,cobblestone
0.94,1.83,8.76,-0.14,-0.12,-0.15,1723210955722,cobblestone
0.81,1.44,11.04,-0.18,-0.15,-0.2,1723210955731,cobblestone
0.45,-2.28,11.59,-0.13,-0.17,-0.16,1723210955740,cobblestone
0.62,-5.15,11.23,-0.08,-0.17,-0.14,1723210955749,cobblestone
0.92,0.64,11.02,0.03,-0.11,-0.12,1723210955758,cobblestone
1.29,-8.82,8.39,0.24,-0.3,-0.11,1723210955767,cobblestone
0.75,-2.27,7.93,-0.14,0.04,-0.19,1723210955776,cobblestone
0.56,-3.56,10.58,-0.17,-0.09,-0.08,1723210955785,cobblestone
0.77,4.08,14.16,-0.13,0.14,-0.26,1723210955794,cobblestone
-0.26,0.62,16.63,-0.09,-0.21,-0.15,1723210955803,cobblestone
0.54,-2.07,17.0,0.13,-0.03,-0.06,1723210955812,cobblestone
1.61,-4.1,13.02,0.18,-0.07,0.05,1723210955821,cobblestone
3.04,2.16,8.79,0.31,0.16,-0.16,1723210955831,cobblestone
2.07,1.29,3.51,0.47,-0.01,-0.32,1723210955840,cobblestone
2.38,-5.9,4.85,0.24,-0.08,-0.5,1723210955849,cobblestone
-0.63,1.26,7.44,-0.38,0.17,-0.53,1723210955858,cobblestone
-0.86,1.85,15.48,-0.44,0.08,-0.48,1723210955867,cobblestone
-2.5,1.87,17.15,0.04,0.17,-0.35,1723210955876,cobblestone
-1.59,0.4,12.85,0.58,-0.1,-0.1,1723210955885,cobblestone
0.03,-1.06,6.58,0.31,0.16,-0.1,1723210955894,cobblestone
0.94,-0.68,5.03,-0.0,0.15,-0.2,1723210955903,cobblestone
1.87,-1.62,6.86,-0.18,0.2,-0.27,1723210955912,cobblestone
0.95,0.23,9.65,-0.17,0.25,-0.45,1723210955921,cobblestone
-0.44,-2.14,11.99,-0.03,0.1,-0.56,1723210955930,cobblestone
-1.66,-0.05,12.97,-0.01,0.16,-0.51,1723210955939,cobblestone
-2.84,1.0,12.87,0.11,0.12,-0.36,1723210955948,cobblestone
-1.89,1.44,12.28,0.11,0.15,-0.12,1723210955957,cobblestone
-0.07,3.07,8.96,0.23,0.16,-0.03,1723210955966,cobblestone
0.96,0.74,6.42,0.14,0.17,-0.17,1723210955975,cobblestone
1.51,-1.06,6.36,-0.14,0.22,-0.32,1723210955984,cobblestone
1.18,0.59,8.59,-0.29,0.24,-0.49,1723210955993,cobblestone
-0.39,-1.79,11.13,-0.22,0.16,-0.57,1723210956002,cobblestone
-1.36,-2.64,13.07,-0.24,0.17,-0.42,1723210956011,cobblestone
-1.31,-2.08,14.05,0.02,0.23,-0.34,1723210956020,cobblestone
-1.14,-2.53,10.26,0.21,0.09,-0.16,1723210956029,cobblestone
0.67,-0.92,7.73,-0.04,0.3,-0.18,1723210956038,cobblestone
0.66,3.04,7.85,-0.04,0.22,-0.33,1723210956047,cobblestone
0.18,-1.72,7.68,0.06,0.17,-0.35,1723210956056,cobblestone
-0.96,-0.64,6.49,0.03,0.31,-0.47,1723210956065,cobblestone
-1.63,-1.17,8.36,-0.31,0.25,-0.45,1723210956074,cobblestone
-2.01,-3.84,15.53,-0.53,0.37,-0.44,1723210956083,cobblestone
-2.52,0.14,19.22,-0.24,0.23,-0.21,1723210956092,cobblestone
-0.35,2.06,17.51,0.39,0.25,-0.07,1723210956101,cobblestone
1.03,2.08,7.48,0.55,0.16,-0.08,1723210956110,cobblestone
1.72,-0.51,2.86,0.36,0.34,-0.23,1723210956119,cobblestone
1.23,-2.24,3.32,-0.26,0.29,-0.37,1723210956128,cobblestone
0.51,2.97,6.96,-0.45,0.44,-0.57,1723210956137,cobblestone
-1.28,-1.05,12.22,-0.36,0.2,-0.54,1723210956146,cobblestone
-2.21,-0.9,16.35,-0.08,0.39,-0.48,1723210956155,cobblestone
-4.01,-2.01,13.49,0.21,0.19,-0.25,1723210956164,cobblestone
-1.76,2.3,10.26,0.27,0.29,-0.09,1723210956173,cobblestone
-1.23,-1.92,6.65,0.09,0.23,0.02,1723210956182,cobblestone
0.7,1.14,9.32,-0.13,0.4,-0.13,1723210956191,cobblestone
0.12,0.29,11.34,-0.07,0.3,-0.2,1723210956200,cobblestone
-0.09,1.82,12.91,0.11,0.31,-0.36,1723210956209,cobblestone
-2.21,-0.66,11.47,0.17,0.22,-0.29,1723210956218,cobblestone
-3.0,0.91,10.82,0.19,0.26,-0.21,1723210956227,cobblestone
-2.74,-0.72,8.86,0.11,0.23,0.01,1723210956236,cobblestone
-1.0,1.55,8.41,0.1,0.29,0.08,1723210956245,cobblestone
-0.1,0.43,7.76,0.14,0.27,-0.0,1723210956254,cobblestone
0.37,1.72,9.0,0.16,0.21,-0.12,1723210956263,cobblestone
-0.4,-3.0,11.32,-0.11,0.19,-0.21,1723210956272,cobblestone
-2.51,4.47,13.26,-0.12,0.36,-0.27,1723210956281,cobblestone
-3.12,-1.13,9.98,0.4,-0.05,-0.15,1723210956291,cobblestone
-3.06,2.18,6.64,0.18,0.21,-0.11,1723210956300,cobblestone
-2.69,-4.68,7.26,-0.11,0.09,0.05,1723210956309,cobblestone
-1.83,-1.95,11.18,-0.34,0.27,0.07,1723210956318,cobblestone
-0.85,-1.58,13.62,-0.11,0.11,0.08,1723210956327,cobblestone
-0.17,-2.26,10.13,0.32,0.12,0.04,1723210956341,cobblestone
0.62,-1.06,8.75,0.31,0.06,0.01,1723210956345,cobblestone
-0.07,1.9,7.08,0.07,0.11,-0.07,1723210956354,cobblestone
-1.2,-0.5,8.82,-0.02,0.09,-0.05,1723210956363,cobblestone
-1.86,-0.0,10.7,-0.04,0.15,0.07,1723210956372,cobblestone
-1.88,-2.12,11.22,0.04,0.11,0.12,1723210956381,cobblestone
-1.68,-0.59,9.39,0.12,0.09,0.2,1723210956390,cobblestone
-0.82,1.47,9.09,0.04,0.11,0.16,1723210956399,cobblestone
-0.26,3.61,10.46,-0.01,0.08,0.19,1723210956408,cobblestone
