AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.34,1.02,11.69,0.44,0.01,-0.01,1723212170251,cobblestone
0.71,0.9,6.51,0.43,0.12,-0.1,1723212170260,cobblestone
0.61,0.93,4.1,-0.04,0.2,-0.24,1723212170269,cobblestone
0.11,-0.31,9.35,-0.35,0.13,-0.29,1723212170278,cobblestone
-1.0,0.66,14.8,-0.4,0.29,-0.27,1723212170287,cobblestone
-1.08,-1.73,17.89,0.02,0.18,-0.21,1723212170296,cobblestone
-1.14,-1.88,12.23,0.57,0.12,-0.13,1723212170305,cobblestone
0.51,2.11,5.1,0.61,0.1,-0.04,1723212170314,cobblestone
0.7,2.65,2.59,0.36,0.3,0.01,1723212170323,cobblestone
1.51,1.58,3.07,0.03,0.2,-0.28,1723212170332,cobblestone
0.54,2.12,8.73,-0.34,0.29,-0.36,1723212170346,cobblestone
-0.1,1.86,11.61,-0.43,0.23,-0.32,1723212170350,cobblestone
-2.84,-5.09,20.0,-0.6,0.29,-0.5,1723212170359,cobblestone
-4.23,-1.21,23.46,-0.25,0.5,-0.44,1723212170368,cobblestone
-3.85,1.44,15.38,1.17,-0.28,-0.04,1723212170377,cobblestone
-0.58,-1.08,4.31,0.96,0.02,0.22,1723212170386,cobblestone
0.82,-5.2,2.17,0.31,0.58,-0.06,1723212170395,cobblestone
0.12,2.91,2.5,-0.4,0.26,0.1,1723212170405,cobblestone
3.46,3.97,11.05,-0.59,0.26,-0.01,1723212170414,cobblestone
0.87,7.1,15.07,-0.36,0.26,-0.29,1723212170423,cobblestone
1.81,2.24,18.11,0.36,0.09,-0.37,1723212170432,cobblestone
-0.14,-0.68,8.52,0.51,0.28,-0.54,1723212170441,cobblestone
0.06,-4.79,5.64,0.3,-0.06,-0.82,1723212170450,cobblestone
-2.24,-2.55,5.93,-0.2,0.35,-0.61,1723212170459,cobblestone
-4.33,-4.14,8.01,-0.41,0.25,-0.44,1723212170468,cobblestone
-3.99,-3.7,13.68,-0.31,0.32,-0.06,1723212170477,cobblestone
-3.15,-1.3,15.53,-0.03,0.35,0.11,1723212170486,cobblestone
-0.92,2.64,11.36,0.45,0.3,0.28,1723212170495,cobblestone
2.17,1.8,4.88,0.68,0.15,0.28,1723212170504,cobblestone
1.01,-6.39,1.64,0.07,0.54,-0.03,1723212170513,cobblestone
1.72,-4.92,5.97,-0.6,0.14,-0.19,1723212170522,cobblestone
1.81,-2.9,12.62,-0.98,0.35,-0.25,1723212170531,cobblestone
-0.83,-3.64,22.52,-0.79,0.49,-0.3,1723212170540,cobblestone
-1.96,-2.37,22.41,0.57,0.13,-0.21,1723212170549,cobblestone
-2.79,-0.66,9.82,0.95,0.16,-0.1,1723212170558,cobblestone
-0.98,3.1,4.1,0.62,0.12,0.1,1723212170567,cobblestone
0.51,1.3,2.44,0.16,0.44,0.16,1723212170576,cobblestone
-0.1,1.18,3.2,-0.12,0.33,-0.05,1723212170585,cobblestone
0.02,0.3,6.71,-0.18,0.23,-0.09,1723212170594,cobblestone
-0.61,-6.03,11.12,-0.39,0.22,-0.04,1723212170603,cobblestone
-1.06,-1.15,16.48,-0.52,0.31,-0.03,1723212170612,cobblestone
-2.89,-3.04,21.53,-0.19,0.4,0.03,1723212170621,cobblestone
-1.68,5.28,19.57,0.75,0.16,0.27,1723212170630,cobblestone
-0.76,4.09,6.61,1.23,0.05,0.36,1723212170639,cobblestone
1.54,3.49,1.66,0.69,0.26,0.31,1723212170648,cobblestone
0.37,1.45,2.07,-0.09,0.18,0.12,1723212170657,cobblestone
1.07,-0.82,7.25,-0.7,0.24,-0.08,1723212170666,cobblestone
-0.38,-0.24,16.57,-0.64,0.24,-0.17,1723212170675,cobblestone
-3.02,0.09,21.63,-0.07,0.2,-0.09,1723212170684,cobblestone
-3.62,4.47,16.22,0.84,0.03,0.19,1723212170693,cobblestone
-2.53,4.0,5.96,0.9,-0.15,0.4,1723212170702,cobblestone
-0.16,1.94,2.09,0.52,0.14,0.41,1723212170711,cobblestone
0.24,-0.75,3.42,-0.29,0.2,0.37,1723212170720,cobblestone
1.3,-1.88,11.15,-0.51,0.12,0.23,1723212170729,cobblestone
-0.17,2.94,14.29,-0.45,0.21,0.23,1723212170738,cobblestone
0.14,1.11,14.4,0.31,-0.16,0.25,1723212170747,cobblestone
0.19,-2.66,8.84,0.33,0.03,0.3,1723212170756,cobblestone
0.43,-3.36,7.35,0.0,-0.08,0.33,1723212170765,cobblestone
0.06,-0.36,11.59,-0.4,0.17,0.34,1723212170774,cobblestone
-0.1,2.01,13.51,-0.11,0.03,0.39,1723212170783,cobblestone
-0.53,-0.64,8.89,0.33,-0.08,0.36,1723212170792,cobblestone
-0.49,-1.36,4.32,0.2,-0.16,0.33,1723212170801,cobblestone
-0.56,-2.29,3.76,-0.06,-0.1,0.38,1723212170810,cobblestone
-1.08,-1.16,6.13,-0.3,-0.05,0.43,1723212170819,cobblestone
-1.81,-0.33,8.32,-0.3,-0.13,0.43,1723212170828,cobblestone
-1.95,0.44,9.65,-0.32,-0.18,0.36,1723212170837,cobblestone
-2.94,-7.35,12.16,-0.52,-0.16,0.43,1723212170846,cobblestone
-1.17,-4.92,14.61,-0.3,-0.17,0.53,1723212170855,cobblestone
0.13,-1.35,11.08,0.12,-0.27,0.48,1723212170864,cobblestone
0.99,-5.62,6.45,0.08,-0.32,0.39,1723212170873,cobblestone
0.98,-1.68,8.26,-0.39,-0.2,0.28,1723212170882,cobblestone
0.07,0.22,14.61,-0.67,-0.09,0.24,1723212170891,cobblestone
-1.07,1.76,17.85,-0.14,-0.19,0.08,1723212170900,cobblestone
-2.85,-4.16,13.14,0.19,-0.34,0.24,1723212170909,cobblestone
-1.63,-3.54,10.13,-0.07,-0.35,0.3,1723212170918,cobblestone
-0.85,-4.24,10.04,-0.44,-0.33,0.39,1723212170927,cobblestone
0.42,-2.58,12.59,-0.45,-0.29,0.55,1723212170936,cobblestone
3.05,-0.87,13.12,0.1,-0.33,0.69,1723212170945,cobblestone
3.9,-1.0,8.27,0.28,-0.22,0.53,1723212170955,cobblestone
3.62,2.48,5.64,0.06,-0.23,0.36,1723212170964,cobblestone
3.44,-0.05,9.92,-0.35,-0.39,0.07,1723212170973,cobblestone
1.76,0.83,13.2,-0.31,-0.17,-0.01,1723212170982,cobblestone
0.84,1.23,14.04,0.17,-0.35,0.08,1723212170991,cobblestone
-0.04,0.32,10.2,0.35,-0.3,0.19,1723212171000,cobblestone
0.8,2.13,8.0,0.14,-0.41,0.2,1723212171009,cobblestone
0.69,0.1,11.14,-0.35,-0.15,0.2,1723212171018,cobblestone
1.73,2.03,16.05,-0.22,-0.19,0.32,1723212171027,cobblestone
3.48,2.31,14.72,0.45,-0.25,0.3,1723212171036,cobblestone
3.7,2.2,7.44,0.67,-0.29,0.11,1723212171045,cobblestone
2.63,3.24,2.6,0.32,-0.24,-0.13,1723212171054,cobblestone
1.89,-0.76,3.99,-0.24,-0.21,-0.17,1723212171063,cobblestone
0.98,-0.63,11.17,-0.55,-0.11,-0.16,1723212171072,cobblestone
-0.19,-2.18,18.33,-0.47,-0.07,-0.12,1723212171081,cobblestone
-0.15,3.74,19.88,0.13,-0.13,-0.06,1723212171090,cobblestone
0.46,4.07,13.24,0.66,-0.21,0.06,1723212171099,cobblestone
1.86,0.37,7.29,0.47,-0.07,-0.06,1723212171108,cobblestone
1.46,0.3,4.28,0.2,0.01,-0.2,1723212171117,cobblestone
1.88,1.02,6.35,0.02,-0.06,-0.26,1723212171126,cobblestone
0.47,0.11,9.5,-0.16,0.11,-0.39,1723212171135,cobblestone
0.03,1.44,12.2,-0.04,-0.09,-0.38,1723212171144,cobblestone
-0.39,3.34,12.89,0.16,0.05,-0.31,1723212171153,cobblestone
-0.48,1.18,8.95,0.34,-0.04,-0.18,1723212171162,cobblestone
1.03,-0.21,6.34,0.13,0.09,-0.27,1723212171171,cobblestone
0.51,0.86,5.62,-0.2,0.06,-0.42,1723212171180,cobblestone
-0.12,-0.79,9.12,-0.43,0.14,-0.54,1723212171189,cobblestone
-0.46,-3.45,12.21,-0.36,0.05,-0.65,1723212171198,cobblestone
-1.62,-1.52,14.35,-0.15,0.04,-0.55,1723212171207,cobblestone
-4.19,-3.61,13.08,0.05,0.03,-0.48,1723212171216,cobblestone
-4.14,0.72,9.67,0.15,0.13,-0.31,1723212171225,cobblestone
-3.34,-0.49,5.66,0.14,-0.06,-0.2,1723212171234,cobblestone
-1.79,-2.35,8.42,-0.38,0.16,-0.22,1723212171243,cobblestone
-2.02,-0.94,13.65,-0.5,0.25,-0.1,1723212171252,cobblestone
-0.41,3.72,15.01,0.09,0.09,-0.09,1723212171261,cobblestone
0.83,0.47,9.85,0.26,0.04,-0.1,1723212171270,cobblestone
2.19,-3.86,8.08,-0.14,0.13,-0.22,1723212171279,cobblestone
1.18,-0.26,12.83,-0.66,0.26,-0.45,1723212171288,cobblestone
0.11,1.34,16.09,-0.09,0.13,-0.43,1723212171297,cobblestone
-1.18,-0.07,9.75,0.59,-0.02,-0.43,1723212171306,cobblestone
-1.15,-1.27,4.46,0.26,-0.04,-0.31,1723212171315,cobblestone
-1.07,-2.49,4.87,-0.18,0.15,-0.32,1723212171324,cobblestone
-2.42,-3.34,11.35,-0.87,0.19,-0.25,1723212171333,cobblestone
-2.04,-0.13,18.58,-0.41,0.24,-0.05,1723212171342,cobblestone
-1.85,-0.88,17.88,0.27,0.12,0.11,1723212171351,cobblestone
1.42,0.01,11.84,0.63,-0.05,0.16,1723212171360,cobblestone
2.13,0.26,6.8,0.11,0.26,0.01,1723212171369,cobblestone
2.28,1.52,9.32,-0.35,0.17,-0.12,1723212171378,cobblestone
1.48,1.49,14.13,-0.14,0.27,-0.29,1723212171387,cobblestone
-0.09,-3.21,11.97,0.17,0.1,-0.33,1723212171396,cobblestone
-0.62,-0.12,6.49,0.31,0.07,-0.24,1723212171406,cobblestone
-0.53,-4.26,7.24,-0.06,0.07,-0.15,1723212171415,cobblestone
-0.42,0.22,10.21,-0.23,0.36,-0.06,1723212171424,cobblestone
0.01,0.45,11.76,0.21,0.03,0.0,1723212171433,cobblestone
0.48,0.85,9.31,0.34,0.2,-0.12,1723212171442,cobblestone
-0.12,1.04,7.42,0.08,0.12,-0.21,1723212171451,cobblestone
-0.47,-0.64,11.91,-0.2,0.29,-0.3,1723212171460,cobblestone
-2.02,0.51,13.56,0.07,0.21,-0.26,1723212171469,cobblestone
-1.99,-1.54,11.23,0.43,0.12,-0.15,1723212171478,cobblestone
-1.24,0.8,6.13,0.33,0.13,0.01,1723212171487,cobblestone
0.63,-0.6,7.24,0.03,0.16,0.03,1723212171496,cobblestone
0.79,1.31,11.0,-0.22,0.36,-0.06,1723212171505,cobblestone
0.12,-0.7,12.68,0.1,0.15,-0.2,1723212171514,cobblestone
-0.84,1.3,10.62,0.24,0.21,-0.28,1723212171523,cobblestone
-1.85,-1.41,7.98,0.18,0.09,-0.33,1723212171532,cobblestone
-2.66,-0.17,9.11,-0.11,0.23,-0.31,1723212171541,cobblestone
-3.91,-2.74,11.26,-0.19,0.14,-0.13,1723212171550,cobblestone
-2.56,-1.86,14.3,-0.12,0.21,0.0,1723212171559,cobblestone
-1.65,2.35,13.48,0.1,0.14,0.12,1723212171568,cobblestone
0.57,2.5,11.89,0.18,0.1,0.11,1723212171577,cobblestone
1.14,-0.57,8.87,0.08,0.23,0.04,1723212171586,cobblestone
1.39,0.35,8.71,-0.05,0.18,-0.09,1723212171595,cobblestone
0.34,0.4,8.71,0.04,0.14,-0.2,1723212171604,cobblestone
-1.01,1.51,7.03,0.16,0.09,-0.2,1723212171613,cobblestone
-2.06,-0.35,6.52,0.01,0.12,-0.12,1723212171622,cobblestone
-2.62,0.6,8.68,-0.24,0.17,-0.15,1723212171631,cobblestone
-3.72,-1.1,12.04,-0.25,0.12,0.02,1723212171640,cobblestone
-1.61,0.42,12.84,0.01,0.09,0.37,1723212171649,cobblestone
0.8,-1.78,11.27,-0.06,0.13,0.49,1723212171658,cobblestone
1.99,3.86,12.11,-0.19,0.37,0.29,1723212171667,cobblestone
1.6,-1.97,8.02,-0.04,0.14,0.07,1723212171676,cobblestone
2.67,-2.48,9.08,0.13,-0.13,-0.01,1723212171685,cobblestone
0.62,-1.14,8.23,-0.44,0.37,-0.08,1723212171694,cobblestone
-0.74,-3.67,9.24,-0.19,0.21,-0.22,1723212171703,cobblestone
-2.8,-6.87,10.64,-0.24,0.03,-0.18,1723212171712,cobblestone
-2.28,-1.64,12.64,-0.05,0.15,0.06,1723212171721,cobblestone
-2.95,0.36,10.88,0.18,0.03,0.17,1723212171730,cobblestone
-1.3,0.38,8.37,0.28,0.09,0.28,1723212171739,cobblestone
-1.07,-3.01,7.08,0.02,0.18,0.2,1723212171748,cobblestone
0.32,-0.01,12.05,-0.33,0.11,0.09,1723212171757,cobblestone
-0.38,-0.49,16.68,-0.3,0.34,0.01,1723212171766,cobblestone
-0.47,-0.51,18.25,0.08,0.04,-0.01,1723212171775,cobblestone
0.35,-1.48,11.83,0.67,0.1,0.01,1723212171784,cobblestone
-0.71,5.56,4.9,0.4,0.02,0.21,1723212171793,cobblestone
0.29,0.22,5.09,0.06,0.16,0.06,1723212171802,cobblestone
0.39,-1.37,9.32,-0.35,0.23,-0.0,1723212171811,cobblestone
-0.61,1.35,11.87,-0.02,0.19,-0.12,1723212171820,cobblestone
-1.93,-0.43,12.23,0.14,0.02,-0.07,1723212171829,cobblestone
-2.19,0.1,13.19,0.08,0.07,0.02,1723212171838,cobblestone
-2.26,-0.86,12.65,-0.12,0.15,0.3,1723212171847,cobblestone
0.43,-0.28,15.76,0.18,0.15,0.37,1723212171856,cobblestone
1.12,-0.61,11.24,0.42,0.14,0.27,1723212171865,cobblestone
2.63,-1.19,9.25,0.41,-0.03,0.17,1723212171874,cobblestone
0.74,3.93,9.36,0.07,0.29,0.04,1723212171883,cobblestone
0.38,-0.45,10.41,0.37,0.08,-0.0,1723212171892,cobblestone
-0.31,4.57,8.09,0.66,0.07,0.05,1723212171901,cobblestone
-0.95,5.27,4.71,0.4,0.04,0.11,1723212171910,cobblestone
0.37,-0.82,6.83,-0.14,0.11,0.08,1723212171919,cobblestone
-3.52,-4.31,11.23,-0.35,0.15,0.18,1723212171928,cobblestone
-0.66,0.15,14.0,0.11,0.06,0.32,1723212171937,cobblestone
0.93,0.9,7.91,0.61,-0.06,0.45,1723212171946,cobblestone
2.85,-3.79,2.98,0.34,0.22,0.47,1723212171956,cobblestone
2.73,-5.27,2.49,0.02,0.3,0.17,1723212171965,cobblestone
0.99,-1.19,5.18,-0.41,-0.0,-0.05,1723212171974,cobblestone
0.2,3.59,15.39,-0.83,0.11,-0.14,1723212171983,cobblestone
-1.4,2.06,19.54,-0.34,0.21,-0.01,1723212171992,cobblestone
-1.57,1.13,15.68,0.51,0.05,0.27,1723212172001,cobblestone
-0.07,3.19,5.41,0.62,-0.03,0.39,1723212172010,cobblestone
1.92,-5.25,4.39,0.01,0.12,0.24,1723212172019,cobblestone
0.08,-5.64,6.82,-0.84,0.26,-0.08,1723212172028,cobblestone
-0.89,-0.38,13.76,-0.81,0.06,-0.28,1723212172037,cobblestone
-2.54,-0.1,19.36,-0.33,0.26,-0.02,1723212172046,cobblestone
-2.32,2.71,12.94,0.66,-0.08,0.36,1723212172055,cobblestone
0.04,1.31,4.63,0.49,0.03,0.47,1723212172064,cobblestone
0.76,1.29,1.89,-0.08,0.23,0.22,1723212172073,cobblestone
1.09,-2.03,6.29,-0.6,-0.03,0.12,1723212172082,cobblestone
0.64,-5.64,11.65,-0.75,0.17,0.01,1723212172091,cobblestone
-0.86,-4.25,15.79,-0.64,0.04,0.02,1723212172100,cobblestone
-1.15,-0.86,19.56,-0.17,0.01,0.11,1723212172109,cobblestone
-1.79,-0.95,14.83,0.18,0.01,0.15,1723212172118,cobblestone
-0.75,1.82,11.75,0.04,-0.1,0.21,1723212172127,cobblestone
-0.12,0.15,13.12,-0.35,0.07,0.37,1723212172136,cobblestone
1.17,-1.13,13.82,-0.25,0.09,0.51,1723212172145,cobblestone
2.28,-4.19,10.09,0.18,0.03,0.33,1723212172154,cobblestone
2.22,-0.37,6.2,0.04,0.12,0.17,1723212172163,cobblestone
1.68,-1.06,6.47,-0.09,-0.02,0.07,1723212172172,cobblestone
1.55,-3.11,9.62,-0.28,0.05,0.05,1723212172181,cobblestone
0.08,3.13,13.06,-0.27,-0.04,0.11,1723212172190,cobblestone
0.45,-3.68,14.63,0.09,-0.11,0.19,1723212172199,cobblestone
0.06,-0.65,11.2,0.14,0.03,0.24,1723212172208,cobblestone
1.4,-2.04,7.69,0.09,-0.08,0.34,1723212172217,cobblestone
2.32,-5.49,9.55,-0.17,0.07,0.22,1723212172226,cobblestone
1.38,2.24,11.25,-0.05,0.02,0.13,1723212172235,cobblestone
0.71,-2.72,13.94,0.09,-0.02,0.05,1723212172244,cobblestone
-0.37,0.98,13.07,0.24,0.03,0.04,1723212172253,cobblestone
-0.8,-0.47,11.03,0.35,-0.17,0.13,1723212172262,cobblestone
-1.19,2.34,8.48,0.17,0.08,0.1,1723212172271,cobblestone
-1.47,1.52,6.09,0.29,-0.13,0.2,1723212172280,cobblestone
-0.47,0.06,5.87,0.15,-0.02,0.21,1723212172289,cobblestone
-0.47,-2.19,7.69,-0.16,-0.08,0.16,1723212172298,cobblestone
-0.43,-0.57,14.85,-0.54,0.09,0.06,1723212172307,cobblestone
-1.68,4.46,20.52,-0.4,-0.04,-0.02,1723212172316,cobblestone
-2.04,-0.26,19.86,0.45,-0.15,-0.0,1723212172325,cobblestone
-2.22,-0.76,7.98,0.8,-0.27,0.08,1723212172334,cobblestone
-0.84,2.1,0.79,0.29,-0.09,0.05,1723212172348,cobblestone
-1.52,3.2,1.25,-0.12,-0.07,-0.01,1723212172352,cobblestone
-2.0,-1.12,6.75,-0.53,-0.28,-0.02,1723212172361,cobblestone
-2.15,1.67,14.58,-0.72,-0.04,0.02,1723212172370,cobblestone
-3.36,0.73,19.09,-0.31,-0.12,0.27,1723212172379,cobblestone
-1.46,-3.84,16.44,0.46,-0.29,0.33,1723212172388,cobblestone
-0.4,0.88,6.06,0.72,-0.22,0.19,1723212172397,cobblestone
-0.58,0.2,0.05,0.66,-0.27,0.12,1723212172407,cobblestone
-0.44,-1.25,1.53,0.12,-0.28,0.1,1723212172416,cobblestone
-0.86,3.44,3.91,-0.86,-0.32,0.16,1723212172425,cobblestone
0.53,7.56,16.04,-1.03,-0.01,0.17,1723212172434,cobblestone
-1.52,-0.21,20.62,-0.41,-0.0,0.15,1723212172443,cobblestone
-0.31,-2.55,14.59,0.81,-0.57,0.06,1723212172452,cobblestone
-2.36,-2.5,4.67,0.34,-0.37,-0.16,1723212172461,cobblestone
-2.85,-4.01,4.66,-0.08,-0.55,-0.11,1723212172470,cobblestone
-3.45,-1.17,8.49,-0.58,-0.25,0.26,1723212172479,cobblestone
-2.09,-0.52,13.73,-0.4,-0.35,0.54,1723212172488,cobblestone
0.57,2.73,14.93,-0.25,-0.2,0.65,1723212172497,cobblestone
2.47,3.49,10.74,0.2,-0.38,0.47,1723212172506,cobblestone
3.63,-3.68,5.64,0.17,-0.23,0.07,1723212172515,cobblestone
