AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
3.28,10.68,28.35,-2.99,0.52,0.36,1723386054390,cobblestone
0.02,0.38,38.58,-1.91,0.79,0.19,1723386054394,cobblestone
2.62,5.49,32.1,1.87,-0.88,0.12,1723386054403,cobblestone
1.5,5.99,11.44,2.78,-0.08,0.14,1723386054412,cobblestone
2.39,-7.48,-3.96,2.52,0.08,-1.01,1723386054421,cobblestone
-3.1,10.17,-3.63,2.54,-0.26,0.37,1723386054431,cobblestone
-1.0,-2.82,2.13,1.69,-0.04,-0.86,1723386054440,cobblestone
-0.72,-12.39,-9.9,-2.64,1.0,-0.52,1723386054449,cobblestone
-8.54,-3.18,5.15,-3.17,-0.41,-0.05,1723386054458,cobblestone
3.37,-24.11,15.23,-1.95,-0.47,0.21,1723386054467,cobblestone
-11.31,20.79,24.15,-3.03,1.08,1.2,1723386054476,cobblestone
-1.9,-21.97,59.0,-0.58,-0.12,-0.19,1723386054485,cobblestone
0.22,15.84,45.09,1.51,-0.69,0.56,1723386054494,cobblestone
7.51,15.37,16.82,2.65,-0.07,0.31,1723386054503,cobblestone
-0.14,15.7,1.75,1.61,0.56,0.11,1723386054512,cobblestone
1.69,8.29,-0.6,1.7,0.31,-0.16,1723386054521,cobblestone
-2.28,-78.45,1.0,1.29,-0.54,-0.8,1723386054531,cobblestone
1.38,1.93,5.62,-1.96,-0.03,-0.45,1723386054542,cobblestone
2.25,35.53,-7.1,-2.52,-0.01,-1.15,1723386054551,cobblestone
-0.97,-2.28,16.45,-1.89,0.17,-0.94,1723386054560,cobblestone
-19.3,19.27,40.34,-1.55,0.94,-0.19,1723386054569,cobblestone
-4.23,-5.47,35.42,1.32,-0.91,0.14,1723386054578,cobblestone
-0.77,-5.41,7.77,1.63,0.37,-0.02,1723386054587,cobblestone
1.03,-38.35,12.49,2.79,-0.54,0.28,1723386054596,cobblestone
-1.82,5.64,-10.57,1.49,0.83,1.14,1723386054605,cobblestone
-0.65,-6.22,10.21,1.35,-0.4,-0.3,1723386054614,cobblestone
3.31,1.12,10.08,0.25,0.43,-0.03,1723386054623,cobblestone
-7.52,33.55,-11.52,-0.59,-0.33,-0.37,1723386054632,cobblestone
1.12,-1.5,5.15,-2.09,0.14,-0.85,1723386054641,cobblestone
-6.98,-12.61,11.12,-2.19,-0.66,-0.5,1723386054650,cobblestone
-2.04,-23.33,12.77,-2.17,-0.31,-0.4,1723386054659,cobblestone
-8.51,-19.56,28.14,-1.73,0.31,-0.15,1723386054668,cobblestone
-10.18,16.23,37.48,-1.14,0.82,1.21,1723386054677,cobblestone
-3.84,11.3,15.46,2.53,-0.17,1.6,1723386054686,cobblestone
4.44,9.52,1.06,2.36,0.39,0.99,1723386054695,cobblestone
3.64,-2.41,5.75,2.67,0.48,0.39,1723386054704,cobblestone
-9.32,-78.45,-6.94,1.26,-0.89,0.56,1723386054713,cobblestone
21.76,36.36,-39.84,-0.6,0.55,-0.58,1723386054722,cobblestone
0.73,-12.53,-13.18,-2.24,-0.6,-1.26,1723386054731,cobblestone
-1.84,-10.84,10.1,-3.79,-0.74,-0.99,1723386054740,cobblestone
-5.03,15.72,27.65,-4.37,0.19,-0.14,1723386054749,cobblestone
-18.62,17.82,9.05,-0.7,1.34,1.34,1723386054758,cobblestone
5.81,1.4,27.48,3.03,-1.52,1.49,1723386054767,cobblestone
3.62,-5.0,9.0,2.52,0.3,0.69,1723386054776,cobblestone
9.3,-43.64,8.6,0.91,1.11,0.4,1723386054785,cobblestone
6.13,-4.23,0.05,1.37,-1.44,0.7,1723386054794,cobblestone
23.82,26.59,10.98,-0.97,0.85,-0.74,1723386054803,cobblestone
-1.09,16.24,-2.29,-1.0,-0.9,-0.78,1723386054812,cobblestone
5.93,-38.53,24.76,-1.24,-1.63,-1.67,1723386054821,cobblestone
-32.86,40.78,22.91,-1.81,0.88,0.0,1723386054831,cobblestone
-3.0,-12.67,18.41,3.06,-1.25,0.77,1723386054840,cobblestone
12.15,-78.45,19.73,1.84,1.41,-0.55,1723386054849,cobblestone
-4.73,9.99,-9.02,-0.31,0.8,0.79,1723386054858,cobblestone
6.84,17.55,-3.12,-0.39,-0.04,0.8,1723386054867,cobblestone
5.1,22.07,3.82,-1.85,0.96,0.3,1723386054876,cobblestone
6.5,21.32,19.31,-1.63,-0.09,0.09,1723386054885,cobblestone
27.17,-78.45,35.16,0.99,-0.09,-2.23,1723386054894,cobblestone
-2.62,-1.93,13.89,0.01,0.73,-1.47,1723386054903,cobblestone
4.34,57.02,3.14,0.63,-0.79,-0.11,1723386054912,cobblestone
-10.15,-57.25,-0.31,0.22,0.56,-0.01,1723386054923,cobblestone
-5.04,0.07,4.81,0.63,-0.23,0.43,1723386054932,cobblestone
-13.49,14.79,8.76,0.04,0.4,0.94,1723386054941,cobblestone
3.26,6.29,10.96,-0.88,0.34,0.85,1723386054950,cobblestone
3.98,10.69,10.97,-0.48,0.55,0.14,1723386054959,cobblestone
4.27,-10.66,10.26,0.81,-0.14,-0.97,1723386054968,cobblestone
2.27,6.78,3.14,0.88,0.45,-0.42,1723386054979,cobblestone
4.18,-20.17,9.28,0.03,-0.6,-1.52,1723386054989,cobblestone
1.95,8.06,14.31,-1.8,0.22,-0.14,1723386054998,cobblestone
-2.38,-0.98,24.61,-1.1,0.78,-0.82,1723386055007,cobblestone
-5.56,28.7,20.4,0.29,0.11,0.14,1723386055016,cobblestone
1.34,26.98,9.29,1.52,-0.16,0.64,1723386055025,cobblestone
-1.35,-7.01,8.47,0.57,0.37,0.24,1723386055034,cobblestone
1.32,-26.94,8.07,1.03,-0.04,0.73,1723386055043,cobblestone
5.33,-5.83,2.04,0.85,-0.12,0.3,1723386055052,cobblestone
5.07,-10.92,2.8,-0.11,0.36,-0.61,1723386055061,cobblestone
0.78,-1.14,1.97,-0.89,-0.44,-0.73,1723386055070,cobblestone
1.21,1.78,0.4,-1.09,-0.18,-1.2,1723386055079,cobblestone
-8.78,29.07,-6.7,-1.05,-0.18,-1.65,1723386055088,cobblestone
-7.52,-27.46,26.04,-1.39,-0.16,-0.71,1723386055097,cobblestone
-11.42,-35.6,50.32,-3.77,0.43,-0.05,1723386055106,cobblestone
-10.49,33.88,60.82,-2.33,1.1,0.99,1723386055115,cobblestone
3.2,-4.64,39.72,4.37,-0.58,1.25,1723386055124,cobblestone
6.36,-1.82,2.18,4.37,1.03,0.66,1723386055133,cobblestone
4.2,9.46,-19.63,4.37,0.59,0.34,1723386055142,cobblestone
10.08,-3.17,-31.14,2.27,-1.12,-0.41,1723386055151,cobblestone
-1.64,-10.0,-29.32,-2.22,0.86,-1.17,1723386055160,cobblestone
-13.83,-41.32,-0.55,-3.78,-0.85,-1.09,1723386055169,cobblestone
-6.9,32.84,-6.7,-4.37,0.05,-0.47,1723386055178,cobblestone
-7.28,-17.9,51.41,-3.86,1.44,-0.89,1723386055187,cobblestone
-10.37,17.3,45.46,0.66,-0.69,0.55,1723386055196,cobblestone
4.77,-9.51,24.79,4.35,-0.01,0.82,1723386055205,cobblestone
4.9,-8.2,-35.21,3.65,0.01,0.91,1723386055214,cobblestone
2.83,14.97,10.67,1.37,0.77,1.35,1723386055223,cobblestone
3.58,-5.54,2.17,1.91,-0.14,-0.18,1723386055232,cobblestone
12.64,18.15,-6.01,0.84,-0.0,-0.72,1723386055241,cobblestone
8.18,-33.38,22.5,-2.52,-0.2,-2.27,1723386055250,cobblestone
2.27,1.0,6.07,-4.37,0.08,-0.6,1723386055259,cobblestone
9.63,64.02,40.94,-3.98,0.95,-0.97,1723386055268,cobblestone
-16.41,8.11,42.77,1.12,0.82,0.19,1723386055277,cobblestone
-6.27,0.74,6.21,4.22,-1.97,0.81,1723386055286,cobblestone
-13.09,19.69,2.8,0.16,1.35,0.82,1723386055295,cobblestone
-1.75,14.35,-5.35,-1.16,-0.13,0.17,1723386055305,cobblestone
7.27,-78.45,28.0,-0.32,-0.95,-1.08,1723386055315,cobblestone
1.18,-10.52,-2.4,0.17,0.66,0.2,1723386055324,cobblestone
1.8,0.24,1.4,-1.01,0.36,0.16,1723386055333,cobblestone
-2.79,-21.72,12.38,-2.03,-0.08,-0.25,1723386055342,cobblestone
1.59,-0.85,3.62,-0.26,0.08,0.25,1723386055351,cobblestone
-2.15,-1.94,20.97,0.1,0.41,0.18,1723386055360,cobblestone
-3.16,20.08,4.83,0.71,-0.92,0.47,1723386055369,cobblestone
4.33,-14.8,8.46,0.75,0.57,-1.04,1723386055378,cobblestone
-2.49,-15.56,4.58,0.39,-0.44,-0.13,1723386055387,cobblestone
1.17,-2.24,5.45,0.14,0.63,0.16,1723386055396,cobblestone
-1.85,0.33,11.91,-0.41,-0.05,0.19,1723386055405,cobblestone
-2.61,15.47,23.09,-0.69,0.13,0.32,1723386055416,cobblestone
-0.02,2.68,26.64,0.43,-0.26,0.14,1723386055425,cobblestone
0.44,-5.37,7.03,2.37,-0.18,-0.45,1723386055434,cobblestone
0.82,-49.18,17.6,1.56,-0.11,0.03,1723386055443,cobblestone
-4.53,8.94,-14.85,-0.12,0.66,1.54,1723386055452,cobblestone
7.92,13.73,9.39,-0.4,0.51,0.33,1723386055461,cobblestone
-1.4,4.06,4.41,-0.19,-0.6,0.27,1723386055470,cobblestone
-0.86,-5.14,10.35,-1.63,0.4,-0.31,1723386055479,cobblestone
9.81,-34.79,1.68,0.68,-0.9,0.09,1723386055488,cobblestone
-11.45,57.17,-18.72,-2.96,0.3,-0.66,1723386055497,cobblestone
-5.43,-4.56,17.09,0.48,-0.37,-0.34,1723386055506,cobblestone
-5.65,-6.3,12.65,0.95,-1.16,0.02,1723386055515,cobblestone
-1.24,-3.81,19.92,-0.77,0.55,0.5,1723386055524,cobblestone
-4.15,-7.0,27.19,-2.24,0.49,0.65,1723386055533,cobblestone
9.15,63.75,33.54,0.27,0.43,0.47,1723386055544,cobblestone
4.81,-0.67,7.66,3.97,-0.71,0.2,1723386055553,cobblestone
11.47,-73.95,8.01,2.78,0.87,-0.53,1723386055562,cobblestone
-2.77,10.44,-3.13,1.89,0.32,0.47,1723386055571,cobblestone
5.07,14.7,-18.79,0.7,0.04,-0.35,1723386055580,cobblestone
-5.97,13.91,-9.52,-1.25,-0.36,-0.03,1723386055589,cobblestone
0.66,14.58,-0.68,-2.75,-0.29,-0.07,1723386055598,cobblestone
-1.41,-26.24,9.14,-2.13,-0.08,-0.71,1723386055607,cobblestone
5.43,11.68,31.82,-1.03,-0.37,0.27,1723386055618,cobblestone
3.05,-38.86,17.22,-0.37,1.41,-0.21,1723386055629,cobblestone
5.79,5.7,54.6,-0.2,0.29,-0.29,1723386055638,cobblestone
-3.58,11.51,33.86,-0.44,-0.01,0.27,1723386055647,cobblestone
12.47,15.15,38.84,0.03,1.31,-0.2,1723386055656,cobblestone
6.67,2.37,2.28,3.3,-0.96,0.21,1723386055665,cobblestone
9.56,-57.43,15.83,1.34,0.49,-1.14,1723386055674,cobblestone
3.12,7.65,-23.19,-1.87,1.02,-0.46,1723386055683,cobblestone
-8.27,23.46,9.52,-2.8,-1.09,-0.28,1723386055692,cobblestone
-3.39,14.22,17.18,-2.3,0.65,0.44,1723386055701,cobblestone
-5.5,8.12,-2.18,0.79,-0.0,0.97,1723386055710,cobblestone
4.18,-78.45,33.81,0.81,-1.53,0.59,1723386055719,cobblestone
-43.95,28.99,8.18,-0.79,-0.42,-0.28,1723386055728,cobblestone
9.8,-78.45,16.27,0.07,-0.1,-0.03,1723386055737,cobblestone
5.06,29.65,-15.19,-0.13,2.25,1.13,1723386055746,cobblestone
5.95,-10.53,6.72,0.97,-0.71,-0.77,1723386055755,cobblestone
1.55,3.06,26.06,-0.43,0.29,-0.57,1723386055764,cobblestone
-2.3,9.55,21.4,-0.72,0.11,-0.22,1723386055773,cobblestone
-0.06,14.44,19.03,1.26,0.1,0.1,1723386055782,cobblestone
0.53,9.71,-8.36,2.95,-0.39,0.28,1723386055791,cobblestone
6.35,-17.77,15.7,1.35,0.04,-1.07,1723386055800,cobblestone
4.23,3.63,4.63,-1.08,-0.07,-0.24,1723386055809,cobblestone
0.46,-1.09,2.91,-1.81,0.05,-0.35,1723386055818,cobblestone
-10.59,-12.16,22.26,-1.56,0.38,-0.24,1723386055827,cobblestone
-0.85,11.13,16.14,1.8,-0.69,0.92,1723386055838,cobblestone
1.54,9.45,4.2,1.12,0.54,0.85,1723386055847,cobblestone
3.34,5.94,8.29,-0.71,0.28,0.17,1723386055856,cobblestone
0.62,-20.61,14.27,-1.29,-0.34,-0.92,1723386055865,cobblestone
0.89,-9.7,27.81,-1.04,0.84,-0.73,1723386055874,cobblestone
-3.06,6.81,11.47,2.38,-0.78,-0.03,1723386055883,cobblestone
13.34,32.14,7.31,2.13,-0.03,-0.61,1723386055892,cobblestone
-2.41,-14.15,2.54,1.81,0.05,-0.94,1723386055901,cobblestone
-3.5,-11.12,7.66,-1.02,0.19,-0.28,1723386055910,cobblestone
1.35,10.35,12.35,-1.03,-0.25,-0.11,1723386055921,cobblestone
1.77,-10.36,6.77,-1.63,0.48,-0.45,1723386055931,cobblestone
2.09,22.89,18.05,-1.45,1.1,0.74,1723386055942,cobblestone
8.08,9.66,21.21,0.69,-0.28,0.34,1723386055951,cobblestone
8.62,-25.23,16.34,0.78,0.44,-1.38,1723386055960,cobblestone
1.63,-12.96,17.65,1.03,-0.38,-0.4,1723386055969,cobblestone
13.79,44.66,-3.87,1.07,0.21,-1.19,1723386055980,cobblestone
-4.57,7.62,-2.83,0.49,-0.06,-0.49,1723386055990,cobblestone
-3.3,-7.01,13.16,-1.46,-0.08,-0.87,1723386056001,cobblestone
2.84,-18.19,11.17,-2.7,-0.29,-0.05,1723386056010,cobblestone
-4.02,-10.57,31.34,-1.36,0.46,0.14,1723386056021,cobblestone
-7.37,18.51,32.41,-0.33,0.54,0.76,1723386056031,cobblestone
0.36,-10.64,15.39,2.42,-0.89,0.92,1723386056040,cobblestone
-0.71,5.74,2.05,0.97,1.17,1.12,1723386056049,cobblestone
-0.85,51.58,-9.18,0.56,0.32,0.89,1723386056058,cobblestone
4.42,-1.37,2.95,0.75,0.11,0.54,1723386056067,cobblestone
10.75,-67.05,10.97,-1.25,0.64,-0.84,1723386056076,cobblestone
9.91,-15.49,25.84,-2.37,-0.01,-0.95,1723386056085,cobblestone
4.47,-1.55,6.11,-1.37,-1.5,-1.03,1723386056094,cobblestone
-2.23,-14.92,24.49,-2.51,1.71,-0.71,1723386056103,cobblestone
-6.28,8.15,2.75,1.81,-2.41,0.0,1723386056112,cobblestone
-6.89,-7.0,-12.53,0.0,0.62,-0.16,1723386056121,cobblestone
-9.92,10.86,3.6,0.36,0.14,0.89,1723386056131,cobblestone
1.9,4.07,2.9,0.79,0.38,1.04,1723386056142,cobblestone
3.64,1.73,5.15,-0.65,0.99,0.94,1723386056153,cobblestone
7.61,-78.45,-0.45,-1.45,-0.19,-0.92,1723386056162,cobblestone
54.28,78.45,43.3,-2.66,-0.23,-1.64,1723386056171,cobblestone
4.98,-13.38,25.46,0.72,1.05,-0.68,1723386056180,cobblestone
-0.06,5.0,6.03,1.54,-0.79,-0.37,1723386056189,cobblestone
-6.04,20.94,9.99,0.54,0.18,0.46,1723386056198,cobblestone
-3.7,-13.12,12.46,-0.17,-0.1,-0.28,1723386056209,cobblestone
-1.78,0.82,6.44,-0.02,0.26,0.22,1723386056218,cobblestone
0.13,3.8,4.04,0.76,-0.01,0.28,1723386056227,cobblestone
0.28,-3.64,-0.12,0.4,0.07,0.46,1723386056236,cobblestone
7.21,8.8,12.29,-2.03,0.36,-0.16,1723386056245,cobblestone
-5.1,13.82,21.06,-1.1,-0.4,0.48,1723386056255,cobblestone
2.39,-28.6,23.55,0.61,-0.13,-0.27,1723386056264,cobblestone
2.7,-15.24,13.93,0.36,0.37,0.11,1723386056273,cobblestone
34.01,78.45,9.3,-0.7,0.44,-0.64,1723386056282,cobblestone
0.2,8.58,12.16,0.93,-0.48,-0.01,1723386056291,cobblestone
0.47,-11.62,11.74,0.97,-0.37,-0.9,1723386056300,cobblestone
-4.64,11.85,3.65,-0.17,0.71,0.62,1723386056309,cobblestone
-2.38,-2.65,8.64,-0.02,-0.13,0.12,1723386056318,cobblestone
-3.66,-21.36,12.16,0.14,-0.33,-0.67,1723386056327,cobblestone
17.52,59.96,2.66,-0.33,0.46,0.23,1723386056336,cobblestone
1.32,10.16,2.81,0.43,-0.18,0.4,1723386056347,cobblestone
3.11,-28.92,20.63,-0.24,-0.3,-0.23,1723386056356,cobblestone
-0.56,-21.44,13.6,-2.02,-0.2,0.03,1723386056365,cobblestone
-0.15,-7.44,39.25,-1.89,0.88,-0.17,1723386056374,cobblestone
-2.72,14.21,25.89,3.13,-0.81,0.88,1723386056383,cobblestone
-6.36,15.26,-2.72,2.92,0.47,0.67,1723386056397,cobblestone
16.83,26.14,-11.49,2.86,0.67,0.08,1723386056401,cobblestone
-3.34,-5.77,11.88,1.13,-0.28,0.04,1723386056410,cobblestone
2.92,0.13,-1.67,0.1,-0.4,0.82,1723386056419,cobblestone
11.08,-50.87,10.03,-1.36,0.64,-1.38,1723386056428,cobblestone
-3.81,5.27,0.11,-0.23,-0.68,1.01,1723386056437,cobblestone
-4.64,-9.58,14.44,-0.72,0.08,-0.51,1723386056446,cobblestone
-0.64,5.39,-0.81,-1.29,0.13,0.51,1723386056455,cobblestone
3.01,-14.48,17.58,-2.4,-0.05,-0.56,1723386056464,cobblestone
-5.85,34.09,34.78,-2.85,1.4,1.12,1723386056473,cobblestone
-4.6,-13.2,30.68,0.44,-0.04,-0.42,1723386056482,cobblestone
2.65,25.23,25.62,2.89,-0.26,0.08,1723386056491,cobblestone
-4.15,4.66,-9.25,3.54,-0.35,0.24,1723386056500,cobblestone
0.93,-14.02,3.27,2.63,0.12,-0.77,1723386056511,cobblestone
1.83,-3.95,-15.87,2.33,-0.57,0.63,1723386056520,cobblestone
3.38,-6.36,-17.31,-1.6,0.49,0.1,1723386056529,cobblestone
-0.02,-0.21,-0.91,-2.99,0.33,-0.28,1723386056540,cobblestone
9.54,49.49,-2.98,-2.96,0.03,-1.2,1723386056549,cobblestone
-3.34,-3.93,17.5,-3.36,-0.06,-0.76,1723386056558,cobblestone
-8.97,-68.0,62.57,-4.31,0.2,-0.97,1723386056567,cobblestone
-6.86,13.63,74.54,-1.38,0.18,0.28,1723386056576,cobblestone
-15.68,-3.7,8.91,2.29,-0.83,0.32,1723386056585,cobblestone
27.16,78.45,-30.91,4.37,-1.35,0.11,1723386056594,cobblestone
3.42,18.35,-13.18,4.37,0.18,0.12,1723386056604,cobblestone
-5.13,-9.73,-40.7,2.74,-0.32,-0.4,1723386056614,cobblestone
-2.82,-69.42,-30.86,-2.64,0.85,-0.11,1723386056623,cobblestone
-1.27,-9.08,-3.36,-4.37,-0.16,-0.2,1723386056632,cobblestone
21.39,78.45,7.66,-4.3,0.47,-0.28,1723386056641,cobblestone
-4.43,-28.38,76.62,-2.77,1.04,0.1,1723386056650,cobblestone
-6.42,35.05,55.89,0.8,-2.09,0.97,1723386056659,cobblestone
-9.39,18.16,31.8,3.34,0.2,0.51,1723386056668,cobblestone
0.4,-67.34,15.27,2.82,-1.47,-0.62,1723386056677,cobblestone
2.98,4.98,-7.05,0.66,0.12,-0.33,1723386056686,cobblestone
13.47,33.0,-7.38,-1.39,-0.05,-0.93,1723386056695,cobblestone
-1.59,-6.55,-2.63,-0.57,-0.38,-1.45,1723386056704,cobblestone
-1.58,0.51,3.38,-1.36,0.71,-1.14,1723386056713,cobblestone
