AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.39,0.12,11.72,-0.24,0.19,-0.12,1723211014069,cobblestone
0.53,-3.26,12.93,-0.1,0.06,-0.11,1723211014078,cobblestone
0.18,-1.89,12.57,-0.05,0.12,-0.15,1723211014087,cobblestone
-0.1,-1.49,12.99,-0.1,0.08,-0.14,1723211014096,cobblestone
-0.38,1.47,12.81,0.09,0.11,-0.13,1723211014105,cobblestone
-0.76,1.92,9.73,0.25,0.04,-0.06,1723211014114,cobblestone
-0.36,1.27,8.05,0.08,0.09,-0.12,1723211014123,cobblestone
-0.81,0.49,8.88,-0.18,0.08,-0.1,1723211014132,cobblestone
-1.29,0.83,12.56,-0.21,0.12,-0.06,1723211014141,cobblestone
-1.47,-3.33,14.02,0.0,0.03,0.04,1723211014150,cobblestone
-0.55,-0.08,12.35,0.21,0.04,0.16,1723211014159,cobblestone
0.61,-1.1,9.0,0.14,0.02,0.19,1723211014168,cobblestone
1.85,0.3,10.33,-0.03,0.11,0.1,1723211014178,cobblestone
1.26,1.55,11.13,0.11,0.01,-0.07,1723211014188,cobblestone
0.6,-0.56,10.67,0.24,0.0,-0.23,1723211014197,cobblestone
-0.82,0.05,8.94,0.05,0.03,-0.26,1723211014207,cobblestone
-1.61,-1.61,10.61,-0.06,0.05,-0.24,1723211014216,cobblestone
-2.39,-2.21,11.87,0.01,0.01,-0.1,1723211014225,cobblestone
-2.22,-1.01,11.19,0.2,0.01,0.06,1723211014234,cobblestone
-1.23,-0.45,8.41,0.17,-0.02,0.06,1723211014243,cobblestone
-0.37,0.6,8.59,-0.02,-0.03,0.08,1723211014252,cobblestone
0.01,-0.05,11.06,-0.14,0.02,0.02,1723211014261,cobblestone
-0.3,0.08,11.69,0.08,-0.06,-0.02,1723211014270,cobblestone
-0.25,-1.8,9.77,0.22,-0.11,-0.01,1723211014279,cobblestone
-0.82,0.46,8.61,0.05,0.0,0.0,1723211014288,cobblestone
-1.05,0.58,10.13,-0.13,-0.05,0.03,1723211014297,cobblestone
-0.9,-0.82,11.91,-0.01,-0.05,0.11,1723211014306,cobblestone
-0.49,-1.06,10.32,0.24,-0.14,0.17,1723211014315,cobblestone
0.96,1.09,8.86,0.19,-0.11,0.1,1723211014324,cobblestone
0.67,-0.09,6.84,0.04,-0.13,0.08,1723211014333,cobblestone
1.07,-1.6,8.66,-0.06,-0.08,-0.04,1723211014342,cobblestone
0.62,-1.31,11.52,-0.03,-0.11,-0.09,1723211014351,cobblestone
-0.33,3.91,12.63,0.23,-0.12,-0.09,1723211014365,cobblestone
-0.5,4.41,10.89,0.32,-0.13,-0.09,1723211014369,cobblestone
-0.22,1.78,8.46,0.23,-0.17,-0.04,1723211014378,cobblestone
-0.16,3.36,8.02,-0.01,-0.03,-0.03,1723211014387,cobblestone
-0.34,2.17,10.09,-0.15,-0.07,-0.01,1723211014396,cobblestone
0.04,0.65,11.83,-0.02,-0.08,0.05,1723211014405,cobblestone
0.41,-0.08,9.92,0.12,-0.14,0.1,1723211014414,cobblestone
1.58,-0.96,7.89,0.02,-0.05,0.07,1723211014423,cobblestone
1.94,-0.61,9.21,-0.11,-0.03,0.07,1723211014432,cobblestone
2.36,0.38,11.57,-0.14,0.08,-0.07,1723211014441,cobblestone
1.4,-0.18,12.29,0.03,-0.04,-0.21,1723211014450,cobblestone
0.89,1.24,10.79,0.19,-0.03,-0.3,1723211014459,cobblestone
-0.21,-0.22,8.13,0.11,-0.08,-0.27,1723211014468,cobblestone
-0.25,-2.25,7.93,-0.02,0.03,-0.27,1723211014477,cobblestone
-1.23,-2.73,7.83,-0.09,0.05,-0.26,1723211014486,cobblestone
-1.0,-2.12,10.31,-0.18,0.03,-0.27,1723211014495,cobblestone
-1.53,-2.84,11.96,-0.11,0.03,-0.25,1723211014504,cobblestone
-1.59,-1.77,12.9,0.04,0.04,-0.19,1723211014513,cobblestone
-1.92,0.64,8.48,0.34,0.01,-0.13,1723211014522,cobblestone
-0.37,-0.69,5.13,0.15,-0.02,-0.08,1723211014531,cobblestone
0.02,-2.87,5.15,-0.26,0.14,-0.16,1723211014540,cobblestone
-0.92,-4.27,10.82,-0.62,0.09,-0.27,1723211014549,cobblestone
-1.79,-0.77,15.82,-0.32,0.14,-0.24,1723211014558,cobblestone
-2.02,-2.44,14.52,0.29,-0.09,-0.12,1723211014567,cobblestone
-0.75,-1.3,9.69,0.34,-0.07,0.02,1723211014576,cobblestone
1.04,-0.07,7.87,-0.11,0.05,0.05,1723211014585,cobblestone
1.21,1.79,11.1,-0.28,0.12,-0.06,1723211014594,cobblestone
1.26,-1.92,14.17,-0.06,0.04,-0.15,1723211014603,cobblestone
0.13,-0.33,11.94,0.2,0.02,-0.19,1723211014612,cobblestone
-0.01,-0.83,10.25,0.06,-0.04,-0.2,1723211014621,cobblestone
-0.77,-1.58,9.83,-0.03,0.08,-0.15,1723211014630,cobblestone
-0.76,-1.11,11.27,-0.04,0.05,-0.11,1723211014639,cobblestone
-0.38,0.56,13.17,0.12,0.07,-0.03,1723211014648,cobblestone
0.25,-0.87,10.3,0.21,0.02,0.01,1723211014657,cobblestone
1.13,1.26,6.98,0.04,0.15,-0.01,1723211014666,cobblestone
1.32,-1.06,8.69,-0.11,0.14,-0.05,1723211014675,cobblestone
1.13,-1.84,10.46,-0.11,0.17,-0.22,1723211014684,cobblestone
-0.27,-2.3,10.53,0.02,0.09,-0.3,1723211014693,cobblestone
-1.19,-2.58,10.19,0.1,0.1,-0.31,1723211014702,cobblestone
-1.65,0.03,10.06,0.08,0.1,-0.23,1723211014711,cobblestone
-2.04,2.55,8.86,0.09,0.11,-0.17,1723211014720,cobblestone
-1.66,0.64,7.48,0.07,0.06,-0.08,1723211014729,cobblestone
-0.76,-0.85,9.94,-0.27,0.19,-0.08,1723211014738,cobblestone
-0.79,0.08,13.64,-0.29,0.15,-0.07,1723211014747,cobblestone
-0.75,0.44,14.33,0.06,0.12,-0.04,1723211014757,cobblestone
-0.6,-0.97,11.16,0.3,0.01,-0.0,1723211014766,cobblestone
0.09,-1.11,7.93,0.24,0.06,0.05,1723211014775,cobblestone
0.5,0.79,7.49,-0.01,0.14,0.09,1723211014784,cobblestone
1.07,-0.11,9.67,-0.06,0.16,0.07,1723211014793,cobblestone
1.02,0.8,11.97,0.0,0.15,0.02,1723211014802,cobblestone
0.81,3.03,13.4,0.08,0.13,-0.04,1723211014811,cobblestone
0.61,1.88,11.32,0.25,0.07,-0.03,1723211014820,cobblestone
0.97,0.41,8.31,0.28,0.11,-0.03,1723211014829,cobblestone
0.74,-0.19,6.94,0.07,0.14,-0.09,1723211014838,cobblestone
-0.02,-0.23,9.32,-0.19,0.18,-0.15,1723211014847,cobblestone
-0.78,0.0,13.63,-0.14,0.18,-0.11,1723211014856,cobblestone
-1.31,0.89,14.18,0.18,0.11,-0.06,1723211014865,cobblestone
-1.03,2.02,9.44,0.44,0.03,0.03,1723211014874,cobblestone
0.49,0.5,6.96,0.19,0.1,0.07,1723211014883,cobblestone
0.36,1.15,7.84,-0.21,0.19,-0.07,1723211014892,cobblestone
0.1,-0.88,12.22,-0.26,0.12,-0.16,1723211014901,cobblestone
-1.03,-1.94,13.77,0.11,0.11,-0.17,1723211014910,cobblestone
-1.5,-1.4,10.69,0.37,0.0,-0.07,1723211014919,cobblestone
-0.7,-1.45,8.48,0.11,0.09,0.03,1723211014928,cobblestone
-0.01,0.17,8.39,0.01,0.13,0.05,1723211014937,cobblestone
0.83,-0.08,9.62,-0.05,0.15,0.04,1723211014946,cobblestone
1.21,-0.62,9.82,0.05,0.12,-0.08,1723211014955,cobblestone
0.82,-0.11,8.12,0.12,0.06,-0.15,1723211014964,cobblestone
0.09,-1.94,7.05,-0.07,0.13,-0.25,1723211014973,cobblestone
-0.77,-3.95,9.04,-0.24,0.12,-0.2,1723211014982,cobblestone
-1.44,-2.75,11.96,-0.23,0.15,-0.16,1723211014991,cobblestone
-1.7,-1.77,13.26,0.01,0.1,-0.08,1723211015000,cobblestone
-0.86,-1.72,10.19,0.22,0.06,0.07,1723211015009,cobblestone
-0.3,0.45,6.58,0.03,0.09,0.1,1723211015018,cobblestone
1.07,-1.91,7.52,-0.17,0.17,0.11,1723211015027,cobblestone
1.57,-2.55,10.42,-0.29,0.17,0.02,1723211015036,cobblestone
0.93,0.17,11.87,-0.17,0.16,-0.06,1723211015045,cobblestone
0.32,0.63,13.09,-0.0,0.07,-0.1,1723211015054,cobblestone
0.11,0.89,11.93,0.03,0.13,-0.06,1723211015063,cobblestone
-0.68,1.61,10.57,-0.07,0.15,-0.05,1723211015072,cobblestone
-0.91,0.64,10.22,-0.09,0.08,0.02,1723211015081,cobblestone
-0.16,0.64,10.43,-0.12,0.12,0.09,1723211015090,cobblestone
0.34,-1.71,11.71,-0.15,0.12,0.07,1723211015099,cobblestone
0.42,-1.37,13.03,-0.03,0.1,0.02,1723211015108,cobblestone
0.13,0.23,10.61,0.15,0.08,-0.03,1723211015117,cobblestone
-0.1,-0.45,8.71,0.11,0.05,-0.03,1723211015126,cobblestone
-0.31,0.57,9.51,-0.04,0.15,-0.05,1723211015135,cobblestone
-0.51,0.41,11.07,-0.12,0.12,-0.01,1723211015144,cobblestone
0.3,0.63,12.24,0.01,0.1,-0.04,1723211015153,cobblestone
-0.28,-2.37,10.69,0.08,0.04,-0.12,1723211015162,cobblestone
-0.65,-0.8,10.34,-0.02,0.11,-0.19,1723211015171,cobblestone
-2.05,-2.75,10.45,0.13,0.01,-0.19,1723211015180,cobblestone
-2.42,-0.9,9.15,0.17,0.02,-0.1,1723211015189,cobblestone
-2.61,0.03,8.13,0.14,-0.0,-0.07,1723211015198,cobblestone
-2.57,0.37,8.44,-0.0,0.02,0.03,1723211015208,cobblestone
-1.95,2.29,11.38,-0.22,0.02,0.09,1723211015217,cobblestone
-1.15,0.11,13.7,-0.12,-0.02,0.15,1723211015226,cobblestone
-0.8,-1.89,12.84,0.05,-0.07,0.21,1723211015235,cobblestone
-0.62,-2.73,10.63,0.05,-0.03,0.17,1723211015244,cobblestone
-0.03,-1.83,11.03,-0.05,-0.08,0.12,1723211015253,cobblestone
-0.3,-0.23,10.81,0.06,-0.06,0.06,1723211015262,cobblestone
-0.88,0.63,10.84,0.15,-0.14,0.03,1723211015271,cobblestone
-0.69,1.23,11.08,0.1,-0.11,0.09,1723211015280,cobblestone
0.22,3.16,10.53,0.07,-0.08,0.12,1723211015289,cobblestone
0.36,0.79,9.09,0.11,-0.11,0.06,1723211015298,cobblestone
0.41,3.15,9.5,0.0,-0.06,0.04,1723211015307,cobblestone
0.17,2.93,9.84,0.01,-0.11,0.06,1723211015316,cobblestone
0.23,0.26,8.92,0.09,-0.12,0.09,1723211015325,cobblestone
1.12,-0.22,8.17,0.03,-0.09,0.13,1723211015334,cobblestone
1.06,-0.85,7.12,-0.02,-0.08,0.05,1723211015343,cobblestone
1.19,-0.42,8.9,-0.14,-0.05,-0.01,1723211015352,cobblestone
0.79,1.34,11.86,-0.08,-0.02,-0.04,1723211015361,cobblestone
0.23,2.3,12.62,0.07,-0.06,-0.01,1723211015370,cobblestone
1.15,2.85,10.66,0.2,-0.05,0.07,1723211015379,cobblestone
1.08,0.83,7.85,0.04,-0.01,-0.08,1723211015388,cobblestone
-0.11,-0.23,8.41,-0.2,-0.03,-0.2,1723211015397,cobblestone
-1.42,-3.32,11.27,-0.27,-0.0,-0.15,1723211015406,cobblestone
-2.09,-3.44,13.68,-0.03,-0.06,-0.03,1723211015415,cobblestone
-1.7,-1.79,11.09,0.31,-0.09,0.13,1723211015424,cobblestone
0.59,0.14,8.35,0.22,-0.07,0.2,1723211015433,cobblestone
1.5,0.06,6.94,-0.02,0.04,0.06,1723211015442,cobblestone
1.63,-0.04,10.47,-0.25,0.02,-0.15,1723211015451,cobblestone
0.37,0.89,13.85,-0.07,0.05,-0.32,1723211015460,cobblestone
-1.34,0.43,11.86,0.17,-0.08,-0.34,1723211015469,cobblestone
-1.42,-1.35,8.14,0.15,-0.09,-0.23,1723211015478,cobblestone
-1.46,-3.53,7.7,-0.14,0.03,-0.18,1723211015487,cobblestone
-1.72,-4.43,9.44,-0.29,0.03,-0.07,1723211015496,cobblestone
-1.06,-3.49,12.16,-0.02,0.02,-0.02,1723211015505,cobblestone
-0.54,-2.14,11.26,0.15,-0.05,-0.01,1723211015514,cobblestone
0.19,1.99,9.39,0.16,0.03,-0.03,1723211015523,cobblestone
0.82,1.84,7.75,0.04,-0.02,-0.05,1723211015532,cobblestone
0.94,2.59,8.33,-0.1,0.04,-0.14,1723211015541,cobblestone
0.48,0.42,10.7,-0.2,0.01,-0.22,1723211015550,cobblestone
-0.91,-1.75,12.21,-0.22,0.02,-0.25,1723211015559,cobblestone
-2.04,-2.99,13.33,-0.07,-0.09,-0.18,1723211015568,cobblestone
-2.11,-3.16,11.75,0.19,-0.08,0.05,1723211015577,cobblestone
-0.68,0.06,8.14,0.24,-0.03,0.22,1723211015586,cobblestone
1.39,0.47,7.67,0.03,0.01,0.27,1723211015595,cobblestone
2.71,0.91,10.16,-0.28,0.1,0.19,1723211015604,cobblestone
2.99,1.99,13.45,-0.22,0.08,-0.0,1723211015613,cobblestone
1.79,-1.7,12.58,0.07,0.01,-0.2,1723211015622,cobblestone
0.11,-2.39,10.3,0.03,0.03,-0.31,1723211015631,cobblestone
-1.67,-5.23,9.6,-0.17,-0.03,-0.16,1723211015640,cobblestone
-1.64,-0.49,12.25,-0.07,0.16,-0.0,1723211015649,cobblestone
-1.36,0.17,11.62,0.16,-0.03,0.09,1723211015658,cobblestone
0.98,4.89,10.23,0.2,0.04,0.13,1723211015667,cobblestone
2.31,3.14,7.57,0.09,0.04,0.09,1723211015676,cobblestone
2.57,-0.31,7.0,-0.06,0.07,-0.08,1723211015685,cobblestone
1.59,-1.37,6.68,-0.14,0.14,-0.28,1723211015694,cobblestone
0.04,-2.95,9.17,-0.29,0.14,-0.31,1723211015703,cobblestone
-2.03,-10.54,11.85,-0.24,0.08,-0.33,1723211015712,cobblestone
-3.0,-7.3,14.85,0.04,0.1,-0.12,1723211015721,cobblestone
-3.04,0.28,13.31,0.45,0.02,0.11,1723211015730,cobblestone
-0.94,1.78,8.62,0.75,0.01,0.17,1723211015739,cobblestone
0.83,9.32,5.19,0.3,0.08,0.13,1723211015748,cobblestone
2.35,14.99,8.16,-0.32,0.15,0.02,1723211015758,cobblestone
2.39,10.26,15.5,-0.52,0.14,0.03,1723211015767,cobblestone
1.18,-4.0,18.58,-0.36,0.12,0.02,1723211015776,cobblestone
-0.09,-10.37,16.8,0.1,0.08,-0.08,1723211015785,cobblestone
-1.83,-5.79,9.29,0.52,-0.12,-0.01,1723211015794,cobblestone
-0.68,-1.85,5.34,0.31,-0.09,0.26,1723211015803,cobblestone
-0.07,1.85,5.23,0.01,0.15,0.32,1723211015812,cobblestone
2.2,-1.28,9.17,-0.15,0.12,0.35,1723211015821,cobblestone
3.66,5.35,11.72,-0.1,0.3,0.24,1723211015830,cobblestone
4.79,6.86,13.65,0.07,0.05,-0.06,1723211015839,cobblestone
4.8,1.47,14.65,-0.07,0.21,-0.5,1723211015848,cobblestone
0.89,-0.11,14.41,0.15,0.06,-0.74,1723211015857,cobblestone
-1.89,-2.1,11.09,0.35,0.01,-0.85,1723211015866,cobblestone
-4.48,-2.07,7.03,0.39,-0.1,-0.68,1723211015875,cobblestone
-5.37,1.54,4.38,0.39,-0.04,-0.37,1723211015884,cobblestone
-4.73,0.66,-1.08,0.49,0.02,0.09,1723211015893,cobblestone
-1.0,-1.51,0.62,0.44,0.28,0.21,1723211015902,cobblestone
-0.32,-2.0,1.43,-0.14,0.27,0.27,1723211015911,cobblestone
1.11,0.71,4.63,-0.96,0.27,0.14,1723211015920,cobblestone
1.56,-12.18,10.06,-1.96,0.21,0.03,1723211015929,cobblestone
3.16,-2.56,31.66,-2.36,0.68,-0.02,1723211015938,cobblestone
-4.45,-3.11,27.43,-0.46,-0.12,0.18,1723211015947,cobblestone
9.12,0.34,19.2,2.11,0.2,-0.04,1723211015956,cobblestone
3.18,4.8,5.56,1.77,-0.45,-0.17,1723211015965,cobblestone
4.44,-6.07,3.87,1.38,0.29,-0.47,1723211015974,cobblestone
-3.75,2.98,-2.07,0.42,0.0,-0.66,1723211015983,cobblestone
-4.16,4.25,2.4,-0.31,0.0,-0.51,1723211015992,cobblestone
-5.92,-2.02,4.54,-0.94,0.18,0.03,1723211016001,cobblestone
-3.05,-1.18,6.6,-1.51,0.3,0.47,1723211016010,cobblestone
-0.61,-2.12,16.79,-1.23,0.58,0.45,1723211016019,cobblestone
1.28,-0.7,25.15,0.03,0.09,0.37,1723211016028,cobblestone
12.87,7.08,-3.78,0.21,-0.1,0.19,1723211016037,cobblestone
6.63,13.82,15.97,0.68,-0.21,-0.04,1723211016046,cobblestone
0.82,0.7,5.25,0.38,0.11,-0.14,1723211016055,cobblestone
1.5,-1.61,6.83,-0.13,0.36,-0.29,1723211016064,cobblestone
-1.61,1.23,9.43,-0.11,0.29,-0.3,1723211016073,cobblestone
-1.27,2.69,12.93,0.03,0.06,-0.14,1723211016082,cobblestone
-0.23,-7.53,10.19,-0.28,0.36,-0.04,1723211016091,cobblestone
-5.53,-2.74,12.7,-0.06,0.23,-0.14,1723211016100,cobblestone
-0.4,-3.42,8.34,0.1,0.41,-0.05,1723211016109,cobblestone
-9.42,1.88,7.01,0.24,0.3,0.14,1723211016118,cobblestone
2.18,6.1,8.78,0.27,0.07,0.17,1723211016127,cobblestone
3.28,4.5,6.39,0.28,0.07,0.05,1723211016136,cobblestone
-1.05,-0.3,7.83,0.16,0.03,-0.04,1723211016145,cobblestone
-0.57,-3.09,8.3,-0.08,0.09,-0.11,1723211016154,cobblestone
-2.11,0.74,11.72,-0.27,0.08,-0.04,1723211016163,cobblestone
-2.92,0.11,14.16,0.01,0.04,0.07,1723211016172,cobblestone
-2.72,-1.62,11.82,0.24,0.02,0.2,1723211016181,cobblestone
-1.57,-1.3,7.35,0.2,-0.06,0.29,1723211016190,cobblestone
-0.03,-1.55,6.69,-0.0,0.02,0.31,1723211016199,cobblestone
1.09,-2.42,9.49,-0.25,-0.01,0.18,1723211016209,cobblestone
0.81,-1.06,12.56,-0.06,0.01,0.01,1723211016218,cobblestone
1.1,0.81,12.14,0.45,-0.14,-0.03,1723211016227,cobblestone
0.92,3.94,5.74,0.5,-0.1,-0.07,1723211016236,cobblestone
-0.4,2.32,4.4,0.14,-0.04,-0.12,1723211016245,cobblestone
0.05,2.07,7.49,-0.37,0.02,-0.13,1723211016254,cobblestone
-1.95,-0.29,12.81,-0.46,0.03,-0.11,1723211016263,cobblestone
-2.1,0.16,14.56,0.0,0.02,0.03,1723211016272,cobblestone
-2.4,-1.73,9.56,0.44,-0.16,0.22,1723211016281,cobblestone
0.21,1.02,5.87,0.14,0.01,0.38,1723211016290,cobblestone
1.6,-2.06,6.52,-0.11,0.01,0.4,1723211016299,cobblestone
3.24,-0.15,11.09,-0.28,0.16,0.26,1723211016308,cobblestone
2.9,4.25,13.43,-0.13,0.02,0.06,1723211016317,cobblestone
2.83,4.5,11.48,0.3,-0.03,-0.12,1723211016326,cobblestone
1.06,2.21,7.5,0.06,-0.09,-0.35,1723211016335,cobblestone
-2.03,-3.0,10.64,-0.48,0.06,-0.41,1723211016344,cobblestone
-3.24,-2.43,17.59,-0.47,-0.0,-0.16,1723211016353,cobblestone
-3.07,-3.66,12.76,0.54,-0.14,0.23,1723211016367,cobblestone
-1.85,-2.07,9.86,0.64,-0.17,0.33,1723211016371,cobblestone
1.23,-2.76,4.68,0.4,0.08,0.26,1723211016380,cobblestone
1.8,0.15,4.27,-0.13,0.09,0.12,1723211016389,cobblestone
3.12,4.53,9.33,-0.36,0.23,-0.08,1723211016398,cobblestone
1.15,5.61,10.8,-0.16,0.03,-0.27,1723211016407,cobblestone
0.74,-1.33,10.72,-0.04,0.08,-0.41,1723211016416,cobblestone
