AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.91,1.43,9.95,-1.12,-0.44,0.09,1723386129168,cobblestone
3.34,-21.48,14.11,-1.84,-0.28,-0.77,1723386129177,cobblestone
-0.49,7.19,28.6,-1.18,0.44,-0.12,1723386129186,cobblestone
-0.38,1.69,17.07,2.0,-0.4,0.1,1723386129195,cobblestone
0.59,-5.06,3.88,2.0,-0.79,-0.22,1723386129204,cobblestone
-2.49,-8.07,-2.94,1.48,-0.31,-0.11,1723386129213,cobblestone
6.35,26.44,-6.41,0.13,0.26,-0.46,1723386129222,cobblestone
-5.75,-10.47,8.64,1.03,-0.32,-0.36,1723386129231,cobblestone
-1.98,4.88,-5.58,-0.74,0.46,0.99,1723386129240,cobblestone
9.11,21.48,12.91,-3.48,0.8,0.26,1723386129249,cobblestone
-0.12,-0.26,36.14,-3.44,0.42,0.14,1723386129258,cobblestone
1.13,-22.18,17.62,-0.47,0.67,-0.6,1723386129267,cobblestone
3.73,5.64,34.02,3.53,-0.83,-0.1,1723386129276,cobblestone
1.17,-3.65,3.06,2.35,0.06,-0.07,1723386129285,cobblestone
5.41,-15.82,-1.7,2.72,-0.4,-0.0,1723386129294,cobblestone
35.15,78.45,-15.04,0.47,0.55,0.72,1723386129303,cobblestone
3.4,0.55,0.65,-0.59,0.32,-0.65,1723386129312,cobblestone
1.25,-1.95,4.29,-0.66,-0.07,-1.12,1723386129321,cobblestone
-6.03,-19.18,-0.25,-0.3,-0.35,-1.13,1723386129330,cobblestone
-5.18,-9.22,6.99,-1.38,-0.26,-0.61,1723386129339,cobblestone
-10.57,9.83,14.08,-2.07,0.52,0.03,1723386129348,cobblestone
-10.44,-16.87,24.13,0.15,0.8,0.49,1723386129357,cobblestone
-0.88,5.4,8.88,2.27,-0.36,0.77,1723386129372,cobblestone
2.38,3.49,2.26,1.41,0.67,0.36,1723386129376,cobblestone
2.87,-7.89,4.35,-0.39,-0.26,-0.52,1723386129385,cobblestone
5.13,-5.78,10.8,-1.7,-0.31,-0.07,1723386129395,cobblestone
2.64,1.66,18.19,-1.22,0.79,-0.12,1723386129404,cobblestone
0.27,-13.04,19.79,0.15,0.52,-0.24,1723386129413,cobblestone
0.5,-4.42,14.79,1.7,-1.23,-0.5,1723386129422,cobblestone
-2.9,8.85,16.81,-0.67,0.06,-0.13,1723386129431,cobblestone
-5.41,-0.31,7.4,-0.33,0.31,-0.27,1723386129440,cobblestone
-3.56,-5.21,11.4,0.51,-0.72,-0.26,1723386129449,cobblestone
-2.54,-20.96,18.68,-0.25,0.03,0.15,1723386129458,cobblestone
-7.83,19.9,12.21,-0.76,0.5,1.08,1723386129467,cobblestone
0.41,-3.96,4.83,1.36,-0.48,0.47,1723386129476,cobblestone
1.19,-8.98,-2.13,2.23,0.1,-0.1,1723386129485,cobblestone
-0.7,2.58,-1.21,2.32,0.57,0.58,1723386129494,cobblestone
4.31,3.2,-1.13,0.62,-0.19,-0.12,1723386129504,cobblestone
0.99,-1.92,4.2,-2.06,0.22,-0.62,1723386129513,cobblestone
-0.65,-6.17,5.73,-3.63,-0.49,-1.27,1723386129522,cobblestone
-2.03,7.5,35.98,-2.57,-0.21,-0.59,1723386129531,cobblestone
-12.66,-9.91,39.15,-0.42,0.57,1.06,1723386129540,cobblestone
-0.51,3.01,22.06,3.75,-1.61,1.63,1723386129549,cobblestone
5.88,-6.43,8.13,3.39,0.84,1.01,1723386129558,cobblestone
4.93,-8.7,-2.3,2.56,0.48,0.28,1723386129567,cobblestone
7.46,4.28,5.02,-0.22,-0.35,-0.64,1723386129577,cobblestone
19.32,42.15,-8.88,-1.39,0.31,-0.84,1723386129586,cobblestone
2.13,-1.33,5.85,-2.23,-0.32,-0.82,1723386129595,cobblestone
-11.7,-63.16,14.22,-1.63,-0.99,-0.27,1723386129604,cobblestone
-3.62,7.53,20.07,-1.75,1.2,-0.01,1723386129613,cobblestone
-1.59,-10.89,11.14,0.73,0.4,0.6,1723386129622,cobblestone
-0.64,4.67,6.9,1.77,-0.88,1.33,1723386129631,cobblestone
4.94,0.14,7.61,0.58,0.64,1.14,1723386129640,cobblestone
4.53,-7.55,15.08,-1.25,-0.07,0.1,1723386129649,cobblestone
-1.02,4.58,23.84,-2.21,0.54,-0.35,1723386129659,cobblestone
-0.47,-10.15,31.18,-0.47,0.52,-1.21,1723386129668,cobblestone
-5.92,0.55,19.49,2.26,-1.05,-0.5,1723386129677,cobblestone
-8.34,17.96,2.81,1.71,-0.44,0.34,1723386129686,cobblestone
-2.82,-1.5,3.11,0.99,0.33,0.1,1723386129695,cobblestone
-4.93,-15.64,6.57,0.2,0.11,0.21,1723386129704,cobblestone
-1.15,-25.68,8.3,-0.03,-0.22,0.47,1723386129713,cobblestone
0.71,3.32,-0.05,-1.86,0.24,0.32,1723386129722,cobblestone
1.63,3.27,18.4,-2.08,-0.0,0.49,1723386129732,cobblestone
5.56,3.13,32.17,-0.17,0.03,0.28,1723386129741,cobblestone
5.18,1.67,17.27,1.8,-0.3,-0.1,1723386129750,cobblestone
1.08,14.6,-2.51,1.99,-0.03,-0.48,1723386129759,cobblestone
6.8,-33.29,20.47,1.32,-0.87,-2.13,1723386129768,cobblestone
3.66,4.47,10.12,0.18,0.15,-0.88,1723386129778,cobblestone
-12.23,-8.88,-4.8,0.06,0.12,0.32,1723386129787,cobblestone
-13.12,9.81,-2.64,0.41,0.08,0.73,1723386129796,cobblestone
-6.29,8.26,-2.07,0.47,-0.15,1.04,1723386129805,cobblestone
-0.18,13.63,1.92,-2.29,-0.21,1.14,1723386129814,cobblestone
0.83,1.96,9.38,-4.37,0.33,0.78,1723386129823,cobblestone
1.28,-43.58,27.63,-0.59,-0.19,0.71,1723386129832,cobblestone
5.06,-1.14,37.61,1.17,-0.38,-0.59,1723386129842,cobblestone
-3.89,9.28,18.87,1.78,-1.14,-0.03,1723386129851,cobblestone
-4.47,4.38,8.99,-0.14,0.73,-0.57,1723386129860,cobblestone
-2.25,-4.01,7.23,0.42,-0.94,-0.61,1723386129869,cobblestone
-4.78,2.84,0.99,-0.46,0.87,-0.22,1723386129878,cobblestone
-3.63,-5.65,4.85,-0.31,-0.18,0.26,1723386129887,cobblestone
-0.23,-7.94,10.58,-0.2,-0.74,0.27,1723386129896,cobblestone
-0.25,-10.47,3.92,-0.11,-0.13,0.86,1723386129905,cobblestone
-2.96,-10.4,7.21,-0.47,0.65,-0.43,1723386129915,cobblestone
5.31,13.73,36.66,-0.17,0.33,0.09,1723386129924,cobblestone
-3.32,23.38,28.33,0.81,-0.36,-0.22,1723386129933,cobblestone
0.09,10.18,16.32,1.08,-0.25,-0.28,1723386129942,cobblestone
-0.79,6.8,5.38,0.82,-0.21,-0.24,1723386129951,cobblestone
2.62,-17.57,11.86,0.73,-0.96,-1.41,1723386129960,cobblestone
0.45,7.55,6.56,-0.77,0.38,0.52,1723386129969,cobblestone
-2.51,-4.29,4.82,-0.16,-0.26,0.52,1723386129978,cobblestone
3.35,-29.04,20.15,-0.78,0.32,0.61,1723386129987,cobblestone
-11.53,6.7,16.28,-1.08,0.03,-0.15,1723386129996,cobblestone
5.33,-8.21,15.35,1.28,-0.2,-0.25,1723386130006,cobblestone
5.21,-5.01,-0.15,0.53,0.23,-0.9,1723386130016,cobblestone
-1.25,3.38,3.8,0.01,-0.82,-0.39,1723386130025,cobblestone
-7.05,-6.56,12.09,-1.18,0.12,-0.44,1723386130034,cobblestone
-4.3,-6.13,7.4,0.47,-0.11,-0.05,1723386130043,cobblestone
-3.26,3.03,1.05,1.67,-0.4,0.25,1723386130052,cobblestone
-0.34,-1.69,-1.13,2.98,0.08,0.17,1723386130061,cobblestone
0.15,-9.22,18.53,1.78,0.27,0.12,1723386130070,cobblestone
8.37,7.65,24.19,-1.28,-0.45,0.52,1723386130079,cobblestone
5.45,-0.0,-0.5,-4.37,0.76,-0.09,1723386130088,cobblestone
14.96,14.46,39.4,-4.37,-0.22,0.31,1723386130097,cobblestone
2.46,-39.78,53.64,0.51,0.85,-0.65,1723386130106,cobblestone
17.32,52.56,23.33,2.94,-0.68,0.15,1723386130115,cobblestone
2.3,5.02,3.86,2.11,-0.43,-0.53,1723386130124,cobblestone
2.95,-4.3,1.35,1.51,0.03,-0.86,1723386130133,cobblestone
-11.96,-36.9,-5.36,2.19,-0.31,-0.46,1723386130142,cobblestone
-6.75,-8.16,5.88,0.76,-0.07,-0.79,1723386130151,cobblestone
-8.91,7.68,1.62,-1.24,-0.06,-0.12,1723386130160,cobblestone
-3.45,0.47,5.58,-1.81,-0.2,0.66,1723386130169,cobblestone
-3.93,7.64,3.91,-1.65,0.54,1.44,1723386130178,cobblestone
2.42,-4.1,10.39,-0.06,0.9,0.57,1723386130187,cobblestone
5.54,-7.17,8.35,0.69,-0.21,0.04,1723386130196,cobblestone
6.28,-22.93,-8.1,-1.21,0.35,-1.21,1723386130205,cobblestone
6.12,6.31,17.89,-1.93,0.17,-1.04,1723386130214,cobblestone
-11.08,-20.17,28.5,0.76,-0.51,-0.74,1723386130223,cobblestone
-15.6,22.74,11.29,0.85,0.76,0.53,1723386130232,cobblestone
0.15,-2.72,9.03,0.17,-0.33,0.01,1723386130241,cobblestone
1.06,-5.09,-4.25,-1.64,0.88,-0.07,1723386130250,cobblestone
4.01,-11.41,14.14,-2.23,0.53,-0.43,1723386130259,cobblestone
2.64,-8.24,21.06,1.58,-1.61,-0.3,1723386130268,cobblestone
-4.21,21.77,20.75,-0.1,0.38,0.75,1723386130277,cobblestone
-0.54,-8.54,13.75,1.0,-0.54,-0.3,1723386130286,cobblestone
1.16,0.08,1.69,-0.56,0.96,-0.28,1723386130295,cobblestone
-2.14,20.27,12.84,0.09,-0.45,-0.13,1723386130304,cobblestone
-1.31,15.28,16.27,0.06,0.35,-0.33,1723386130313,cobblestone
-2.28,10.19,11.69,0.43,-0.1,-0.08,1723386130322,cobblestone
-0.66,11.33,5.79,0.27,0.19,0.16,1723386130331,cobblestone
0.81,-3.33,3.37,0.28,-0.06,-0.48,1723386130340,cobblestone
-5.03,-68.16,7.34,-0.54,0.35,-0.16,1723386130349,cobblestone
-0.86,3.39,15.39,-0.79,0.2,-0.35,1723386130358,cobblestone
-0.41,6.71,17.68,-0.31,0.75,-0.44,1723386130368,cobblestone
-1.7,10.28,9.33,1.42,-0.39,-0.36,1723386130377,cobblestone
-1.3,-15.75,8.56,1.15,-0.76,-1.2,1723386130386,cobblestone
-8.64,16.39,4.58,-0.64,0.87,0.89,1723386130395,cobblestone
-4.81,-5.83,10.0,0.2,-0.36,0.09,1723386130404,cobblestone
-0.78,-2.45,4.15,0.98,-0.01,0.14,1723386130414,cobblestone
1.48,-6.88,4.58,0.55,0.17,0.16,1723386130423,cobblestone
1.8,1.99,3.18,-0.29,0.16,0.7,1723386130432,cobblestone
-3.65,8.81,5.14,-0.77,0.24,0.43,1723386130441,cobblestone
2.87,-4.27,11.23,-0.71,0.01,-0.15,1723386130450,cobblestone
2.42,-2.3,15.27,-0.65,0.45,-0.77,1723386130459,cobblestone
-0.31,-20.86,14.62,-0.1,-0.11,-1.66,1723386130468,cobblestone
-1.29,-14.75,23.58,-0.36,-0.45,-1.15,1723386130477,cobblestone
-11.78,24.02,18.29,-0.08,0.81,0.39,1723386130486,cobblestone
-3.35,12.14,4.17,2.86,-0.98,0.97,1723386130495,cobblestone
1.63,-0.06,5.56,1.31,0.65,0.25,1723386130504,cobblestone
0.83,4.83,2.57,-0.99,0.02,0.26,1723386130513,cobblestone
5.83,-37.92,21.12,-2.7,-1.2,-0.84,1723386130522,cobblestone
1.72,49.43,29.98,-1.82,0.98,0.8,1723386130531,cobblestone
4.27,-17.51,24.66,2.47,-0.07,-0.16,1723386130540,cobblestone
2.64,1.83,13.65,2.32,0.22,-0.76,1723386130549,cobblestone
7.02,62.75,1.44,1.02,-0.18,-0.87,1723386130558,cobblestone
-6.25,20.83,-1.07,-0.21,0.12,-0.62,1723386130567,cobblestone
-8.37,-6.82,2.06,0.27,-0.09,-0.53,1723386130576,cobblestone
-4.12,-78.45,7.43,0.13,0.61,0.03,1723386130585,cobblestone
-1.92,1.12,-0.27,-0.71,0.34,0.76,1723386130594,cobblestone
12.63,15.39,12.17,-1.27,0.57,0.38,1723386130603,cobblestone
1.56,6.73,16.87,-3.16,0.9,0.34,1723386130612,cobblestone
19.92,36.26,39.49,-1.18,0.1,-0.32,1723386130622,cobblestone
2.81,-7.46,35.47,2.14,0.29,-0.37,1723386130632,cobblestone
-4.5,-35.96,2.58,2.32,-0.33,-0.72,1723386130641,cobblestone
0.16,6.29,11.45,2.01,0.51,-0.03,1723386130650,cobblestone
-1.29,0.31,4.66,2.01,0.5,-0.93,1723386130659,cobblestone
-2.56,-22.46,-7.53,2.83,-0.24,0.75,1723386130668,cobblestone
-8.56,10.73,-13.99,-0.07,0.4,0.24,1723386130677,cobblestone
-1.34,13.71,-3.94,-2.42,0.27,0.6,1723386130686,cobblestone
1.29,-4.02,5.62,-2.05,-0.16,0.02,1723386130695,cobblestone
4.05,-19.12,11.27,-1.55,-0.09,0.03,1723386130704,cobblestone
2.07,-4.2,2.26,-2.0,-0.04,-0.08,1723386130713,cobblestone
-0.57,-5.35,26.49,-2.44,1.02,-0.46,1723386130722,cobblestone
5.89,6.79,42.52,1.96,-1.5,0.03,1723386130731,cobblestone
-3.77,5.24,20.71,0.8,0.99,0.14,1723386130740,cobblestone
10.72,16.45,2.13,2.4,-1.18,0.56,1723386130749,cobblestone
0.23,-2.86,7.02,1.64,-0.24,0.02,1723386130758,cobblestone
-1.64,4.15,-2.13,0.94,0.67,0.5,1723386130767,cobblestone
-0.49,-10.7,10.64,0.36,-0.39,-0.01,1723386130776,cobblestone
2.65,0.18,17.96,-0.42,0.38,0.52,1723386130785,cobblestone
6.64,-20.26,-2.68,-2.18,0.16,-0.64,1723386130794,cobblestone
2.04,1.4,4.28,-3.06,0.64,0.17,1723386130803,cobblestone
-3.22,-7.13,32.04,-1.94,1.29,-0.6,1723386130812,cobblestone
-3.0,9.77,20.53,2.27,-0.91,-0.26,1723386130821,cobblestone
-0.43,-8.84,4.74,3.04,-1.37,-0.32,1723386130830,cobblestone
2.16,-1.01,2.83,2.02,0.67,0.1,1723386130839,cobblestone
-14.34,-51.5,5.12,-0.53,-0.1,-0.15,1723386130848,cobblestone
-6.38,14.44,-17.32,-2.71,-0.01,1.08,1723386130857,cobblestone
-0.77,4.24,16.96,-3.74,1.54,0.3,1723386130866,cobblestone
-6.92,-0.37,20.98,0.35,-0.97,0.34,1723386130875,cobblestone
-0.01,-65.4,23.19,1.37,-0.55,0.24,1723386130884,cobblestone
5.01,25.97,10.37,0.42,0.55,-0.93,1723386130893,cobblestone
-4.32,-43.84,13.47,0.94,-0.55,-1.37,1723386130902,cobblestone
-5.33,13.56,-7.23,-1.2,1.01,0.0,1723386130912,cobblestone
-2.41,16.8,13.91,0.17,-0.19,-0.01,1723386130921,cobblestone
-4.31,-2.42,6.37,0.97,-0.11,0.07,1723386130930,cobblestone
-1.83,3.39,-0.92,1.15,0.06,0.14,1723386130939,cobblestone
-1.38,-4.97,2.4,1.55,0.15,-0.11,1723386130948,cobblestone
1.69,-59.59,1.16,1.35,-0.66,0.47,1723386130957,cobblestone
0.38,-17.73,8.75,-2.76,-0.61,0.02,1723386130966,cobblestone
6.69,78.45,32.18,-3.92,0.94,0.09,1723386130975,cobblestone
0.51,-28.06,43.84,0.75,0.78,-0.09,1723386130984,cobblestone
5.17,8.42,23.48,3.56,-1.58,0.41,1723386130993,cobblestone
-0.52,0.47,3.3,1.74,-0.14,0.34,1723386131002,cobblestone
-0.18,7.96,-0.36,1.29,0.42,0.11,1723386131011,cobblestone
2.29,-5.87,-1.51,1.74,-0.09,-0.73,1723386131020,cobblestone
2.26,-13.27,-0.62,1.07,0.16,-0.04,1723386131029,cobblestone
23.27,78.45,-20.3,-0.32,0.03,-1.13,1723386131038,cobblestone
0.82,-6.1,1.53,-1.0,-0.25,-0.96,1723386131047,cobblestone
-1.03,-5.04,7.31,-2.61,-0.33,-0.3,1723386131056,cobblestone
-14.66,24.05,19.95,-3.33,0.83,0.94,1723386131065,cobblestone
-2.91,-11.85,7.61,-1.15,0.48,-0.24,1723386131074,cobblestone
-2.47,11.36,28.06,1.47,-1.2,0.91,1723386131083,cobblestone
3.2,1.79,11.26,2.02,0.27,0.64,1723386131092,cobblestone
2.59,-8.39,-0.38,2.19,-0.06,-0.19,1723386131101,cobblestone
4.04,11.33,-6.67,0.95,0.68,0.32,1723386131110,cobblestone
2.52,13.22,-4.73,1.41,-0.49,-0.25,1723386131119,cobblestone
5.3,-5.77,6.86,0.17,-0.42,-1.03,1723386131128,cobblestone
-2.8,-0.09,2.72,-1.3,0.02,-0.07,1723386131137,cobblestone
-1.78,-29.37,10.92,-1.63,-0.24,-0.8,1723386131146,cobblestone
0.02,-13.66,10.79,-2.0,-0.18,-0.01,1723386131155,cobblestone
-20.17,-9.41,25.67,-3.05,0.73,-0.04,1723386131164,cobblestone
-4.94,21.6,27.78,0.77,0.02,1.01,1723386131173,cobblestone
3.87,-4.15,25.85,1.37,0.02,0.7,1723386131182,cobblestone
3.43,8.6,8.0,0.75,0.84,0.09,1723386131191,cobblestone
-0.18,-16.52,13.04,1.85,-0.39,-0.74,1723386131200,cobblestone
4.89,3.25,23.77,1.46,0.15,-0.28,1723386131209,cobblestone
4.2,-0.59,-7.56,0.5,-0.13,-0.88,1723386131218,cobblestone
3.25,-0.15,-0.2,-0.28,0.3,-0.54,1723386131227,cobblestone
-10.44,-44.6,6.31,-0.13,-0.53,0.12,1723386131236,cobblestone
-1.58,4.9,-4.22,-1.24,0.45,0.26,1723386131245,cobblestone
2.8,16.62,2.06,-1.99,0.12,-0.21,1723386131254,cobblestone
0.94,25.74,19.8,-2.81,0.24,0.19,1723386131263,cobblestone
-4.77,-10.84,37.0,-1.13,0.12,-0.02,1723386131272,cobblestone
2.06,-36.58,28.39,1.32,-0.58,-0.45,1723386131281,cobblestone
0.25,-21.49,11.55,0.74,0.19,-0.29,1723386131290,cobblestone
2.41,5.25,9.87,0.35,0.12,-0.23,1723386131299,cobblestone
-6.19,4.91,4.84,-0.31,0.02,-0.52,1723386131308,cobblestone
-1.81,-0.45,6.06,-0.87,-0.14,-0.43,1723386131317,cobblestone
-3.26,7.88,13.96,-0.69,0.16,0.1,1723386131326,cobblestone
-2.9,-9.92,16.99,0.1,0.21,0.15,1723386131335,cobblestone
7.3,-25.05,13.12,1.15,-1.05,0.47,1723386131344,cobblestone
49.87,78.45,29.27,-1.52,1.22,-0.46,1723386131353,cobblestone
0.68,-23.16,18.91,1.35,-0.56,-0.19,1723386131363,cobblestone
-9.3,19.76,-1.01,0.71,-0.02,0.13,1723386131377,cobblestone
-1.99,28.36,-2.38,0.58,-0.31,-0.35,1723386131381,cobblestone
-0.09,2.76,7.75,-1.68,0.17,-0.51,1723386131390,cobblestone
-5.77,-49.02,26.23,-1.49,-0.29,-0.86,1723386131399,cobblestone
-5.41,2.83,32.06,-0.45,0.13,-0.47,1723386131408,cobblestone
-3.23,-5.82,18.25,2.37,-0.47,-0.21,1723386131417,cobblestone
-3.96,4.19,-1.74,1.63,0.31,0.48,1723386131426,cobblestone
1.38,4.65,4.64,1.99,0.26,0.56,1723386131435,cobblestone
0.94,1.25,2.15,0.54,0.43,-0.41,1723386131444,cobblestone
-4.36,2.47,-0.01,0.51,-0.57,0.08,1723386131453,cobblestone
6.24,-6.69,10.45,-1.23,0.31,-1.03,1723386131462,cobblestone
-1.98,-1.31,1.35,-1.84,-0.88,0.06,1723386131471,cobblestone
0.94,11.76,20.42,-2.12,0.68,0.21,1723386131480,cobblestone
-5.17,5.11,26.63,-0.02,0.37,0.22,1723386131489,cobblestone
-0.2,2.89,21.62,1.67,-0.72,0.35,1723386131498,cobblestone
13.36,35.56,5.84,0.62,1.01,0.73,1723386131507,cobblestone
1.62,-3.6,-0.01,1.59,-0.17,0.16,1723386131516,cobblestone
3.77,3.12,-6.5,1.03,0.73,0.21,1723386131525,cobblestone
2.97,-2.77,7.08,0.53,-0.09,-0.38,1723386131534,cobblestone
-8.99,-55.95,7.33,-1.5,-0.05,-0.26,1723386131543,cobblestone
-1.82,-11.74,0.42,-3.17,-0.36,-0.73,1723386131552,cobblestone
-4.91,7.63,27.37,-3.61,0.49,-1.4,1723386131561,cobblestone
-11.77,-3.99,36.8,1.02,0.26,0.22,1723386131570,cobblestone
-4.25,-2.16,14.09,4.01,-0.79,0.68,1723386131579,cobblestone
