AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.91,-1.95,8.49,-0.15,-0.06,0.05,1723210517416,cobblestone
1.02,-1.03,12.4,-0.3,-0.03,0.03,1723210517425,cobblestone
1.52,0.32,15.79,-0.05,-0.08,0.01,1723210517434,cobblestone
1.74,-0.78,13.8,0.35,-0.16,-0.04,1723210517443,cobblestone
1.6,-0.62,9.4,0.26,-0.12,-0.16,1723210517452,cobblestone
0.87,0.56,9.32,-0.02,-0.05,-0.29,1723210517461,cobblestone
-0.34,0.78,11.46,-0.12,-0.05,-0.3,1723210517470,cobblestone
-1.02,2.22,13.01,0.11,-0.1,-0.23,1723210517479,cobblestone
-1.48,-0.14,10.02,0.23,-0.1,-0.14,1723210517488,cobblestone
-0.45,1.15,7.49,0.14,-0.11,-0.13,1723210517497,cobblestone
-0.0,-2.06,5.56,0.05,-0.09,-0.19,1723210517506,cobblestone
-0.15,-1.57,7.56,-0.32,-0.01,-0.25,1723210517515,cobblestone
-0.53,-3.89,10.89,-0.21,-0.06,-0.27,1723210517524,cobblestone
-0.55,-4.75,13.07,-0.05,-0.02,-0.22,1723210517533,cobblestone
-0.27,2.43,11.54,0.26,-0.05,-0.2,1723210517542,cobblestone
0.48,0.58,7.21,0.35,-0.15,-0.08,1723210517551,cobblestone
0.79,-0.77,5.48,0.04,0.04,-0.09,1723210517560,cobblestone
1.24,2.1,7.89,-0.28,0.05,-0.1,1723210517569,cobblestone
1.64,1.71,11.67,-0.29,0.12,-0.16,1723210517578,cobblestone
0.8,0.2,13.4,-0.13,-0.01,-0.2,1723210517587,cobblestone
0.02,-3.12,13.74,-0.04,0.05,-0.27,1723210517596,cobblestone
-0.32,-0.24,10.53,0.11,-0.02,-0.25,1723210517605,cobblestone
0.41,0.61,7.64,0.05,0.08,-0.19,1723210517614,cobblestone
0.58,-1.18,5.56,0.13,0.06,-0.17,1723210517623,cobblestone
0.53,-2.55,4.27,0.02,0.08,-0.28,1723210517632,cobblestone
0.12,-1.87,7.75,-0.35,0.15,-0.31,1723210517641,cobblestone
-0.99,-0.68,12.67,-0.45,0.11,-0.33,1723210517650,cobblestone
-1.68,-1.75,17.8,-0.31,0.17,-0.21,1723210517659,cobblestone
-2.0,-0.14,17.18,0.23,0.07,-0.03,1723210517668,cobblestone
-0.38,1.13,10.02,0.49,0.03,0.1,1723210517677,cobblestone
1.45,-3.83,8.09,0.07,0.16,0.07,1723210517686,cobblestone
1.91,-2.83,10.0,-0.38,0.18,-0.04,1723210517695,cobblestone
2.07,-0.95,14.93,-0.23,0.23,-0.18,1723210517704,cobblestone
0.85,1.12,15.14,0.24,0.06,-0.26,1723210517713,cobblestone
0.19,2.35,9.88,0.48,0.1,-0.29,1723210517722,cobblestone
-0.08,4.27,6.39,0.3,0.09,-0.25,1723210517731,cobblestone
-0.59,-1.07,5.25,0.1,0.1,-0.27,1723210517740,cobblestone
-1.18,-1.33,7.34,-0.35,0.22,-0.24,1723210517749,cobblestone
-1.62,-3.41,11.61,-0.29,0.09,-0.17,1723210517758,cobblestone
-1.36,-0.15,14.86,-0.14,0.24,-0.12,1723210517767,cobblestone
-1.26,-0.01,14.03,0.22,0.03,-0.04,1723210517776,cobblestone
-0.06,-0.01,10.5,0.36,0.12,0.0,1723210517785,cobblestone
-0.28,-0.4,8.35,0.13,0.14,-0.06,1723210517794,cobblestone
0.12,0.76,10.03,-0.02,0.18,-0.11,1723210517803,cobblestone
-0.71,2.43,11.47,0.12,0.16,-0.12,1723210517812,cobblestone
-1.11,1.5,10.36,0.32,0.09,-0.04,1723210517821,cobblestone
-1.45,-1.16,6.57,0.36,0.04,0.04,1723210517830,cobblestone
-0.01,0.12,5.97,0.08,0.12,0.1,1723210517839,cobblestone
0.62,-0.27,7.19,-0.11,0.18,0.13,1723210517848,cobblestone
1.36,0.37,10.42,-0.13,0.2,-0.0,1723210517857,cobblestone
0.57,-0.22,12.63,-0.07,0.18,-0.12,1723210517866,cobblestone
0.45,-0.03,14.15,0.04,0.09,-0.16,1723210517875,cobblestone
-0.79,0.3,12.98,0.15,0.12,-0.18,1723210517884,cobblestone
-1.06,0.91,10.73,0.18,0.04,-0.08,1723210517893,cobblestone
-0.85,2.26,7.53,0.14,0.1,-0.0,1723210517902,cobblestone
-0.48,-0.53,6.05,0.06,0.07,0.03,1723210517911,cobblestone
-0.06,-0.77,7.87,-0.28,0.15,-0.04,1723210517921,cobblestone
-0.29,-2.32,12.96,-0.36,0.14,-0.07,1723210517930,cobblestone
-0.45,0.24,15.69,-0.15,0.1,-0.09,1723210517939,cobblestone
-0.91,0.65,14.48,0.23,0.03,-0.07,1723210517948,cobblestone
-0.73,-0.3,8.53,0.29,-0.05,0.05,1723210517957,cobblestone
0.59,-0.6,5.65,0.11,0.06,0.09,1723210517966,cobblestone
0.89,-0.12,5.35,-0.15,0.09,0.08,1723210517975,cobblestone
1.68,-1.01,9.2,-0.3,0.12,0.02,1723210517984,cobblestone
0.64,-0.75,11.29,-0.24,0.15,-0.1,1723210517993,cobblestone
0.51,-2.47,13.76,-0.12,0.05,-0.15,1723210518002,cobblestone
-0.94,-0.02,12.13,-0.01,0.12,-0.18,1723210518011,cobblestone
-0.89,-1.26,10.56,0.09,0.03,-0.07,1723210518020,cobblestone
-0.72,0.1,6.85,0.12,0.06,0.02,1723210518029,cobblestone
0.31,-2.06,5.76,-0.04,0.08,0.06,1723210518038,cobblestone
0.68,0.12,7.07,-0.22,0.15,0.02,1723210518047,cobblestone
0.92,0.38,10.47,-0.27,0.11,-0.06,1723210518056,cobblestone
-0.22,-1.11,12.48,-0.26,0.15,-0.14,1723210518065,cobblestone
-0.86,-0.28,12.6,-0.1,0.04,-0.15,1723210518074,cobblestone
-1.31,-2.04,11.13,-0.05,0.06,-0.08,1723210518083,cobblestone
-0.84,-0.72,9.85,-0.13,0.04,0.0,1723210518092,cobblestone
-0.19,0.56,10.76,-0.2,0.11,0.05,1723210518101,cobblestone
0.39,0.81,11.73,-0.11,0.05,-0.01,1723210518110,cobblestone
0.42,-0.13,11.96,-0.11,0.11,-0.08,1723210518119,cobblestone
-0.45,0.06,11.07,-0.04,0.05,-0.17,1723210518128,cobblestone
-1.04,-0.21,10.9,-0.12,0.08,-0.13,1723210518137,cobblestone
-1.95,-2.29,11.5,-0.17,0.05,-0.04,1723210518146,cobblestone
-1.1,-0.6,13.06,-0.06,0.05,0.1,1723210518155,cobblestone
-0.36,-0.94,11.78,0.09,0.04,0.18,1723210518164,cobblestone
1.53,1.64,10.95,0.11,0.03,0.11,1723210518173,cobblestone
1.15,-0.73,9.6,0.03,0.06,-0.0,1723210518182,cobblestone
1.2,-0.0,10.63,-0.01,0.01,-0.07,1723210518191,cobblestone
-0.51,0.25,11.29,-0.03,0.09,-0.14,1723210518200,cobblestone
-0.95,0.12,11.75,0.09,-0.02,-0.07,1723210518209,cobblestone
-1.76,-0.1,9.09,0.18,0.03,-0.0,1723210518218,cobblestone
-1.4,-1.73,7.33,0.1,-0.04,0.04,1723210518227,cobblestone
-0.76,-0.26,7.25,-0.07,0.04,0.01,1723210518236,cobblestone
-1.12,-2.2,8.68,-0.12,-0.03,-0.01,1723210518245,cobblestone
-0.53,-1.32,10.99,-0.18,0.02,0.02,1723210518254,cobblestone
-0.74,-1.31,13.24,-0.16,0.03,0.01,1723210518263,cobblestone
-0.39,-0.61,14.53,-0.0,-0.03,0.03,1723210518272,cobblestone
-0.63,-1.01,12.06,0.17,-0.03,0.02,1723210518281,cobblestone
-0.28,-0.64,9.65,0.12,-0.07,0.03,1723210518290,cobblestone
-0.18,-0.06,8.7,-0.03,0.0,0.04,1723210518299,cobblestone
-0.0,1.7,10.29,-0.04,-0.04,0.01,1723210518308,cobblestone
-0.22,-0.33,10.28,0.07,-0.05,-0.01,1723210518317,cobblestone
-0.15,-1.13,10.53,0.04,-0.06,-0.04,1723210518326,cobblestone
-0.49,0.27,9.84,-0.03,-0.01,-0.05,1723210518335,cobblestone
-1.07,-0.64,10.67,0.07,-0.06,-0.02,1723210518349,cobblestone
-0.97,0.87,10.31,0.15,-0.07,-0.02,1723210518353,cobblestone
-0.85,0.11,8.07,0.15,-0.12,0.06,1723210518362,cobblestone
0.1,0.37,7.83,-0.01,-0.01,0.05,1723210518371,cobblestone
0.23,0.13,9.41,-0.02,-0.08,0.03,1723210518381,cobblestone
0.73,0.62,10.75,0.01,-0.0,0.01,1723210518390,cobblestone
0.5,0.12,11.09,-0.01,-0.07,-0.02,1723210518399,cobblestone
0.67,0.07,12.91,0.01,-0.01,-0.07,1723210518408,cobblestone
0.08,-0.43,13.63,0.1,-0.06,-0.06,1723210518417,cobblestone
0.15,3.07,11.98,0.31,-0.08,-0.04,1723210518426,cobblestone
-0.24,3.27,7.97,0.29,-0.11,-0.05,1723210518435,cobblestone
-0.17,3.21,6.64,0.1,-0.08,-0.04,1723210518444,cobblestone
-0.41,1.51,7.71,-0.11,-0.04,-0.03,1723210518453,cobblestone
-0.76,-0.77,10.72,-0.16,-0.02,-0.01,1723210518462,cobblestone
-0.88,-0.91,12.22,-0.08,-0.06,-0.01,1723210518471,cobblestone
-0.7,-0.81,12.42,-0.02,-0.04,0.04,1723210518480,cobblestone
-0.87,-0.39,9.83,0.08,-0.08,0.04,1723210518489,cobblestone
-0.48,-1.25,8.4,0.04,-0.1,0.02,1723210518498,cobblestone
0.0,-2.69,8.4,-0.06,-0.05,0.09,1723210518507,cobblestone
0.91,-0.04,10.04,0.0,-0.03,0.1,1723210518516,cobblestone
1.11,1.36,10.57,0.02,-0.04,0.02,1723210518525,cobblestone
1.21,0.36,10.64,0.02,-0.08,-0.05,1723210518534,cobblestone
0.47,-0.67,9.98,-0.05,-0.02,-0.11,1723210518543,cobblestone
-0.17,-1.54,10.6,-0.1,-0.06,-0.15,1723210518552,cobblestone
-0.94,-2.66,9.7,-0.01,-0.06,-0.17,1723210518561,cobblestone
-0.87,-3.29,10.43,-0.13,-0.05,-0.1,1723210518570,cobblestone
-1.26,-1.99,9.73,-0.08,-0.02,-0.07,1723210518579,cobblestone
-0.97,-0.84,10.12,-0.03,-0.07,-0.04,1723210518588,cobblestone
-0.22,-1.24,9.16,0.13,-0.05,-0.01,1723210518597,cobblestone
0.66,-1.27,7.26,0.05,-0.07,-0.05,1723210518606,cobblestone
0.98,2.82,7.27,-0.03,0.02,-0.13,1723210518615,cobblestone
0.72,0.03,7.26,-0.1,-0.11,-0.18,1723210518624,cobblestone
-0.23,-0.91,8.54,-0.21,0.06,-0.25,1723210518633,cobblestone
-0.81,-4.68,12.35,-0.26,-0.1,-0.17,1723210518642,cobblestone
-0.87,-3.18,14.59,-0.15,0.05,-0.13,1723210518651,cobblestone
-0.04,-0.73,14.3,0.04,-0.09,0.0,1723210518660,cobblestone
1.0,-1.01,13.07,0.1,0.03,0.06,1723210518669,cobblestone
1.89,0.45,10.0,0.14,-0.02,-0.02,1723210518678,cobblestone
1.49,0.43,8.37,0.09,0.05,-0.16,1723210518687,cobblestone
1.18,0.26,9.31,-0.01,0.01,-0.25,1723210518696,cobblestone
-0.23,1.21,8.99,0.06,0.05,-0.26,1723210518705,cobblestone
-0.3,0.3,9.49,0.09,-0.07,-0.21,1723210518714,cobblestone
-0.71,1.12,10.08,-0.08,0.08,-0.2,1723210518723,cobblestone
-0.34,-1.36,12.24,-0.02,-0.09,-0.11,1723210518732,cobblestone
0.18,-1.39,13.28,-0.03,0.15,-0.11,1723210518741,cobblestone
0.87,-0.45,14.31,0.0,-0.03,-0.18,1723210518750,cobblestone
0.22,0.81,13.01,0.24,0.11,-0.22,1723210518759,cobblestone
-0.24,-1.92,9.39,0.36,-0.09,-0.17,1723210518768,cobblestone
-0.4,1.41,7.3,0.22,0.18,-0.14,1723210518777,cobblestone
-0.63,1.98,7.05,0.12,0.02,-0.01,1723210518786,cobblestone
0.45,2.89,9.36,0.1,0.18,0.04,1723210518795,cobblestone
0.59,0.11,10.41,0.02,0.06,0.04,1723210518804,cobblestone
1.61,0.06,12.57,-0.03,0.18,-0.08,1723210518813,cobblestone
0.9,0.0,13.41,0.03,0.08,-0.18,1723210518822,cobblestone
0.53,0.62,12.48,0.2,0.1,-0.21,1723210518831,cobblestone
-0.48,0.74,8.32,0.31,0.04,-0.21,1723210518840,cobblestone
0.19,-0.36,5.68,0.25,0.06,-0.11,1723210518849,cobblestone
-0.2,-0.15,3.76,0.08,0.2,-0.15,1723210518858,cobblestone
-0.39,-2.87,6.19,-0.25,0.13,-0.16,1723210518867,cobblestone
-0.81,-3.17,10.98,-0.39,0.18,-0.17,1723210518876,cobblestone
-1.34,-0.23,15.34,-0.27,0.18,-0.13,1723210518885,cobblestone
-1.22,0.49,15.23,0.2,0.06,-0.0,1723210518894,cobblestone
-0.2,1.02,10.08,0.37,0.08,0.08,1723210518903,cobblestone
0.77,-1.59,6.62,0.11,0.13,0.09,1723210518912,cobblestone
1.15,-1.33,7.98,-0.29,0.21,-0.05,1723210518922,cobblestone
0.51,-1.7,11.63,-0.26,0.18,-0.19,1723210518931,cobblestone
-0.97,-1.48,13.74,-0.12,0.14,-0.23,1723210518940,cobblestone
-1.65,-0.4,12.15,0.17,0.11,-0.13,1723210518949,cobblestone
-1.53,1.41,7.59,0.23,0.05,0.0,1723210518958,cobblestone
0.13,-0.23,5.47,0.08,0.14,0.12,1723210518967,cobblestone
1.36,-0.01,5.18,-0.14,0.17,0.11,1723210518976,cobblestone
2.4,0.89,8.0,-0.38,0.22,-0.01,1723210518985,cobblestone
1.62,-1.79,11.46,-0.43,0.14,-0.19,1723210518994,cobblestone
0.18,-1.37,14.92,-0.36,0.1,-0.3,1723210519003,cobblestone
-1.05,-1.2,16.9,-0.11,0.08,-0.25,1723210519012,cobblestone
-1.93,-1.05,13.99,0.16,0.06,-0.1,1723210519021,cobblestone
-1.46,0.39,9.07,0.18,0.04,0.04,1723210519030,cobblestone
-0.27,0.56,7.43,-0.03,0.12,0.04,1723210519039,cobblestone
-0.16,-1.01,8.93,-0.25,0.16,-0.02,1723210519048,cobblestone
-0.48,-1.57,12.09,-0.14,0.15,-0.07,1723210519057,cobblestone
-1.03,-0.8,11.94,0.04,0.05,0.01,1723210519066,cobblestone
-0.03,0.4,9.59,0.14,0.13,0.15,1723210519075,cobblestone
0.69,0.02,7.72,-0.04,0.08,0.14,1723210519084,cobblestone
1.27,0.84,10.2,-0.24,0.22,0.02,1723210519093,cobblestone
0.5,-1.12,13.01,-0.15,0.07,-0.03,1723210519102,cobblestone
0.59,-0.84,14.77,-0.07,0.17,-0.07,1723210519111,cobblestone
0.32,0.83,12.13,0.09,0.03,-0.05,1723210519120,cobblestone
0.72,0.5,9.9,0.08,0.08,-0.08,1723210519129,cobblestone
-0.62,-1.04,7.02,-0.03,0.09,-0.07,1723210519138,cobblestone
0.12,-0.4,8.97,-0.15,0.07,-0.04,1723210519147,cobblestone
-0.59,-1.11,10.69,-0.19,0.17,-0.01,1723210519156,cobblestone
0.28,-0.51,11.44,0.03,0.04,0.04,1723210519165,cobblestone
-0.21,-1.7,9.03,0.06,0.14,0.01,1723210519174,cobblestone
-0.08,-3.07,9.01,-0.06,0.03,0.03,1723210519183,cobblestone
0.02,-1.54,10.99,-0.15,0.21,0.01,1723210519192,cobblestone
0.18,1.7,12.29,0.1,0.03,0.04,1723210519201,cobblestone
-0.01,2.81,9.71,0.22,0.15,-0.01,1723210519210,cobblestone
-0.03,-0.94,9.05,0.03,0.03,-0.05,1723210519219,cobblestone
-0.62,-1.02,10.53,-0.17,0.19,-0.12,1723210519228,cobblestone
-0.73,0.77,13.52,-0.11,0.09,-0.13,1723210519237,cobblestone
-1.54,-0.24,12.45,0.27,0.08,-0.09,1723210519246,cobblestone
-1.31,-0.3,7.16,0.41,-0.05,0.03,1723210519255,cobblestone
-0.54,0.55,4.27,0.2,0.07,0.04,1723210519264,cobblestone
-0.4,-1.09,3.91,-0.06,0.09,0.0,1723210519273,cobblestone
-0.2,-1.91,8.98,-0.53,0.16,-0.04,1723210519282,cobblestone
-0.75,-1.08,14.99,-0.57,0.21,-0.1,1723210519291,cobblestone
-1.7,-4.1,18.58,-0.1,0.03,-0.06,1723210519300,cobblestone
-1.29,-1.98,15.95,0.42,0.03,0.04,1723210519309,cobblestone
-0.83,-0.81,8.54,0.42,-0.08,0.14,1723210519318,cobblestone
0.43,-1.44,6.9,0.16,0.1,0.11,1723210519327,cobblestone
0.43,0.41,8.17,-0.15,0.05,0.04,1723210519336,cobblestone
0.42,0.26,11.45,-0.12,0.14,-0.07,1723210519345,cobblestone
-0.45,0.43,13.34,-0.05,0.01,-0.13,1723210519354,cobblestone
-1.25,-0.52,13.18,0.15,0.03,-0.11,1723210519363,cobblestone
-1.43,0.24,9.21,0.23,-0.08,0.03,1723210519373,cobblestone
-0.42,0.4,7.37,0.1,0.03,0.1,1723210519382,cobblestone
0.73,0.05,7.71,-0.06,-0.01,0.11,1723210519391,cobblestone
1.08,0.21,10.25,-0.19,0.08,-0.01,1723210519400,cobblestone
-0.01,-1.07,13.03,-0.16,0.01,-0.12,1723210519409,cobblestone
-1.0,-2.4,13.94,0.02,-0.01,-0.15,1723210519418,cobblestone
-2.39,0.29,10.7,0.21,-0.03,-0.06,1723210519427,cobblestone
-1.96,0.5,8.34,0.21,-0.06,0.04,1723210519436,cobblestone
-1.14,1.56,6.9,0.2,-0.01,0.16,1723210519445,cobblestone
0.02,0.34,6.91,0.07,-0.01,0.23,1723210519454,cobblestone
1.11,0.67,9.64,-0.09,0.07,0.17,1723210519463,cobblestone
0.99,1.5,12.12,-0.14,0.05,0.08,1723210519472,cobblestone
1.17,1.49,14.01,0.01,0.0,0.07,1723210519481,cobblestone
0.69,0.26,11.99,0.18,-0.02,-0.02,1723210519490,cobblestone
0.28,-0.23,8.54,0.22,-0.05,-0.06,1723210519499,cobblestone
-0.19,-0.5,6.43,0.15,-0.07,-0.04,1723210519508,cobblestone
-0.15,0.19,7.02,-0.07,0.03,-0.03,1723210519517,cobblestone
-0.65,-0.03,9.9,-0.19,0.01,0.02,1723210519526,cobblestone
-0.75,1.64,12.01,-0.06,0.01,-0.02,1723210519535,cobblestone
-1.53,0.17,10.6,0.17,-0.08,-0.02,1723210519544,cobblestone
-1.27,-0.61,8.63,0.06,-0.07,0.04,1723210519553,cobblestone
-1.36,-0.38,9.94,-0.26,0.06,0.07,1723210519562,cobblestone
-1.45,-0.62,11.83,-0.22,-0.05,0.13,1723210519571,cobblestone
-0.7,-1.81,12.16,-0.03,-0.04,0.15,1723210519580,cobblestone
0.09,-2.48,12.16,-0.09,-0.05,0.15,1723210519589,cobblestone
0.12,-2.42,10.87,0.05,-0.06,0.11,1723210519598,cobblestone
0.38,-2.21,10.13,-0.03,-0.07,0.1,1723210519607,cobblestone
-0.5,-1.04,8.92,0.01,-0.04,0.07,1723210519616,cobblestone
0.4,1.47,9.06,0.02,-0.07,0.08,1723210519625,cobblestone
0.62,2.41,8.23,0.03,0.01,0.07,1723210519634,cobblestone
0.54,0.82,8.82,-0.01,-0.11,-0.0,1723210519643,cobblestone
0.28,-0.76,9.94,-0.17,0.01,-0.09,1723210519652,cobblestone
-0.91,-3.62,10.44,-0.13,-0.14,-0.09,1723210519661,cobblestone
-0.91,-1.86,10.77,-0.1,0.01,-0.07,1723210519670,cobblestone
-1.92,-4.35,9.68,-0.15,-0.15,0.0,1723210519679,cobblestone
-0.72,-0.8,12.28,-0.2,0.07,0.05,1723210519688,cobblestone
-0.65,-2.16,12.03,-0.02,-0.12,0.1,1723210519697,cobblestone
0.96,2.16,11.27,0.05,0.03,0.08,1723210519706,cobblestone
0.95,2.88,8.13,0.08,-0.11,0.12,1723210519715,cobblestone
1.4,0.68,6.54,0.07,-0.02,0.08,1723210519724,cobblestone
1.02,-4.21,7.42,-0.19,-0.06,0.08,1723210519733,cobblestone
1.44,-1.55,11.8,-0.39,0.07,-0.01,1723210519742,cobblestone
0.54,0.32,14.7,-0.25,-0.03,-0.03,1723210519751,cobblestone
0.22,-1.35,15.99,-0.01,-0.0,-0.02,1723210519760,cobblestone
-0.76,-1.97,12.88,0.22,-0.08,-0.0,1723210519769,cobblestone
-0.55,-0.08,9.27,0.23,-0.03,0.04,1723210519778,cobblestone
0.45,-0.35,8.0,0.18,-0.05,0.14,1723210519787,cobblestone
1.35,2.06,8.27,0.09,0.07,0.07,1723210519796,cobblestone
1.49,0.09,9.06,0.16,-0.06,0.04,1723210519805,cobblestone
1.62,1.41,9.26,0.13,0.05,-0.09,1723210519814,cobblestone
0.57,3.08,10.09,0.05,-0.01,-0.12,1723210519823,cobblestone
0.31,0.61,12.11,-0.03,0.05,-0.12,1723210519832,cobblestone
-0.11,0.02,13.23,0.04,0.0,-0.08,1723210519841,cobblestone
-0.36,-0.48,12.39,0.11,0.04,-0.03,1723210519850,cobblestone
0.03,0.21,10.11,0.18,-0.01,0.02,1723210519859,cobblestone
0.17,-1.7,8.09,0.14,0.05,0.04,1723210519868,cobblestone
0.95,-1.19,8.23,0.05,0.03,0.02,1723210519877,cobblestone
1.52,-0.54,8.58,0.07,0.08,-0.03,1723210519886,cobblestone
1.35,-0.91,8.47,0.02,0.02,-0.03,1723210519895,cobblestone
0.93,-1.76,10.1,-0.13,0.13,-0.14,1723210519904,cobblestone
-0.36,-0.28,12.56,-0.05,0.01,-0.12,1723210519913,cobblestone
-0.23,0.26,13.91,0.08,0.1,-0.02,1723210519923,cobblestone
0.15,-0.19,12.88,0.09,0.02,0.04,1723210519932,cobblestone
0.95,-0.21,10.19,0.1,0.1,0.06,1723210519941,cobblestone
1.24,-2.49,10.35,-0.07,0.13,-0.07,1723210519950,cobblestone
0.39,-1.53,10.53,-0.01,0.1,-0.23,1723210519959,cobblestone
-0.97,-2.04,10.68,0.2,0.05,-0.19,1723210519968,cobblestone
-1.38,0.3,7.16,0.4,0.02,-0.07,1723210519977,cobblestone
-0.63,1.58,5.03,0.29,0.04,-0.02,1723210519986,cobblestone
-0.21,2.05,4.74,0.03,0.12,0.0,1723210519995,cobblestone
-0.28,1.56,7.92,-0.25,0.14,-0.07,1723210520004,cobblestone
-0.86,0.78,11.42,-0.26,0.12,-0.1,1723210520013,cobblestone
-1.03,-0.42,13.45,-0.1,0.08,-0.09,1723210520022,cobblestone
-1.53,-3.92,11.82,0.07,0.05,-0.06,1723210520031,cobblestone
-1.09,-3.15,10.31,-0.04,0.05,-0.04,1723210520040,cobblestone
-0.97,-0.69,10.97,-0.13,0.11,-0.06,1723210520049,cobblestone
-0.23,-0.54,12.69,-0.08,0.03,0.0,1723210520058,cobblestone
0.05,0.17,11.33,0.1,0.09,0.01,1723210520067,cobblestone
0.42,0.92,8.21,0.19,-0.0,-0.05,1723210520076,cobblestone
0.41,2.5,6.62,0.0,0.08,-0.1,1723210520085,cobblestone
-0.14,-0.4,7.66,-0.18,0.06,-0.11,1723210520094,cobblestone
-0.43,-2.18,9.99,-0.23,0.1,-0.11,1723210520103,cobblestone
-0.76,-1.09,11.94,-0.16,0.08,-0.14,1723210520112,cobblestone
-0.85,0.78,13.35,-0.07,0.07,-0.12,1723210520121,cobblestone
-0.4,0.12,13.34,0.01,0.01,-0.07,1723210520130,cobblestone
-0.12,-2.48,13.13,-0.01,0.04,-0.03,1723210520139,cobblestone
1.09,-1.24,12.49,0.03,0.03,0.02,1723210520148,cobblestone
1.04,1.47,9.7,0.2,0.04,-0.04,1723210520157,cobblestone
0.88,-1.45,7.03,0.2,0.02,-0.05,1723210520166,cobblestone
-0.23,0.5,4.35,0.07,0.1,-0.09,1723210520175,cobblestone
-0.36,-0.3,6.73,-0.14,0.06,-0.1,1723210520184,cobblestone
-1.06,1.12,9.75,-0.21,0.13,-0.07,1723210520193,cobblestone
-0.7,-2.21,13.26,-0.26,0.07,0.02,1723210520202,cobblestone
-0.05,-0.79,15.22,-0.27,0.21,0.05,1723210520211,cobblestone
0.47,-1.55,15.62,-0.09,0.03,0.01,1723210520220,cobblestone
0.85,0.82,13.02,0.11,0.09,-0.07,1723210520229,cobblestone
0.67,1.31,8.55,0.26,-0.03,-0.08,1723210520238,cobblestone
0.56,-0.8,5.43,0.18,0.06,-0.09,1723210520247,cobblestone
0.15,-0.76,5.29,-0.04,0.1,-0.09,1723210520256,cobblestone
-0.82,-0.91,7.86,-0.3,0.18,-0.13,1723210520265,cobblestone
-0.97,-0.43,12.24,-0.26,0.13,-0.08,1723210520274,cobblestone
-1.41,-0.9,13.99,-0.0,0.17,-0.1,1723210520283,cobblestone
-2.14,-0.24,13.07,0.19,0.08,-0.04,1723210520292,cobblestone
-1.6,0.67,9.95,0.34,0.06,0.07,1723210520301,cobblestone
-0.24,1.41,7.89,0.2,0.11,0.11,1723210520310,cobblestone
0.31,3.27,7.11,0.12,0.1,0.08,1723210520319,cobblestone
0.94,1.61,8.52,0.05,0.11,-0.0,1723210520328,cobblestone
0.71,-0.69,11.46,-0.21,0.16,-0.07,1723210520337,cobblestone
-1.24,-1.67,13.98,0.07,0.06,-0.15,1723210520351,cobblestone
-1.01,-2.91,13.32,0.14,0.08,-0.06,1723210520355,cobblestone
-1.63,1.67,8.62,0.32,0.06,-0.03,1723210520364,cobblestone
-0.78,-1.65,5.13,0.27,-0.08,0.06,1723210520374,cobblestone
-0.52,-4.7,6.3,-0.23,0.2,-0.01,1723210520383,cobblestone
-1.21,-1.7,10.45,-0.51,0.06,-0.01,1723210520392,cobblestone
-0.83,-0.33,15.52,-0.39,0.23,-0.07,1723210520401,cobblestone
