AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-1.01,-0.37,8.0,0.14,0.04,0.03,1723211953185,cobblestone
0.31,-2.62,7.92,-0.07,-0.01,0.01,1723211953195,cobblestone
0.14,3.9,9.91,-0.25,0.27,-0.08,1723211953204,cobblestone
-0.31,1.35,11.22,-0.07,-0.02,-0.14,1723211953213,cobblestone
0.03,1.82,10.51,0.11,0.11,-0.17,1723211953222,cobblestone
-1.36,-2.23,6.92,0.06,-0.12,-0.13,1723211953231,cobblestone
-0.65,-3.35,9.3,-0.39,0.08,-0.07,1723211953240,cobblestone
-1.96,0.09,12.38,-0.37,0.05,-0.02,1723211953249,cobblestone
-1.05,-1.55,15.71,-0.16,0.01,0.13,1723211953258,cobblestone
0.62,2.09,13.44,0.22,-0.01,0.26,1723211953267,cobblestone
2.09,-1.15,8.27,0.11,0.07,0.22,1723211953276,cobblestone
2.4,-1.68,8.22,-0.3,0.1,0.04,1723211953285,cobblestone
2.0,2.97,12.87,-0.26,0.18,-0.16,1723211953294,cobblestone
-0.34,-2.92,14.64,0.08,-0.14,-0.18,1723211953304,cobblestone
-1.16,-0.08,13.99,0.21,0.03,-0.05,1723211953313,cobblestone
-1.93,-1.02,10.61,0.13,-0.04,0.09,1723211953322,cobblestone
-0.04,1.24,12.09,0.12,0.07,0.27,1723211953331,cobblestone
1.2,2.6,11.42,0.23,0.05,0.24,1723211953340,cobblestone
2.08,2.31,9.38,0.47,0.05,0.16,1723211953349,cobblestone
2.13,0.57,6.39,0.53,0.0,-0.05,1723211953358,cobblestone
1.19,2.06,5.34,0.16,0.04,-0.18,1723211953367,cobblestone
-0.38,1.68,8.87,-0.09,0.08,-0.18,1723211953376,cobblestone
-1.07,1.33,13.29,-0.07,0.04,-0.11,1723211953385,cobblestone
-1.02,-1.58,13.68,0.28,0.03,-0.01,1723211953394,cobblestone
-0.87,0.29,8.5,0.37,0.0,0.08,1723211953403,cobblestone
0.58,-0.63,7.09,0.09,0.05,0.11,1723211953412,cobblestone
1.17,0.36,10.3,-0.27,0.15,-0.04,1723211953421,cobblestone
0.33,0.44,14.32,-0.15,0.05,-0.19,1723211953430,cobblestone
-0.77,-1.46,11.88,0.25,-0.01,-0.19,1723211953439,cobblestone
-0.55,-5.13,7.88,0.21,-0.08,-0.09,1723211953448,cobblestone
-0.56,-3.29,10.09,-0.16,0.11,-0.04,1723211953457,cobblestone
-0.98,-0.89,12.54,-0.17,0.1,-0.03,1723211953466,cobblestone
-0.21,2.72,12.78,0.25,0.06,0.03,1723211953475,cobblestone
0.3,1.43,7.61,0.6,-0.03,-0.04,1723211953484,cobblestone
0.52,1.58,5.43,0.08,0.08,-0.07,1723211953493,cobblestone
0.71,-0.38,6.04,-0.36,0.09,-0.14,1723211953502,cobblestone
0.4,-4.72,10.78,-0.45,0.13,-0.26,1723211953511,cobblestone
