AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
1.89,-0.79,7.46,0.11,-0.03,0.27,1723211591070,cobblestone
1.84,3.62,10.94,-0.21,0.06,0.14,1723211591079,cobblestone
1.71,1.47,14.6,-0.1,-0.0,-0.14,1723211591088,cobblestone
0.25,1.49,15.93,0.28,-0.1,-0.27,1723211591097,cobblestone
-1.81,2.43,10.84,0.4,-0.05,-0.24,1723211591106,cobblestone
-1.58,0.23,8.12,0.33,-0.28,-0.12,1723211591115,cobblestone
-0.91,-0.7,7.27,0.04,0.0,0.01,1723211591124,cobblestone
-1.3,0.79,9.17,-0.06,0.04,0.11,1723211591133,cobblestone
0.4,-0.19,9.09,0.28,-0.15,0.19,1723211591142,cobblestone
2.39,0.29,5.06,0.38,-0.02,0.16,1723211591151,cobblestone
1.21,-1.48,3.29,-0.0,0.04,-0.01,1723211591160,cobblestone
1.69,-2.48,7.7,-0.43,0.08,-0.15,1723211591169,cobblestone
-0.75,-3.37,12.97,-0.63,0.02,-0.33,1723211591178,cobblestone
-0.96,-2.31,22.0,-0.24,-0.03,-0.16,1723211591187,cobblestone
-1.3,4.81,20.18,0.4,-0.0,0.07,1723211591196,cobblestone
0.08,2.84,10.1,0.8,-0.22,0.12,1723211591205,cobblestone
1.37,-1.06,5.26,0.29,0.05,0.03,1723211591214,cobblestone
1.2,0.48,5.02,-0.14,0.05,-0.06,1723211591223,cobblestone
1.21,-0.42,8.21,-0.21,0.13,-0.14,1723211591232,cobblestone
0.52,-2.44,9.81,0.07,0.06,-0.2,1723211591241,cobblestone
-0.21,-2.64,5.49,0.41,-0.08,-0.18,1723211591250,cobblestone
-0.79,-0.98,5.97,-0.11,0.11,-0.19,1723211591259,cobblestone
-1.32,-1.15,11.76,-0.35,0.11,-0.09,1723211591269,cobblestone
-1.05,1.14,15.11,-0.05,0.11,-0.07,1723211591278,cobblestone
-1.23,1.48,14.16,0.36,-0.05,-0.06,1723211591287,cobblestone
-0.59,1.92,11.04,0.19,-0.02,-0.07,1723211591296,cobblestone
-0.86,-1.85,9.89,-0.06,0.08,-0.07,1723211591305,cobblestone
-0.1,-1.65,11.73,-0.04,0.12,-0.06,1723211591314,cobblestone
0.36,-0.28,10.49,0.2,-0.02,-0.01,1723211591323,cobblestone
1.06,2.07,7.42,0.22,0.01,0.02,1723211591332,cobblestone
0.88,-0.36,6.76,0.07,0.15,-0.15,1723211591341,cobblestone
-0.14,1.62,8.99,-0.06,0.09,-0.26,1723211591350,cobblestone
-0.28,2.11,10.07,0.15,0.05,0.07,1723211591364,cobblestone
0.51,2.33,8.41,0.26,0.08,0.07,1723211591368,cobblestone
0.71,-2.84,6.69,-0.03,0.03,-0.15,1723211591377,cobblestone
0.75,-1.79,10.81,-0.49,0.1,-0.13,1723211591386,cobblestone
1.37,-0.68,17.44,-0.33,0.16,0.04,1723211591395,cobblestone
1.42,-0.87,18.64,0.08,0.13,-0.21,1723211591404,cobblestone
0.12,4.76,11.6,0.48,-0.04,-0.44,1723211591413,cobblestone
-0.73,0.84,4.4,0.55,-0.23,-0.28,1723211591422,cobblestone
0.34,-4.57,3.07,0.16,0.17,-0.27,1723211591431,cobblestone
-1.65,1.14,3.6,-0.5,0.16,-0.27,1723211591440,cobblestone
-2.02,-0.54,10.79,-0.77,0.17,-0.26,1723211591449,cobblestone
-5.03,-2.88,13.42,-0.6,0.41,0.06,1723211591458,cobblestone
-0.53,-1.14,17.0,0.22,0.17,0.13,1723211591467,cobblestone
0.15,1.85,10.47,0.58,-0.05,-0.13,1723211591476,cobblestone
1.63,-1.68,5.15,-0.0,0.12,-0.07,1723211591485,cobblestone
1.46,-0.81,6.5,-0.39,0.28,0.12,1723211591494,cobblestone
2.69,-0.17,9.33,-0.21,0.33,-0.09,1723211591503,cobblestone
0.7,0.17,10.76,-0.14,0.19,-0.51,1723211591512,cobblestone
-1.64,-0.08,9.63,0.16,-0.03,-0.35,1723211591521,cobblestone
0.29,-3.69,9.68,-0.07,0.2,-0.03,1723211591530,cobblestone
-0.93,-1.52,11.77,-0.32,0.29,-0.17,1723211591539,cobblestone
-2.02,4.27,12.72,-0.06,0.11,-0.18,1723211591548,cobblestone
0.13,-0.44,10.24,0.35,0.0,0.12,1723211591557,cobblestone
2.16,-3.73,8.2,-0.02,0.33,0.19,1723211591566,cobblestone
1.47,2.25,7.69,-0.24,0.34,-0.13,1723211591575,cobblestone
1.3,-2.38,14.2,-0.34,0.11,-0.38,1723211591584,cobblestone
-0.3,3.08,18.21,-0.24,0.26,-0.43,1723211591593,cobblestone
-2.52,2.48,15.19,0.34,0.18,-0.24,1723211591602,cobblestone
-1.73,-0.29,6.96,0.61,-0.1,-0.12,1723211591611,cobblestone
-2.1,-1.4,5.69,-0.11,0.2,-0.12,1723211591620,cobblestone
-2.38,-1.41,12.25,-0.64,0.3,-0.05,1723211591629,cobblestone
-1.78,-0.86,16.02,-0.07,0.14,0.07,1723211591638,cobblestone
0.11,0.95,14.68,0.33,0.12,0.12,1723211591647,cobblestone
0.38,4.36,11.05,0.35,0.19,0.05,1723211591656,cobblestone
-0.66,0.34,6.72,0.27,0.13,-0.11,1723211591665,cobblestone
-0.71,-1.38,6.02,0.01,0.25,-0.14,1723211591674,cobblestone
-0.7,-1.83,6.5,0.01,0.05,-0.06,1723211591683,cobblestone
-0.57,-0.5,10.96,-0.27,0.2,-0.01,1723211591692,cobblestone
-1.03,0.74,15.07,-0.02,0.17,-0.04,1723211591701,cobblestone
-1.44,0.43,11.76,0.33,0.17,-0.04,1723211591710,cobblestone
-1.31,-0.47,6.19,0.36,-0.04,0.07,1723211591719,cobblestone
-0.53,-0.21,6.59,-0.18,0.21,0.05,1723211591728,cobblestone
0.65,0.8,10.64,-0.34,0.22,0.03,1723211591737,cobblestone
-1.39,0.48,11.06,0.08,0.12,0.04,1723211591746,cobblestone
-0.79,0.52,6.73,0.33,-0.09,-0.0,1723211591755,cobblestone
-0.64,-5.22,7.64,-0.28,0.08,-0.03,1723211591764,cobblestone
-1.99,-3.75,14.14,-0.65,0.23,0.03,1723211591773,cobblestone
-2.46,-0.12,17.78,-0.04,-0.03,0.1,1723211591782,cobblestone
-1.02,-1.36,11.42,0.63,-0.09,0.19,1723211591791,cobblestone
0.33,-1.82,5.76,0.31,0.08,0.22,1723211591800,cobblestone
0.22,1.15,5.77,-0.14,0.15,0.16,1723211591809,cobblestone
0.57,-1.8,11.99,-0.31,0.11,0.03,1723211591818,cobblestone
-0.05,3.68,15.53,-0.05,0.15,0.05,1723211591827,cobblestone
-0.24,3.53,12.67,0.63,-0.12,0.12,1723211591836,cobblestone
0.09,1.52,4.9,0.42,0.07,0.12,1723211591845,cobblestone
0.21,1.76,4.84,-0.11,0.11,0.08,1723211591854,cobblestone
0.03,0.6,9.9,-0.46,0.08,0.11,1723211591863,cobblestone
0.36,0.69,14.71,-0.25,0.11,0.16,1723211591872,cobblestone
0.36,-1.69,12.47,0.17,-0.0,0.12,1723211591881,cobblestone
0.67,-2.33,7.81,0.3,-0.14,0.04,1723211591890,cobblestone
-0.23,-0.77,6.21,-0.05,-0.01,0.02,1723211591899,cobblestone
-1.11,-1.98,10.13,-0.44,0.12,0.05,1723211591908,cobblestone
-1.01,2.07,15.51,-0.25,0.12,0.12,1723211591917,cobblestone
-0.78,-0.04,14.94,0.23,-0.02,0.19,1723211591926,cobblestone
0.64,1.58,11.72,0.29,-0.02,0.19,1723211591935,cobblestone
0.66,-1.44,8.62,0.04,-0.06,0.12,1723211591944,cobblestone
0.55,-0.52,11.09,-0.21,0.04,0.08,1723211591953,cobblestone
-0.63,2.6,13.32,0.07,0.01,0.04,1723211591962,cobblestone
-0.59,0.84,9.27,0.47,-0.19,0.1,1723211591971,cobblestone
-0.55,0.88,4.87,0.16,-0.03,0.12,1723211591980,cobblestone
-0.99,0.13,4.04,-0.03,-0.02,0.13,1723211591989,cobblestone
-0.68,-2.58,5.21,-0.3,-0.02,0.14,1723211591998,cobblestone
-0.81,-3.53,10.04,-0.4,0.03,0.17,1723211592007,cobblestone
-0.53,-2.34,12.38,-0.17,-0.06,0.17,1723211592016,cobblestone
-0.39,-2.09,12.24,0.01,-0.07,0.16,1723211592025,cobblestone
0.13,-1.16,10.64,0.03,-0.05,0.14,1723211592034,cobblestone
-0.23,-0.81,9.7,-0.02,-0.07,0.03,1723211592043,cobblestone
-0.16,-0.84,12.79,-0.26,-0.06,0.03,1723211592052,cobblestone
-0.82,-0.27,15.27,-0.08,-0.07,0.09,1723211592061,cobblestone
-0.52,1.23,12.97,0.37,-0.16,0.21,1723211592070,cobblestone
-0.21,1.02,6.16,0.43,-0.2,0.23,1723211592079,cobblestone
0.77,-0.72,2.98,-0.01,-0.08,0.2,1723211592088,cobblestone
0.1,-1.94,6.74,-0.52,-0.04,0.16,1723211592097,cobblestone
1.7,-0.93,14.42,-0.59,-0.03,0.11,1723211592106,cobblestone
1.17,-0.75,16.95,-0.11,-0.1,0.05,1723211592115,cobblestone
0.5,-2.64,12.98,0.3,-0.2,0.04,1723211592124,cobblestone
0.05,-0.45,7.92,0.26,-0.26,0.01,1723211592133,cobblestone
-1.42,-0.73,6.19,-0.17,-0.07,0.06,1723211592142,cobblestone
-0.37,0.06,10.81,-0.29,-0.06,0.1,1723211592151,cobblestone
-0.74,-0.9,13.56,-0.08,-0.17,0.24,1723211592160,cobblestone
0.7,1.75,13.32,0.1,-0.19,0.31,1723211592169,cobblestone
1.96,-1.93,10.19,0.02,-0.06,0.26,1723211592178,cobblestone
2.14,1.05,10.89,-0.0,-0.05,0.04,1723211592187,cobblestone
1.71,0.08,9.05,0.22,-0.22,-0.2,1723211592196,cobblestone
-0.33,-1.33,6.77,0.06,-0.13,-0.15,1723211592205,cobblestone
-0.64,-2.29,6.59,-0.06,-0.04,-0.1,1723211592214,cobblestone
-1.28,-1.11,8.83,-0.08,-0.17,0.08,1723211592223,cobblestone
-0.04,-1.52,13.02,-0.05,-0.16,0.21,1723211592232,cobblestone
-0.01,-0.9,12.74,0.21,-0.14,0.22,1723211592241,cobblestone
1.26,1.53,8.87,0.29,-0.1,0.14,1723211592250,cobblestone
1.1,-1.81,7.33,0.04,-0.05,0.05,1723211592259,cobblestone
1.21,2.21,11.43,-0.39,-0.0,-0.06,1723211592269,cobblestone
0.07,-1.27,15.45,-0.17,-0.02,-0.15,1723211592278,cobblestone
-0.22,-0.21,16.37,0.2,-0.16,-0.22,1723211592287,cobblestone
-0.13,1.67,10.99,0.44,-0.18,-0.04,1723211592296,cobblestone
0.78,1.87,6.11,0.19,-0.12,0.07,1723211592305,cobblestone
1.95,-0.24,8.04,-0.14,-0.06,0.02,1723211592314,cobblestone
1.51,-2.3,11.44,-0.08,0.0,-0.03,1723211592323,cobblestone
1.84,0.48,11.39,0.24,-0.07,-0.09,1723211592332,cobblestone
0.75,-2.97,11.17,0.07,-0.09,-0.17,1723211592341,cobblestone
0.07,1.3,13.76,-0.13,0.08,-0.23,1723211592350,cobblestone
-1.14,0.28,14.25,0.22,-0.05,-0.09,1723211592359,cobblestone
-0.56,1.57,11.74,0.47,-0.01,-0.07,1723211592368,cobblestone
-0.27,2.63,4.93,0.54,-0.19,-0.01,1723211592377,cobblestone
0.61,1.5,4.32,0.13,0.01,-0.02,1723211592386,cobblestone
0.27,1.86,6.11,-0.14,0.05,-0.14,1723211592395,cobblestone
0.01,1.44,8.36,-0.23,0.11,-0.21,1723211592404,cobblestone
-0.44,-1.14,9.93,-0.11,-0.03,-0.17,1723211592413,cobblestone
-0.11,0.3,10.65,-0.14,0.06,-0.14,1723211592422,cobblestone
-0.65,-3.67,9.56,-0.14,0.03,-0.14,1723211592431,cobblestone
0.76,-1.8,10.61,-0.26,0.14,-0.17,1723211592440,cobblestone
0.85,-2.41,12.49,-0.18,-0.0,-0.15,1723211592449,cobblestone
1.1,0.31,12.69,-0.0,0.08,-0.17,1723211592458,cobblestone
0.79,-0.43,10.18,0.22,-0.01,-0.18,1723211592467,cobblestone
0.35,-1.85,7.28,0.02,0.1,-0.27,1723211592476,cobblestone
-1.07,-0.64,9.56,-0.37,0.12,-0.3,1723211592485,cobblestone
-1.98,-3.11,14.61,-0.3,0.07,-0.23,1723211592494,cobblestone
-1.52,1.49,15.21,0.07,0.12,-0.02,1723211592503,cobblestone
-0.37,-0.02,8.95,0.5,-0.04,0.07,1723211592512,cobblestone
1.52,2.31,3.2,0.2,0.19,-0.01,1723211592521,cobblestone
0.82,-1.98,3.28,-0.24,0.1,-0.13,1723211592530,cobblestone
1.36,-2.86,8.36,-0.63,0.21,-0.3,1723211592539,cobblestone
-0.52,-0.37,12.06,-0.55,0.19,-0.45,1723211592548,cobblestone
-1.7,-3.04,16.67,-0.07,0.06,-0.38,1723211592557,cobblestone
-2.76,-1.28,13.03,0.2,0.04,-0.21,1723211592566,cobblestone
-1.86,-0.51,11.11,-0.04,0.11,-0.1,1723211592575,cobblestone
-0.85,0.51,14.49,-0.32,0.15,0.07,1723211592584,cobblestone
-0.07,0.51,15.57,-0.02,0.12,0.04,1723211592593,cobblestone
0.88,-0.28,14.71,0.15,0.08,0.02,1723211592602,cobblestone
1.56,1.54,9.41,0.31,0.06,-0.1,1723211592611,cobblestone
1.01,-0.16,6.1,0.1,0.09,-0.18,1723211592620,cobblestone
0.74,0.5,8.9,-0.19,0.18,-0.2,1723211592629,cobblestone
-1.07,1.05,10.05,-0.05,0.17,-0.23,1723211592638,cobblestone
-0.29,-1.6,10.75,0.05,0.11,-0.13,1723211592647,cobblestone
-0.57,0.35,10.08,0.12,0.13,-0.1,1723211592656,cobblestone
0.06,-2.29,7.93,0.02,0.11,-0.03,1723211592665,cobblestone
0.57,-0.38,9.89,-0.15,0.26,-0.09,1723211592674,cobblestone
-0.03,0.18,13.52,0.04,0.13,-0.13,1723211592683,cobblestone
-0.2,1.32,12.82,0.2,0.16,-0.17,1723211592692,cobblestone
-1.19,-0.6,10.67,0.22,0.1,-0.13,1723211592701,cobblestone
-0.53,-0.69,11.31,0.09,0.17,-0.03,1723211592710,cobblestone
-0.42,1.6,11.14,0.09,0.17,0.01,1723211592719,cobblestone
-0.1,-0.22,9.22,0.28,0.11,-0.01,1723211592728,cobblestone
0.52,1.86,5.85,0.25,0.18,-0.01,1723211592737,cobblestone
0.58,-0.77,5.65,0.1,0.12,-0.08,1723211592746,cobblestone
0.22,-0.69,7.57,-0.26,0.23,-0.17,1723211592755,cobblestone
-1.17,-2.33,10.98,-0.3,0.21,-0.21,1723211592764,cobblestone
-1.68,-2.47,15.37,-0.19,0.19,-0.16,1723211592773,cobblestone
-2.8,-1.98,14.84,0.14,0.12,-0.08,1723211592782,cobblestone
-2.15,1.86,10.05,0.47,0.06,0.03,1723211592791,cobblestone
-1.2,-1.14,6.17,0.25,0.04,0.07,1723211592800,cobblestone
-0.18,1.43,6.02,-0.16,0.17,0.06,1723211592809,cobblestone
0.22,-3.52,11.69,-0.46,0.12,0.0,1723211592818,cobblestone
-0.1,0.25,16.47,-0.22,0.19,-0.02,1723211592827,cobblestone
-0.88,-0.67,12.93,0.36,0.0,-0.05,1723211592836,cobblestone
-1.23,-0.44,6.93,0.33,0.03,-0.04,1723211592845,cobblestone
-1.42,-0.69,4.66,0.09,-0.06,0.02,1723211592854,cobblestone
-1.36,-0.0,6.53,-0.38,0.08,0.03,1723211592863,cobblestone
-1.72,-1.8,11.86,-0.5,0.08,0.12,1723211592872,cobblestone
-1.31,-0.71,14.21,-0.2,0.08,0.14,1723211592881,cobblestone
-0.61,1.64,12.55,0.15,-0.07,0.19,1723211592890,cobblestone
0.91,-0.56,9.16,0.05,-0.09,0.14,1723211592899,cobblestone
-0.53,-1.08,8.79,-0.22,0.05,0.03,1723211592908,cobblestone
-0.2,0.7,11.67,-0.07,-0.05,0.01,1723211592917,cobblestone
-1.52,-2.95,9.96,0.16,-0.11,0.1,1723211592926,cobblestone
-0.46,0.16,9.11,-0.04,-0.02,0.25,1723211592935,cobblestone
0.32,0.26,10.36,-0.11,-0.08,0.26,1723211592944,cobblestone
0.23,2.25,12.37,0.05,-0.03,0.11,1723211592953,cobblestone
-0.11,-1.56,9.15,0.26,-0.18,0.1,1723211592962,cobblestone
0.82,0.32,6.81,0.12,-0.06,0.15,1723211592971,cobblestone
0.26,0.41,7.17,-0.07,-0.04,0.09,1723211592980,cobblestone
0.83,1.51,12.74,-0.22,-0.01,0.02,1723211592989,cobblestone
-0.3,0.53,14.2,-0.01,-0.02,-0.02,1723211592998,cobblestone
-0.21,0.88,12.17,0.49,-0.28,0.08,1723211593007,cobblestone
0.09,-0.1,9.28,0.25,-0.16,0.13,1723211593016,cobblestone
0.28,3.39,10.13,0.03,-0.09,0.07,1723211593025,cobblestone
-0.72,-0.06,12.0,0.11,-0.12,0.03,1723211593034,cobblestone
-1.43,0.59,11.34,0.18,-0.05,0.03,1723211593043,cobblestone
-2.43,1.26,11.01,0.2,-0.25,0.12,1723211593052,cobblestone
-1.05,0.86,10.83,0.29,-0.21,0.22,1723211593061,cobblestone
-0.51,-1.32,8.19,0.24,-0.22,0.26,1723211593070,cobblestone
0.45,0.28,9.61,-0.07,-0.04,0.21,1723211593079,cobblestone
1.14,1.47,13.81,-0.09,-0.15,0.21,1723211593088,cobblestone
1.42,0.51,13.41,0.35,-0.2,0.23,1723211593097,cobblestone
1.92,1.65,7.57,0.57,-0.26,0.16,1723211593106,cobblestone
1.7,-0.19,3.76,0.32,-0.16,0.02,1723211593115,cobblestone
0.83,-3.31,5.56,-0.1,-0.23,-0.01,1723211593124,cobblestone
-0.27,-2.9,8.65,-0.28,-0.06,-0.05,1723211593133,cobblestone
-0.02,-1.71,11.31,-0.12,-0.18,0.02,1723211593142,cobblestone
0.45,-2.48,11.81,0.19,-0.17,0.08,1723211593151,cobblestone
0.62,-1.05,7.21,0.22,-0.17,0.1,1723211593160,cobblestone
1.55,0.29,5.72,0.03,-0.12,0.02,1723211593169,cobblestone
0.73,-1.96,7.98,-0.22,-0.07,-0.12,1723211593178,cobblestone
0.05,0.18,9.5,-0.13,-0.07,-0.15,1723211593187,cobblestone
-1.11,-2.06,8.65,-0.03,-0.11,-0.2,1723211593196,cobblestone
-0.44,-2.44,9.11,-0.25,-0.05,-0.17,1723211593205,cobblestone
-0.97,-3.98,11.9,-0.4,-0.07,-0.08,1723211593214,cobblestone
-0.77,-2.07,14.09,-0.15,-0.06,-0.05,1723211593223,cobblestone
-0.32,0.91,12.68,0.1,-0.13,-0.01,1723211593232,cobblestone
0.97,-0.6,8.69,0.08,-0.1,0.02,1723211593241,cobblestone
1.7,0.3,6.2,-0.12,0.01,-0.07,1723211593250,cobblestone
2.13,-2.05,8.76,-0.37,-0.09,-0.14,1723211593259,cobblestone
1.59,-3.31,12.63,-0.38,0.02,-0.21,1723211593269,cobblestone
-0.88,-0.37,13.24,-0.11,0.0,-0.31,1723211593278,cobblestone
-0.88,-1.35,12.7,-0.04,0.01,-0.21,1723211593287,cobblestone
-1.42,-0.89,11.34,0.1,-0.08,-0.17,1723211593296,cobblestone
-0.23,2.39,8.7,0.04,-0.07,-0.09,1723211593305,cobblestone
0.19,0.18,9.45,-0.12,-0.02,-0.09,1723211593314,cobblestone
-0.23,-0.06,9.88,-0.03,0.05,-0.23,1723211593323,cobblestone
-0.21,-1.55,9.83,-0.13,0.09,-0.26,1723211593332,cobblestone
-0.47,-0.62,12.39,-0.1,-0.03,-0.25,1723211593341,cobblestone
-0.18,0.29,11.5,-0.02,-0.02,-0.11,1723211593350,cobblestone
0.51,-0.57,11.87,-0.09,0.01,-0.17,1723211593359,cobblestone
-0.01,-1.28,11.89,-0.02,0.03,-0.2,1723211593373,cobblestone
0.51,1.92,10.84,0.02,0.06,-0.19,1723211593377,cobblestone
-0.21,-1.35,11.53,-0.03,0.11,-0.18,1723211593386,cobblestone
-0.07,0.18,12.21,-0.04,0.11,-0.24,1723211593395,cobblestone
-0.58,0.92,9.95,0.04,0.13,-0.26,1723211593404,cobblestone
-0.55,0.27,11.52,-0.02,0.1,-0.16,1723211593413,cobblestone
